,tel,link,descricao
MERCADO SILVA SCHERER,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/rs/taquari/super-minimercados/mercado-silva-scherer-10139187', 'https://www.apontador.com.br/local/rs/taquari/alimentos/C40159055C090U0902/mercado_silva_scherer.html', 'https://cnpj.biz/04769589000148', 'https://www.diariocidade.com/rs/taquari/guia/mercado-silva-scherer-04769589000148/', 'https://www.descubraonline.com/guia/rs/taquari/mercado-silva-scherer-04769589000148/', 'https://empresasdobrasil.com/empresa/mercado-silva-scherer-04769589000148', 'https://www.facebook.com/padariaabelsilva/', '/search?q=MERCADO+SILVA+SCHERER,+TAQUARI+-+RS&tbm=isch&source=univ&fir=7pNomWDbX0e4lM%252CApcDJ2KpY8UB3M%252C_%253BIajOlMb173LHuM%252C3su1mW3enCebqM%252C_%253BWKq9t9S6pgeWoM%252Crs8_IR97uFA3xM%252C_%253BHDyht5mbMfEU4M%252CmovscHsNbKdgUM%252C_%253Brz_sDM6JKF-k5M%252CvwwUXUY-vRhRdM%252C_%253B1ukeewV62_sXEM%252CExwUEJPGxKJRaM%252C_%253BbVq5DVmopS4p0M%252CvwwUXUY-vRhRdM%252C_%253BXiVplSTR9gHkYM%252CvwwUXUY-vRhRdM%252C_%253BtN2nYXkMLAxHvM%252CGtMsclmuZ68JoM%252C_%253BZ8QpoHOTa9NXJM%252CCY-gAhgoypp6PM%252C_&usg=AI4_-kTu5HnmzqHtHqUN2fOg6qSumPt7TQ&sa=X&ved=2ahUKEwjdsfO57Jb9AhXMjIkEHQdHCJEQjJkEegQIGRAC', 'https://tt.linkedin.com/company/supermercado-avila-sl']","['A empresa Mercado Silva Scherer trabalha há mais de 21 anos na categoria Super - Minimercados na cidade de Taquari, RS na Rua Rua Antonio Porfirio Da Costa,\xa0...', '... e as avaliações do Mercado Silva Scherer especializado em null localizado em Rua Rua Antonio Porfirio da Costa, SALA 2, 95860-000, Praia, Taquari, RS.', 'Mercado Silva Scherer Iracema Marques da Silva 04.769.589/0001-48 ; CNPJ: 04.769.589/ ; Razão Social: Iracema Marques da Silva ; Nome Fantasia: Mercado Silva\xa0...', 'Mercado Silva Scherer em Taquari - RS, Rio Grande do Sul. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas\xa0...', 'Confira abaixo os telefones, endereço e e-mail para contato de Mercado Silva Scherer em Taquari, Rio Grande do Sul. · 56.11-2-04 · 47.89-0-01 Comércio Varejista\xa0...', 'Dados da empresa MERCADO SILVA SCHERER - IRACEMA MARQUES DA SILVA - ME - CNPJ 4769589000148.', 'Padaria e Confeitaria Abel Silva, Taquari, Rio Grande Do Sul, Brazil. ... Fabiane Scherer · \U000f0925 1 · \U000f0926 · \U000f0927 1 ... PRÓXIMO AO MERCADO VIA 2 DE FRENTE COM', 'Employees at SUPERMERCADO AVILA SL · Luciano Barbosa scherer · Andriele Silva De Souza · Leonardo Lenke · Beatriz Da Rocha.']"
MERCADO RB,+55 51 3653-3271,"['https://www.solutudo.com.br/empresas/rs/taquari/super-minimercados/mercado-rb-10111776', 'https://www.facebook.com/MercadoRioBranco/', 'https://www.diariocidade.com/rs/taquari/guia/mercado-rb-02602768000160/', '/search?q=MERCADO+RB,+TAQUARI+-+RS&tbm=isch&source=univ&fir=NT-fK1711M0hLM%252CYRneNTTtgCAK4M%252C_%253Bvwx4cbI8qQ_dTM%252CYRneNTTtgCAK4M%252C_%253BTuu5elaVDISsgM%252CuzlZJ8jZJp8NWM%252C_%253BCjKcrr8NFwg_mM%252CYRneNTTtgCAK4M%252C_%253Bjq2o1QxGIlgJZM%252CYRneNTTtgCAK4M%252C_%253BvdwCmKFrys7V4M%252CuzlZJ8jZJp8NWM%252C_%253B6eg5DhVEaImsKM%252CYRneNTTtgCAK4M%252C_%253BBihScsw7bfn0mM%252CvJgZB1hZ5wUbwM%252C_%253BZrgRkwAVhinwFM%252Csv49SAwoEhuQhM%252C_%253BosJxxxJc4CAgeM%252Csv49SAwoEhuQhM%252C_&usg=AI4_-kR7_Jg12phB8UWE4re4e8Zn0V_B6Q&sa=X&ved=2ahUKEwi5j6Xm7Jb9AhUSjYkEHRYiCccQjJkEegQIChAC', 'https://www.descubraonline.com/guia/rs/taquari/mercado-rb-02602768000160/', 'https://www.instagram.com/riobrancotk/?hl=en', 'http://cnpj.info/Joao-Nelson-Brust-Cia-Ltda-Mercado-Rb', 'https://m.yelp.com/biz/mini-mercado-rodrigues-taquari', 'https://cnpj.biz/02602768000160']","['A empresa Mercado Rb trabalha desde 1998 na categoria Super - Minimercados na cidade de Taquari, RS na Avenida Getulio Vargas, Nº 646 - Praia.', 'Mercado Rio Branco is at Mercado Rio Branco. February 6 at 9:29 PM · Taquari, RS, Brazil ·.', 'Mercado Rb em Taquari, RS. ; Five-stars. Rua Osvaldo Aranha, 2360, Centro, 95860-000. (51) 9827-0897 ; Casa Das Chaves. Rua Campo Romero, 204, Uniao, 95860-000. (\xa0...', 'Razão Social: JOAO NELSON BRUST & CIA. LTDA ; Nome Fantasia: MERCADO RB ; Natureza Jurídica: 206-2 Sociedade Empresária Limitada ; CNPJ: 02.602.768/0001-60 ; Início\xa0...', '1396 Followers, 833 Following, 1835 Posts - See Instagram photos and videos from Mercado Rio Branco (@riobrancotk)', 'Mercado Rb. Também ver outro informações: situação cadastral, endereço e contatos da empresa Mercado Rb Joao Nelson Brust & Cia. LTDA.. ... TAQUARI - RS', 'Photos · Map · R. Campo Romero 2409. Taquari - RS 95860-000. Brazil. Directions · (51) 3653-4836. Call Now · More Info. Menu for Mini Mercado Rodrigues · Known For.', 'Ltda., está localizada na cidade Taquari do estado Rio Grande do Sul. Sua atividade principal, conforme a Receita Federal, é 47.12-1-00 - Comércio varejista de\xa0...']"
MERCADO PONTO CERTO,+55 55 3612-9337,"['https://www.solutudo.com.br/empresas/rs/sta-rosa/super-minimercados/mercado-ponto-certo-22728703', 'https://www.econodata.com.br/consulta-empresa/08932884000124-JADIR-MAPELI', 'https://cnpj.biz/08932884000124', 'https://www.guiatelefone.com/santa-rosa-rs/mercados-e-supermercados/2382641/supermercado-ponto-certo', 'https://eguias.net/empresa/supermercado-ponto-certo/santa-rosa/rs/2467095', 'https://www.listaamarela.com.br/empresa/rs/santa-rosa/supermercado-ponto-certo_9162943', 'https://applocal.com.br/empresa/supermercado-ponto-certo/santa-rosa/rs/9174293', 'https://nicelocal.br.com/rio-grande-do-sul/shops/mercado_ponto_certo-a11d/', 'https://paginaamarela.com.br/empresa/supermercado-ponto-certo/santa-rosa/rs/9172584', 'https://pt-br.facebook.com/profile.php?id=100063621906627']","['A empresa Mercado Ponto Certo está cadastrada na Solutudo no segmento de Super - Minimercados. No mercado, a empresa está localizada na R. Pirajá,\xa0...', 'Consulte o CNPJ da MERCADO PONTO CERTO de Santa Rosa, RS, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', 'A empresa Mercado Ponto Certo de CNPJ 08.932.884/0001-24, fundada em 27/06/2007 e com razão social Jadir Mapeli, está localizada na cidade Santa Rosa do estado\xa0...', 'Eduardo Augusto Grau. (55) 3512-42... telefone. Centro, Santa Rosa, RS Supermercados · Kurtz, Egon J (55) 3512-11... telefone · Mercado Castanha. (55) 3511-67...', 'SUPERMERCADO PONTO CERTO está situada na cidade de Santa Rosa, RS. Nosso telefone para contato: (55) 3512.... Atuamos no ramo de Supermercados com excelente\xa0...', 'SUPERMERCADO PONTO CERTO ; MINI PRECO · Centro em Santa Rosa , RS ; KURTZ EGON J · Centro em Santa Rosa , RS ; MERCADO CASTANHA · Vila Ibanez em Santa Rosa , RS.', 'Supermercado Ponto Certo economia todos os dias! Avenida Expedicionário Weber, 1883 no Bairro: Centro Cep: 98900-000 Cidade: Santa Rosa, RS.', 'Mercado Ponto Certo,: localização da loja e detalhes de contato, 1 comentário de clientes, ... Brasil, 98781-113, Santa Rosa - RS, R. Pirajá, 55 - Timbaúva.', 'Supermercado Ponto Certo está no bairro Centro na cidade de Santa Rosa, RS. Veja aqui o telefone ☎ Telefone (55)... e o endereço completo para nos visitar.', 'animado em Mercado PONTO CERTO. 5 de nov de 2020\U000f078b\U000f07e0. Mercado p  nto certo a\xa0...']"
MERCEARIA GRUBINHA,+55 47 3642-0038,"['https://www.diariocidade.com/pr/rio-negro/guia/mercearia-grubinha-05698007000142/', 'https://www.facebook.com/mercadobigbom/', '/search?q=MERCEARIA+GRUBINHA,+RIO+NEGRO+-+PR&tbm=isch&source=univ&fir=re-PQmV_e_s9KM%252Cvx0q0aKb-bvP7M%252C_%253B9GJAJS4GTNXXlM%252CwZjNXXVkiRfxtM%252C_%253B4vGTKkSPKyUfcM%252Cvx0q0aKb-bvP7M%252C_%253BGVQtnPpCpAhrgM%252CbcLxdB49Ej-RtM%252C_%253BcRFR3N8tA0r9qM%252CbcLxdB49Ej-RtM%252C_%253BxYJWOBjZm2oRCM%252CsGGeXPYd3KUFhM%252C_%253BmJ-U3bHIMj2OtM%252C9wibG1mUvMSIQM%252C_%253BSP4lGjB0QugeeM%252CbcLxdB49Ej-RtM%252C_%253B38S8-UbPRrNiQM%252CY3dAWe8yd6y6sM%252C_%253BkW2kEMZXJg_UJM%252CgptnSEz6zfll0M%252C_&usg=AI4_-kQ52FLzn6XX6conaZS6gScme-3uQQ&sa=X&ved=2ahUKEwi509vC7Zb9AhVxlIkEHdJPCMkQjJkEegQIChAC', 'https://www.solutudo.com.br/empresas/busca?estado=pr&cidade=rio-negro&q=esponja+de+pia', 'https://wooki.com.br/g/hortifruti_rio-negro_pr']","['A empresa Mercearia Grubinha, localizada no bairro Campo do Gado, em Rio Negro-PR foi fundada em 2003. A atividade principal da empresa é Comércio Varejista\xa0...', 'Page · Grocery Store · Rua Jacob Augusto Ritzmann, Rio Negro, PR, Brazil · +55 41 3543-1101 · bigbommercado@gmail.com · Closed now · Rating · 5.0 (12 Reviews) · See\xa0...', 'Esponja de pia em Rio Negro. Veja informações, telefones, endereços, vagas de emprego, produtos, ofertas, eventos e muito mais.', 'Caipirao Hortifruti Eireli, desde 29/07/2020. PR, Rio Negro, Centro - Comércio varejista de hortifrutigranjeiros (4724500). Mercearia Grubinha (CNPJ Matriz).']"
JEZ MERCEARIA,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/pr/rio-negro/super-minimercados/jez-mercearia-materias-de-construcao-e-utilidades-10182987', 'https://www.apontador.com.br/local/pr/rio_negro/mercearias/C404854F3C0A0S0A04/jez_mercearia_materias_de_construcao_e_utilidades.html', 'https://cnpj.biz/07739669000149', 'https://www.descubraonline.com/guia/pr/rio-negro/jez-mercearia-materias-de-construcao-e-utilidades-07739669000149/', 'https://www.diariocidade.com/pr/rio-negro/guia/jez-mercearia-materias-de-construcao-e-utilidades-07739669000149/', 'https://www.dnb.com/business-directory/company-profiles.sidenei_jez.a3f5ea9b8f76912230432db4228a0bb2.html', 'https://cidadeurgente.com/pr/rio-negro/guia/jez-mercearia-materias-de-construcao-e-utilidades-07739669000149/', 'https://consultas.plus/lista-de-empresas/parana/rio-negro/07739669000149-sidenei-jez/']","['Endereço. Rua Jacob Fuchs, 1135, Passa Tres Rio Negro/PR - CEP 83880-000 ; Telefone. (47) 3645-0455 • (47) 3645-0455 ; Email. sercofu@netuno.com.br.', 'Jez Mercearia, Materias de Construcao e Utilidades. Rua Jacob Fuchs, 1135, Passa Tres,Rio Negro - PR, CEP: 83880-000. 0 avaliações. Aberto agora.', 'Todos os dados da empresa Jez Mercearia, Materias de Construcao e Utilidades Sidenei Jez com CNPJ 07.739.669/0001-49 - 07739669000149 de Rio Negro/PR.', 'Jez Mercearia, Materias De Construcao E Utilidades em Rio Negro, Paraná. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs,\xa0...', 'Confira no mapa como chegar em Jez Mercearia, Materias De Construcao E Utilidades, no endereço: Rua Jacob Fuchs, 1135, Passa Tres, Rio Negro-PR. CEP: 83880-000\xa0...', 'Overview. Doing Business As: JEZ MERCEARIA MATERIAS DE CONSTRUCAO E UTILIDADES. Company Description: Key Principal: Sidenei Jez See more contacts.', 'Jez Mercearia, Materias De Construcao E Utilidades em Rio Negro - PR, Paraná. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social\xa0...', 'Dec 7, 2005 — A empresa Sidenei Jez, aberta em 07/12/2005, é uma MATRIZ do tipo Empresário (Individual) que está situada em Rio Negro – PR.']"
MINIMERCADO CANAA,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/sp/peruibe/super-minimercados/minimercado-canaa-1756803', 'https://www.econodata.com.br/consulta-empresa/00358372000194-MINIMERCADO-CANAA-LTDA', 'https://www.descubraonline.com/guia/sp/peruibe/minimercado-canaa-00358372000194/', 'https://www.diariocidade.com/sp/peruibe/guia/minimercado-canaa-00358372000194/', 'https://cnpj.biz/00358372000194', 'https://cidadeurgente.com/sp/peruibe/guia/minimercado-canaa-00358372000194/amp/', 'https://consultas.plus/lista-de-empresas/sao-paulo/peruibe/00358372000194-minimercado-canaa-ltda/', 'https://www.valor.srv.br/empresa.php?cnpj=00358372000194&empresa=minimercado-canaa-ltda']","['A empresa Minimercado Canaa trabalha há mais de 28 anos na categoria Super - Minimercados na cidade de Peruíbe, SP na Rua Dois, Nº 178 - Esquina Com A\xa0...', 'Consulte o CNPJ da MINIMERCADO CANAA de Peruíbe, SP, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', 'Confira abaixo os telefones, endereço e e-mail para contato de Minimercado Canaa em Peruíbe, São Paulo. · Endereço e dados de contato de MINIMERCADO CANAA.', 'Confira no mapa como chegar em Minimercado Canaa, no endereço: Rua Dois, 178, ESQUINA COM A AVENIDA HUM, Vila Peruibe, Peruíbe-SP. CEP: 11750-000 . Compartilhe:\xa0...', 'CNPJ: 00.358.372/ ; Inscrição Estadual SP: 524.025.062.110 ; Razão Social: Minimercado Canaa LTDA ; Nome Fantasia: Minimercado Canaa ; Data da Abertura: 15/12/1994\xa0...', 'Minimercado Canaa em Peruíbe - SP, São Paulo. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Guia da Cidade.', 'A empresa Minimercado Canaa Ltda, aberta em 15/12/1994, é uma MATRIZ do tipo Sociedade Empresária Limitada que está situada em Peruíbe – SP.', 'Minimercado Canaa é uma empresa que está localizada no município de Peruíbe/SP, aberta em 15/12/1994, estando atualmente com sua situação cadastral Ativa na\xa0...']"
MERCADINHO CAMPOS VERDE,+55 12 3663-8506,"['https://m.facebook.com/Mercadinho-campos-verde-112036017394981/', 'https://m.yelp.com/biz/mercadinho-campo-verde-campos-do-jord%C3%A3o', 'https://www.econodata.com.br/consulta-empresa/07822856000191-FLAVIA-LETICIA-MONTEIRO-DE-OLIVEIRA', 'https://guiafacil.com/site/mercadinho-campo-verde/campos-do-jordao/sp/1236638506/', 'https://pt.foursquare.com/v/mercadinho-campo-verde/4f7f3cf3e4b0f6968f653f8b', 'https://superdestaque.com.br/telefone/mercadinho-campo-verde-em-campos-do-jordao-sp', 'https://www.instagram.com/mercadinho_camposverdes6563/?hl=en', 'https://www.guiatelefone.com/campos-do-jordao-sp/mercados-e-supermercados/3420448/mercadinho-campo-verde']","['Mercadinho campos verde, Campos do Jordão, Brazil. ७२ लाइक · २ जना यहाँ हुनुहुन्थ्यो. किनमेल तथा खुद्रा.', 'Photos · Map · Av. Pedro Paulo 6120. Campos do Jordão - SP 12460-000. Brazil. Directions · (12) 3663-8506. Call Now · More Info. Menu for Mercadinho Campo Verde.', 'Consulte o CNPJ da MERCADINHO CAMPOS VERDE de Campos do Jordão, SP, seus sócios e contatos como telefones, emails e website, além de faturamento,\xa0...', 'MERCADINHO CAMPO VERDE tem como foco o segmento de Supermercados em Campos do Jordão. Você pode localizá-lo em Avenida Pedro Paulo, 6120 no bairro Horto...', 'Marcela M. Marcela Mattos · Brasil » São Paulo » » Campos do Jordão ». Esta é a sua empresa? Reivindique agora\xa0...', 'Mercadinho Campo Verde Armazéns, Empórios e Mercearias em Campos do Jordão - SP Telefone, Endereço e Como chegar você encontra aqui todos os telefones de\xa0...', '327 Followers, 355 Following, 12 Posts - See Instagram photos and videos from Mercadinho Campos Verdes   (@mercadinho_camposverdes6563)', 'Avaliações, telefone e endereço de MERCADINHO CAMPO VERDE em Horto, Campos do Jordão, SP. Ligue (12) 3663-85...']"
NOVA SENSACAO,NAO DISPONIBILIZADO,"['https://www.instagram.com/novasensacao1.99/?hl=en', 'https://guiafacil.com/site/nova-sensacao/campos-do-jordao/sp/1236625396/', 'https://www.solutudo.com.br/empresas/sp/campos-jordao/super-minimercados/nova-sensacao-9975386', 'https://m.facebook.com/profile.php?id=1402327836696695', 'https://m.yelp.com/biz/nova-sensa%C3%A7%C3%A3o-campos-do-jord%C3%A3o', 'https://www.listamais.com.br/local/cad_idXBDB097/nova-sensacao-lojas-de-presentes-em-campos-do-jordao-sp', 'https://pt.foursquare.com/v/nova-sensa%C3%A7%C3%A3o/4e28a30fa809ec0663f05e82', 'https://eguias.net/nova-sensacao-campos-do-jordao-sp', 'https://www.guiaempresarial.net/guia/NOVA_SENSA_O.html']","['Nova Sensação. Utilidades Domésticas Artigos p/ Presente Doces, entre outros ☎️ (12) 3662 5396. Seg à Sab 9:00 às 18:00. Campos do Jordão.', 'NOVA SENSACAO tem como foco o segmento de Presentes em Campos do Jordão. Você pode localizá-lo em Avenida Frei Orestes Girardi, 883 no bairro Abernessia...', 'A empresa Nova Sensacao trabalha desde 1996 na categoria Super - Minimercados na cidade de Campos do Jordão, SP na Avenida Frei Orestes Girardi,\xa0...', 'Nova Sensaçao 1,99, Campos do Jordão, SP, Brazil. 3 likes. Local business.', 'Photos · Map · Av. Frei Orestes Girardi 883. Campos do Jordão - SP 12460-000. Brazil. Directions · (12) 3662-5396. Call Now · More Info. Products for Nova Sensação.', 'Nova Sensação Campos do Jordão SP Lojas de Presentes | Encontre na Lista Mais o Telefone, WhatsApp, Endereço, Avaliações e Como Chegar em Avenida Frei\xa0...', 'Ver 5 fotos e 1 dica de 21 clientes para Nova Sensação. ""O melhor 1,99 de Campos do Jordão.""', 'NOVA SENSAÇÃO atua com excelência no ramo de Presentes e está localizada em Av Frei Orestes Girardi na cidade de Campos do Jordão, São Paulo.', 'NOVA SENSAÇÃO. Endereço: Av Frei Orestes Girardi 883 - Abernessia Campos do Jordao, SP CEP: 12460-000. Telefone: (12) 3662-5396.']"
PADARIA E MERCADINHO JARDIM MARCIA,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/sp/campos-jordao/super-minimercados/padaria-e-mercadinho-jardim-marcia-9975294', 'https://local.infobel.br.com/BR104752892-1236623430/padaria_e_mercadinho_jardim_marcia-campos_do_jordao.html', 'https://www.econodata.com.br/consulta-empresa/00018269000103-SUELI-ANTONIA-SAMPAIO-CIA-LTDA', 'https://guiafacil.com/site/padaria-e-mercadinho-jardim-marcia/campos-do-jordao/sp/1236623430/', 'https://www.guiacamposjordao.com.br/impressao_anuncio.php?id_empresa=133', 'https://www.guiatelefone.com/campos-do-jordao-sp/mercados-e-supermercados/3500848/padaria-e-mercadinho-jardim-marcia', 'https://paginaamarela.com.br/empresa/padaria-e-mercadinho-jardim-marcia/campos-do-jordao/sp/10513226', 'https://www.listaamarela.com.br/empresa/sp/campos-do-jordao/padaria-e-mercadinho-jardim-marcia_10503585']","['No mercado, a empresa está localizada na Rua Francisco Gaiola, Nº 918 no bairro Jardim Marcia em Campos do Jordão - SP, CEP 12460-000. A empresa Padaria E\xa0...', 'Padaria E Mercadinho Jardim Márcia - MERCEARIAS GOURMET (RETALHO), Campos do Jordão, 12460, Rua Francisco Gaiola 918, TEL: 1236623..., Brasil, Nesta página\xa0...', 'Consulte o CNPJ da PADARIA E MERCADINHO JARDIM MARCIA de Campos do Jordão, SP, seus sócios e contatos como telefones, emails e website, além de faturamento,\xa0...', 'PADARIA E MERCADINHO JARDIM MARCIA tem como foco o segmento de Supermercados em Campos do Jordão. Você pode localizá-lo em Rua Francisco Gaiola, 918 no ...', 'Bairro: Jardim Marcia. Cidade: Campos do Jordão - SP. CEP: 12460000. Contato. Telefone: (12) 36623437. e-mail: contato@guiacamposjordao.com.br. Atendimento:.', 'Avaliações, telefone e endereço de PADARIA E MERCADINHO JARDIM MÁRCIA em Imbiri, Campos do Jordão, SP. Ligue (12) 3662-34...', 'Padaria e Mercadinho Jardim Márcia - Hipermercado está no bairro Imbiri na cidade de Campos do Jordão, SP. Veja aqui o telefone ☎ Telefone (12)... e o\xa0...', 'Na Lista Amarela você encontra o telefone, endereço e mais informações sobre Padaria e Mercadinho Jardim Márcia em Campos do Jordão, SP.']"
MALHAS LAUSANE,NAO DISPONIBILIZADO,"['https://guiafacil.com/site/lausane-malhas/campos-do-jordao/sp/1236622004/', 'https://www.solutudo.com.br/empresas/sp/campos-jordao/super-minimercados/malhas-lausane-9976279', 'https://www.guiatelefone.com/campos-do-jordao-sp/cama-mesa-e-banho/3372288/malhas-lausane', '/search?q=MALHAS+LAUSANE,+CAMPOS+DO+JORDAO+-+SP&tbm=isch&source=univ&fir=2VGrH7t5YA2oOM%252CNFDLx7XmTDkHSM%252C_%253B7qatZlTO0MLGzM%252CcBDMg1-4dBOWOM%252C_%253Bw9jkaAqb2JT0vM%252C6qKt3Vi9tlaolM%252C_%253BzaU8mqYxuejv5M%252Cmgdcq0dwgYsBVM%252C_%253Be6truFzaWTsU8M%252CzjkWKULKKSqy8M%252C_%253BjBY-R8JgvlTPZM%252CoGqK18wms6RUPM%252C_%253BRivQ5imSdmzIMM%252CreFPWTgUdM-vYM%252C_%253B-4DBz9F1juxk1M%252CcBDMg1-4dBOWOM%252C_%253BpIqKhpwAuPEL_M%252CuUCHPiutMDgk6M%252C_%253BHUKzJfGe45a9bM%252CFy56N4dMdCuffM%252C_&usg=AI4_-kTbI3oVF2ZeCJohT03Cs8OWG_no8w&sa=X&ved=2ahUKEwipnai375b9AhWIk4kEHeN8A98QjJkEegQIFBAC', 'https://www.apontador.com.br/local/sp/campos_do_jordao/confeccoes/V989TAE4/lausane_malhas.html', 'https://applocal.com.br/empresa/malhas-lausane/campos-do-jordao/sp/10467663']","['LAUSANE MALHAS tem como foco o segmento de Confecções Unissex em Campos do Jordão. Você pode localizá-lo em Avenida Frei Orestes Girardi, 2023 no bairro...', 'No mercado, a empresa está localizada na Rua Sebastiao Aparecido Cesar, Nº 84 no bairro Vila Sodipe em Campos do Jordão - SP, CEP 12460-000. A empresa Malhas\xa0...', 'Ficamos no endereço Avenida Macedo Soares, 340 - S LOJA 15, no bairro de Capivari na cidade de Campos do Jordão, SP. Ligue para nosso telefone de contato (12)\xa0...', 'Encontre qual o telefone, o endereço, as fotos e as avaliações do Lausane Malhas especializado em null localizado em Avenida Macedo Soares, 340, 12460-000,\xa0...', 'Malhas Lausane fica sediada no endereço Avenida Macedo Soares 340 no bairro Capivari na cidade de Campos do Jordão, SP. Saiba como chegar navegando pelo mapa. O\xa0...']"
SACOLAO VERDURAS,+55 64 3674-4663,"['https://guiaog.com.br/ipora-go/verduras-frutas-e-legumes/3658/sacolao-verdurao', 'https://www.descubraonline.com/guia/go/ipora/sacolao-de-frutas-e-verduras/', 'https://www.planetabrasileiro.com/sacolao-verdurao-chaparral-s-central-ipora-go-F100CC50E12D340', 'https://www.diariocidade.com/go/ipora/guia/sacolao-de-frutas-e-verduras/', 'https://cidadeurgente.com/go/ipora/guia/sacolao-de-frutas-e-verduras/', 'https://www.econodata.com.br/maiores-empresas/go-ipora/verduras', 'https://cnpj.biz/00127874000104']","['Saiba mais sobre SACOLÃO VERDURÃO. Veja os telefones, endereço e avaliação de usuários - Empresa do ramo Verduras, Frutas e Legumes, localizada em Iporá,Goiás.', 'Sacolão de Frutas e Verduras na cidade de Iporá, GO. Clique e veja os telefones, e-mails para contato, endereços e horários de atendimento das empresas e\xa0...', 'Mar 24, 2022 — Frutas legumes e verduras, verduras e legumes, frutas e verduras, frutas e legumes, sacolão - Teléfono: 62918838... - Dirección: Av Fernando\xa0...', 'Sacolão de Frutas e Verduras na cidade de Iporá - GO. Clique e veja os serviços, telefones, e-mails para contato, endereço e como chegar nas empresas mais\xa0...', 'Sacolão de Frutas e Verduras na cidade de Iporá - GO. Clique e veja os serviços, telefones, e-mails para contato, endereço e como chegar nas empresas mais\xa0...', 'SACOLAO VERDURAS, FRUTAS E VERDURAS J.A e FRUTAS E VERDURAS SACOLA CHEIA são as principais empresas de Verduras em Iporá, GO.', 'Todos os dados da empresa Sacolao Verduras Comercial de Produtos Alimenticios Ipora LTDA com CNPJ 00.127.874/0001-04 - 00127874000104 de Iporá/GO. Endereço.']"
PEIXARIA E CONGELADOS SANTA RITA,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/sc/brusque/super-minimercados/peixaria-e-congelados-santa-rita-10104877', 'https://www.apontador.com.br/local/sc/brusque/peixarias/C4066476590C4N0C40/peixaria_e_congelados_santa_rita.html', 'https://www.descubraonline.com/guia/sc/brusque/peixaria-e-congelados-santa-rita-02113572000102/', 'https://www.diariocidade.com/sc/brusque/guia/peixaria-e-congelados-santa-rita-02113572000102/', 'https://www.guiatelefone.com/brusque-sc/mercados-e-supermercados/2596083/peixaria-e-congelados-santa-rita', 'https://www.facebook.com/aguadocepescados57/?locale=pt_BR', '/search?q=PEIXARIA+E+CONGELADOS+SANTA+RITA,+BRUSQUE+-+SC&tbm=isch&source=univ&fir=D675FGagbHb9bM%252CkTXzGq93qaRl_M%252C_%253BMXcEBGsf5g-5YM%252C5QN9Wtjuw7eCAM%252C_%253B6jKRZk04tGuDBM%252CkTXzGq93qaRl_M%252C_%253BfDl9AZwUl74LkM%252C5QN9Wtjuw7eCAM%252C_%253BlC7dxrQWcquOVM%252ClGhdQpVii3vWMM%252C_%253BwntN4kO4CT7EHM%252C_QPXc0pPmXL4TM%252C_%253BIajOlMb173LHuM%252CL23Oe3pp6uBwnM%252C_%253BBwWOrPY_Q6Y9MM%252C5QN9Wtjuw7eCAM%252C_%253B9VVroOWiQng4LM%252C5QN9Wtjuw7eCAM%252C_%253BwTHIOwX0RSdI2M%252CfvrqofnbitrmWM%252C_&usg=AI4_-kTzk2GjuFWAVsXcfpiEfgz7lKu9hA&sa=X&ved=2ahUKEwjvzNPt8Jb9AhVcj4kEHc5RDFEQjJkEegQIGxAC', 'http://cnpj.info/Vilamoski-Bebidas-Ltda']","['No mercado, a empresa está localizada na Rua Gustavo Halfpap, Nº 227 no bairro Centro em Brusque - SC, CEP 88353-140. A empresa Peixaria E Congelados Santa Rita\xa0...', 'Encontre qual o telefone, o endereço, as fotos e as avaliações do Peixaria e Congelados Santa Rita especializado em null localizado em Rua Gustavo Halfpap,\xa0...', 'Confira abaixo os telefones, endereço e e-mail para contato de Peixaria E Congelados Santa Rita em Brusque, Santa Catarina. ; Razão Social: JOAO ARTUR DE AVIZ\xa0...', 'Confira no mapa como chegar em Peixaria E Congelados Santa Rita, no endereço: Rua Gustavo Halfpap, 227, Centro, Brusque-SC. CEP: 88353-140 .', 'Rua Gustavo Halfpap, 227 - FDS - Centro, Brusque, SC - Cep: 88353-140 - Ver no mapa. Sugerir alteração. Peixaria e Congelados Santa Rita é uma rede de\xa0...', 'Filé de Tilápia congelado 600g - R$ 16,00 ... Camarão Rosa congelado à partir de R$ 55,00 o kg ... Rua 7 de Setembro, 120 -Santa Rita - Brusque/SC e na', 'SANTA RITA BRUSQUE - SC 88352-198 ... câmaras e balcões frigoríficos (utilizados em armazéns de produtos congelados ou refrigerados, como sorvetes, frangos,\xa0...']"
