,tel,link,descricao
VALE FRUTI,NAO DISPONIBILIZADO,"['https://www.apontador.com.br/local/sp/sao_jose_dos_campos/servicos_em_construcao/C406024F3D220D2202/vale_fruti.html', 'https://www.facebook.com/sabordovalehortifruti/', 'https://www.tripadvisor.com/Restaurant_Review-g303629-d6003771-Reviews-Churrascaria_Nova_Brescia_Vale_Sul_Shopping-Sao_Jose_Dos_Campos_State_of_Sao_Paul.html', 'https://en.wikivoyage.org/wiki/S%C3%A3o_Jos%C3%A9_dos_Campos', '/search?q=VALE+FRUTI,+SAO+JOSE+DOS+CAMPOS+-+SP&tbm=isch&source=univ&fir=7_FAPSwFNMm2AM%252Cn3V4Ewtu2zs2MM%252C_%253B5aWHQCjX88O48M%252CZjsLjNIQHuSgQM%252C_%253BBHv4h0wDhC010M%252CAJ9bJdiKUIjSuM%252C_%253Bz1a0mnYePOkwOM%252CG0bL4RWGS3OPUM%252C_%253BN-3RKdpC2c3kSM%252CG0bL4RWGS3OPUM%252C_%253ByJ98vIEm5rjSvM%252C6koDa2jSfYb9dM%252C_%253BMCoGSkJJCdh88M%252CiQSb_t5sYbKsJM%252C_%253BCeNZqST8iu__WM%252Cv51VWAYtOD_V1M%252C_%253B8bPMRA7sk4KhmM%252CnRxe5V42r6MzbM%252C_%253BRY0yqBAZnw35MM%252CgQ6_oZGNGdi3-M%252C_&usg=AI4_-kQrrTlEQsC8w2EmZEy7Coz82lOZOw&sa=X&ved=2ahUKEwi1k4mz7KT9AhVfE1kFHcxoDXoQjJkEegQIFBAC', 'https://www.descubraonline.com/guia/sp/sao-jose-dos-campos/vale-fruti-08357236000191/', 'https://inteligue.com.br/h2gelo-vale-do-paraiba', 'https://www.solutudo.com.br/empresas/busca?q=ovos&cidade=s-jose-campos&estado=sp']","['... as fotos e as avaliações do Vale Fruti especializado em null localizado em Rua Dos Pintassilgos, 31, 12220-630, Vila Tatetuba, São José Dos Campos, SP.', 'Page · Retail company · Rodovia Presidente dutra km138,5 Ceasa, São José dos Campos, SP, Brazil · +55 12 3905-4484 · cauana.sabordovale@gmail.com · Closed now · Not\xa0...', 'Location and contact. Avenida Andromeda 227 Jd. Satélite, Sao Jose Dos Campos, State of Sao Paulo 12230-000 Brazil.', 'São José dos Campos is a city and a municipality in the Brazilian state of São Paulo. The city is the birthplace of Brazilian aerospace industry,\xa0...', 'Confira abaixo os telefones, endereço e e-mail para contato de Vale Fruti em São José dos Campos, São Paulo. A. MAGNO DO NASCIMENTO CONGELADOS com o\xa0...', ""Mais Distribuidores de Alimentos e Bebidas em São José dos Campos - SP · LUSITANA COMÉRCIO DE BEBIDAS · JR DOCES · VALE FRUTI · GELO GELITO'S · HORTÊNCIA ALIMENTOS\xa0..."", 'Confira as melhores opções de ""ovos"" em São José dos Campos, SP ... Ovos Jardim Do Vale ... Hort Fruit Mercearia E Minipadaria Vitoria.']"
VIVA BEM,NAO DISPONIBILIZADO,"['https://pt-br.facebook.com/storevivabem/', 'https://vivabemstore.com.br/', 'https://www.instagram.com/storevivabem/?hl=en', 'https://viva-bem-store-produtos-naturais.negocio.site/', 'https://m.yelp.com/biz/viva-bem-s%C3%A3o-jos%C3%A9-dos-campos-2', 'https://www.solutudo.com.br/empresas/sp/s-jose-campos/produtos-naturais/viva-bem-store-produtos-naturais-17964489', 'https://eguias.net/empresa/viva-bem/sao-jose-dos-campos/sp/2125370']","['Viva Bem Store dedica a oferecer os melhores produtos para sua saúde, ... R. Bacabal, 2848 - Parque Industrial, São José dos Campos - SP, 12235-681\xa0...', 'São josé dos Campos - SP; Entregamos para todo o Brasil; Você bem todos os dias! · A Viva Bem Store preza pela sua saúde alimentar! · O ano ainda está\xa0...', 'Viva Bem Store - Produtos Naturais. Loja De Produtos Naturais em Jardim Sul ... Avenida José de Resende, 170 - Jardim Sul. São José dos Campos - SP.', 'São José dos Campos - SP 12210-000. Brazil. Directions. More Info. Offerings for Viva Bem. Is this your business? Respond to reviews and customer messages.', 'A empresa Viva Bem Store - Produtos Naturais trabalha na categoria Produtos Naturais na cidade de São José dos Campos, SP na Rua Bacabal, Nº 2848 - Parque\xa0...', 'VIVA BEM atua no segmento Produtos naturais, está situada:no no bairro Parque Industrial, na cidade de São José dos Campos, SP.']"
BIOCHEN SAUDE DO ORIENTE,+55 54 3028-8906,"['https://www.solutudo.com.br/empresas/rs/caxias-sul/distribuidoras-de-alimentos/biochen-saude-do-oriente-6365875', 'https://www.overmelhinho.com.br/rs/caxias-do-sul/biochen-saude-do-oriente/109175', 'https://www.facebook.com/soubiochen/?locale=pt_BR', 'http://cnpj.info/Biochen-Biochen-Saude-do-Oriente', 'https://cnpj.biz/04727735000172', 'https://www.diariocidade.com/rs/caxias-do-sul/guia/biochen-saude-do-oriente-04727735000172/', 'https://www.descubraonline.com/guia/rs/caxias-do-sul/biochen-saude-do-oriente-04727735000172/', 'https://biochen.com.br/', 'https://www.instagram.com/soubiochen/?hl=en']","['No mercado, a empresa está localizada na Rua Sinimbu, Nº 1922 - Sala 38 no bairro Centro em Caxias do Sul - RS, CEP 95020-002. A empresa Biochen Saude Do\xa0...', 'Biochen Saúde do Oriente. Terapia Holística | Chás | Caxias Do Sul / RS. ENVIAR E-MAIL. Endereço Rua Os Dezoito do Forte, 1929 - Sl 38', 'Biochen, Caxias do Sul. ... Olá, @soubiochen tenho paixão em proporcionar saúde e qualidade de... ... Página · Serviço de saúde alternativo e holístico.', 'Consulta CNPJ da empresa Biochen LTDA | Biochen Saude do Oriente. Também ver outro informações: situação cadastral, ... CENTRO CAXIAS DO SUL - RS 95020-002\xa0...', 'Todos os dados da empresa Biochen Saude do Oriente Biochen LTDA com CNPJ 04.727.735/0001-72 - 04727735000172 de Caxias do Sul/RS. Telefone, E-mail, Sócios.', 'Biochen Saude Do Oriente em Caxias do Sul - RS, Rio Grande do Sul. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de\xa0...', 'Biochen Saude Do Oriente em Caxias do Sul, Rio Grande do Sul. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Logo mais estaremos disponibilizando no ar para você desfrutar dos nossos tratamentos naturais. Abraços, Equipe Biochen ♥', '+ de 16.000 atendimentos ‼️✨ Desde 1997 ✨ Fórmulas exclusivas ✨ . Unidades: Caxias do Sul Bento Gonçalves Farroupilha. beacons\xa0...']"
EI ENQUANTO ISSO,NAO DISPONIBILIZADO,"['https://www.descubraonline.com/guia/rs/caxias-do-sul/ei-enquanto-isso-02135100000150/', 'https://cnpj.biz/02135100000150', 'http://cnpj.info/Kuhn-Kuhn-Comercio-Ei-Enquanto-Isso', '/search?q=EI+ENQUANTO+ISSO,+CAXIAS+DO+SUL+-+RS&tbm=isch&source=univ&fir=M2G1C3qYUw-u_M%252Cq0TpHCn9MENa5M%252C_%253Be2KfsE8UO6KRZM%252CVzULm3OGKlgEcM%252C_%253BwRMvNmnQhPcCAM%252CkPGxiqSewBVE8M%252C_%253BU3IyJlVi04LmtM%252CVzULm3OGKlgEcM%252C_%253BPUtObTHFnLrfWM%252CHb7qPFSijFcudM%252C_%253BiEdcAFxnysBD4M%252C75QaQBDYXCC4LM%252C_%253BElvNNCz-5f8XbM%252CVzULm3OGKlgEcM%252C_%253B7ZM4e3nPNe6YyM%252CVg2zC6ZN40ahDM%252C_%253BwTAsVLNaxMKb_M%252CVzULm3OGKlgEcM%252C_%253BlPghy5NXho-h6M%252CVzULm3OGKlgEcM%252C_&usg=AI4_-kT_PXuNHRnTzXvOl3MPzWWOpui_FA&sa=X&ved=2ahUKEwjrn7un7aT9AhVZFlkFHUDtBxQQjJkEegQIFRAC', 'https://cidadeurgente.com/rs/caxias-do-sul/guia/ei-enquanto-isso-02135100000150/', 'https://es-es.facebook.com/ceaespoleta/', 'https://omelhordaserragaucha.com.br/page/5/?categoria_anuncio=produtos-alimenticios', 'https://fas.caxias.rs.gov.br/wp-content/uploads/2021/12/Protocolo-de-Gestao-do-CREAS.pdf']","['Confira abaixo os telefones, endereço e e-mail para contato de Ei Enquanto Isso em Caxias do Sul, Rio Grande do Sul. ; Razão Social: KUHN & KUHN COMERCIO LTDA\xa0...', 'CNPJ: 02.135.100/ ; Inscrição Estadual RS: 029/0314941 ; Razão Social: Kuhn & Kuhn Comercio LTDA ; Nome Fantasia: Ei Enquanto Isso ; Data da Abertura: 18/08/1997 25\xa0...', 'Consulta CNPJ da empresa Kuhn & Kuhn Comercio LTDA | Ei Enquanto Isso. Também ver outro informações: situação cadastral, ... CAXIAS DO SUL - RS 95020-001\xa0...', 'Confira no mapa como chegar em Ei Enquanto Isso, no endereço: Rua Sinimbu, 929, Centro, Caxias do Sul-RS. CEP: 95020-001 .', 'Agende um horário para seu pet vc tbm! (54) 99664-8264 .... Ver más.', 'Daniela Patricia Noronha dos Reis em Caxias do Sul | RS · Caxias do Sul, RS ... Ei Enquanto Isso em Caxias do Sul | RS · Caxias do Sul, RS\xa0...', 'Especializada do Ministério Públicos/RS de Caxias do Sul, esclarecendo, dentre outras ... Enquanto isso, caberá ao Paefi o reforço na capacidade de.']"
ARMAZEM INTERIOR MINEIRO,NAO DISPONIBILIZADO,"['https://cnpj.biz/02794962000195', 'https://www.telelistas.net/locais/mg/belo+horizonte/produtos+alimenticios/bu-21119543/armazem+interior+mineiro+em+sao+geraldo', 'https://www.facebook.com/profile.php?id=100062977254426', 'https://www.minube.com.br/sitio-preferido/emporium-armazem-mineiro-a3081557', '/search?q=ARMAZEM+INTERIOR+MINEIRO,+BELO+HORIZONTE+-+MG&tbm=isch&source=univ&fir=4nhhrgH6fRL-PM%252CEuBTJsGWgZAAwM%252C_%253B-8JbNgLRdmTVQM%252CBPEpkIjz93lT6M%252C_%253BHLhyUgeo5xWPVM%252CEuBTJsGWgZAAwM%252C_%253B70y74emy7ZZRiM%252Cj5AKEDeoaG7bRM%252C_%253BRH-nRlqFeCjAlM%252CbmbiA7hxODANJM%252C_%253BzXI_jE2uHzGhYM%252CroC4ql4Dg0vKYM%252C_%253B3ISGzj_CJ3JD-M%252Cj5AKEDeoaG7bRM%252C_%253Bq6QVo_pmVw8SbM%252ChatLtD7sgHhxiM%252C_%253Br8EyVAc1yYVSJM%252Cj5AKEDeoaG7bRM%252C_%253BNQ-zlSw3YCzLgM%252CQlMRsQCMrnX8GM%252C_&usg=AI4_-kTUvopnu6BMq_NeR4WhXBcXLQZK9A&sa=X&ved=2ahUKEwj-hpXT7aT9AhVdF1kFHdfbDwgQjJkEegQIExAC', 'https://pt.foursquare.com/v/emporium-armaz%C3%A9m-mineiro/4babffc4f964a520e2dc3ae3', 'https://www.tripadvisor.com.br/LocationPhotoDirectLink-g303374-d6378847-i130605123-Armazem_Medeiros-Belo_Horizonte_State_of_Minas_Gerais.html', 'https://consultas.plus/lista-de-empresas/minas-gerais/belo-horizonte/02794962000195-margarete-de-fatima-moreira-fonseca/']","['CNPJ: 02.794.962/ ; Inscrição Estadual MG: 433989136.00-44 ; Razão Social: Margarete de Fatima Moreira Fonseca ; Nome Fantasia: Armazem Interior Mineiro ; Data da\xa0...', 'Ache endereço e telefone de Armazem Interior Mineiro em São Geraldo atuante em Produtos Alimentícios, perto de São Geraldo, Belo Horizonte - MG.', 'Biscoitos Amanteigados Portugueses deliciosos ideais para presentar nesse Natal quem você ama !! Se tem sabor , tá no Armazém !', 'BH oferece diversas opções gastronômicas. Ela é famosa pela sua cozinha caseira, bem temperada e de qualidade. E um dos restaurantes mais clássicos e que\xa0...', 'Ver 163 fotos e 79 dicas de 2013 clientes para Emporium Armazém Mineiro. ... Argentina é excelente, melhor restaurante de comida mineira de Belo Horizonte.', 'Para quem busca um típico boteco mineiro, este restaurante oferece os melhores petiscos de Belo Horizonte. Vale provar os bolinhos de bacalhau com uma\xa0...', 'A empresa Margarete De Fatima Moreira Fonseca, aberta em 09/10/1998, é uma MATRIZ do tipo Empresário (Individual) que está situada em Belo Horizonte – MG.']"
CASH COMERCIO,+55 31 3372-6478,"['https://www.dnb.com/business-directory/company-profiles.cash_representacoes_e_comercio_ltda.58bed6001e2f5c18029ccd6cd1a79526.html', 'https://www.diariocidade.com/mg/belo-horizonte/guia/cash-back-marketing-multinivel-04688873000190/', 'https://cashbox.com.br/', 'https://www.econodata.com.br/consulta-empresa/46093752000145-CASH-SERVICE-LTDA', 'http://cnpj.info/Cash-Back-Comercio-de-Alimentos-Cash-Comercio', 'https://cnpj.biz/01338385000326', 'https://www.listaamarela.com.br/empresa/mg/belo-horizonte/cash-box-presentes_8435550', 'https://www.solutudo.com.br/empresas/mg/belo-horizonte/produtos-de-limpeza/merito-cash-6314527', 'https://cidadeurgente.com/mg/belo-horizonte/guia/cash-back-marketing-multinivel-04688873000190/', 'https://www.descubraonline.com/guia/mg/belo-horizonte/cash-back-marketing-multinivel-04688873000190/']","['Find company research, competitor information, contact details & financial data for CASH REPRESENTACOES E COMERCIO LTDA of BELO HORIZONTE, MINAS GERAIS.', 'A empresa Cash Comercio, localizada no bairro Santa Monica, em Belo Horizonte-MG foi fundada em 2001. A atividade principal da empresa é Comércio Varejista\xa0...', 'Moderna rede de lojas de presentes, artigos de casa, decoração e organização de Belo Horizonte.', '46.093.752/0001-45 MATRIZ. CASH SERVICE LTDA. 30.130-008. AVENIDA AFONSO PENA 3351, - SERRA. BELO HORIZONTE, MG. Tecnologia. 1 a 10 funcionários\xa0...', 'Consulta CNPJ da empresa Cash Back Comercio de Alimentos LTDA | Cash Comercio. Também ver outro informações: situação ... BELO HORIZONTE - MG 31525-150\xa0...', 'Todos os dados da empresa Cash Box Galo Comercio de Artigos Para Presentes em Geral LTDA com CNPJ 01.338.385/0003-26 - 01338385000326 de Belo Horizonte/MG.', 'Na Lista Amarela você encontra o telefone, endereço e mais informações sobre Cash Box Presentes em Belo Horizonte, MG.', 'A empresa Merito Cash trabalha há mais de 9 anos na categoria Produtos de Limpeza na cidade de Belo Horizonte, MG na Avenida Vereador Cícero Ildefonso,\xa0...', 'A empresa Cash Back Marketing Multinivel, que tem a razão social CASH BACK COMERCIO DE ALIMENTOS LTDA, está presente no segmento de Mercados e foi fundada\xa0...', 'CASH BACK COMERCIO DE ALIMENTOS LTDA com o CNPJ 04.688.873/0001-90, iniciou as atividades em 04/09/2001. A principal atividade dessa empresa é Comércio\xa0...']"
PLANET GAMES,+55 31 3461-6079,"['http://www.planetgamesbh.com/', 'https://www.yellowpages.net/phone_55-3134616079_game-store_Belo-Horizonte_BREN355945.html', 'https://foursquare.com/v/planet-games-bh/4ffb51db582fbc3cd8177ede', 'https://twitter.com/planetgamesbh?lang=en', 'https://ne-np.facebook.com/planetgamesbh/', 'https://www.instagram.com/planetgamesecelularess/', 'https://moovitapp.com/index/en/public_transit-Planet_Games_BH-Belo_Horizonte-site_18695460-843', 'https://lista.mercadolivre.com.br/planet-games-bh', 'https://zaubee.com/biz/planet-games-bh-32dhpx4v']","['Localizacao: Rua Nancy De Vasconcelos Gomes N° 262-A , Bairro: Sagrada Familia - Belo Horizonte_MG. 16:00:05. GAME CUBE.', 'Get website, phone, hours, directions for Planet Games BH, Rua Nancy de Vasconcelos Gomes 262A Belo Horizonte, +55 3134616079. Find other game store in Belo\xa0...', 'See 2 photos and 2 tips from 18 visitors to Planet Games BH. ""Game pronto pro play""', 'Tudo sobre games. Belo Horizonte planetgamesbh.com Joined June 2011 ... Destrava de todos Xbox Slim ainda hoje na Planet Games BH. Planet Games.', 'Planet Games, Belo Horizonte, Brazil. ४६ लाइक. Oferecemos o melhor atendimento personalizado aos nossos clientes. Trabalhamos com as principais marcas\xa0...', '37.1k Followers, 3426 Following, 919 Posts - See Instagram photos and videos from Planet Games e Celulares (@planetgamesecelularess)', 'Directions to Planet Games BH (Belo Horizonte) with public transportation. The following transit lines have routes that pass near Planet Games BH.', 'Planet games bh · Little Big Planet 3 Ps4 · Dinossauro Godzilla Earth Planeta Som E Luz - Cinza · Figura E Card Bakugan Battle Planet Hydorous Da Sunny 2070 · Kirby\xa0...', 'Planet Games BH is a Video game store located in R. Dona Nancy de Vasc. Gomes, 262A, Belo Horizonte, State of Minas Gerais, BR .']"
PADARIA E CONFEITARIA BARBARA,+55 31 3443-1984,"['https://www.solutudo.com.br/mg/belo-horizonte/distribuidoras-de-alimentos/padaria-e-confeitaria-barbara-17709719', 'https://guiafacil.com/site/padaria-e-confeitaria-barbara/belo-horizonte/mg/3134431984/', 'https://cnpj.biz/05299184000156', 'https://mobile.guiamais.com.br/belo-horizonte-mg/lanches-e-salgados/padarias-e-confeitarias/2341272480-3225841/padaria-e-confeitaria-barbara?amp', 'https://www.guiatelefone.com/belo-horizonte-mg/lanches-e-salgados/1060045/padaria-e-confeitaria-barbara', 'https://www.diariocidade.com/mg/belo-horizonte/guia/padaria-e-confeitaria-barbara-05299184000156/', 'https://brazilguide.net/c/antonio-elton-barbosa-05299184000156', 'https://www.descubraonline.com/guia/mg/belo-horizonte/padaria-e-confeitaria-barbara-05299184000156/', 'https://www.econodata.com.br/consulta-empresa/05299184000156-ANTONIO-ELTON-BARBOSA']","['A empresa Padaria E Confeitaria Barbara trabalha há mais de 20 anos na categoria Distribuidoras de Alimentos na cidade de Belo Horizonte, MG na Rua\xa0...', 'PADARIA E CONFEITARIA BARBARA tem como foco o segmento de Padarias e Confeitarias em Belo Horizonte. Você pode localizá-lo em Rua Comendador Teixeira da...', 'Contatos. Telefone(s): (31) 3492-1975 (Ligar). Localização. Logradouro: Rua Comendador Teixeira Costa, 85. Bairro: Santa Amelia. CEP: 31550-440.', 'R Comendador Teixeira da Costa, 85. Santa Amélia - Belo Horizonte, MG CEP: 31555-440.. (31) 3443-1984 · Veja mais resultados de Padarias e Confeitarias\xa0...', 'Rua Comendador Teixeira da Costa, 85 - Santa Amélia, Belo Horizonte, MG - Cep: 31555-440 - Ver no mapa. Telefone. (31) 3443-1984 · Sugerir alteração. Avalie.', 'A empresa Padaria E Confeitaria Barbara, localizada no bairro Santa Amelia, em Belo Horizonte-MG foi fundada em 2002. A atividade principal da empresa é\xa0...', 'A empresa Padaria e Confeitaria Barbara localizada em Rua Londres, 85, Copacabana, Belo Horizonte/MG - possui CNPJ 052.991.840/0015-6.', 'Padaria E Confeitaria Barbara em Belo Horizonte, Minas Gerais. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Consulte o CNPJ da PADARIA E CONFEITARIA BARBARA de Belo Horizonte, MG, seus sócios e contatos como telefones, emails e website, além de faturamento,\xa0...']"
POSTO CM,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/mg/belo-horizonte/postos-e-conveniencias/posto-cm-17826483', 'https://guiafacil.com/site/posto-cm/belo-horizonte/mg/3134866879/', 'https://pt.foursquare.com/v/posto-cm-shell/4e4efbdeb0fb088f3c15f228', 'https://www.waze.com/pt-BR/live-map/directions/posto-cm-av.-cristiano-machado-3050-belo-horizonte?to=place.w.207160897.2071412364.79319', 'https://www.listaamarela.com.br/empresa/mg/belo-horizonte/posto-cm-8518621', 'https://m.yelp.com/biz/posto-cn-belo-horizonte', 'https://www.listamais.com.br/local/cad_idX9ffDQX/posto-cm-postos-de-combustiveis-e-servicos-em-belo-horizonte-mg', 'https://eguias.net/posto-cm-belo-horizonte-mg']","['A empresa Posto Cm trabalha há mais de 21 anos na categoria Postos e Conveniências na cidade de Belo Horizonte, MG na Avenida Cristiano Machado,\xa0...', 'POSTO CM tem como foco o segmento de Postos de Combustíveis e Serviços - Prod Equip e Manut em Belo Horizonte. Você pode localizá-lo em Avenida Cristian...', 'Jan 31, 2013 — Posto CM (Shell). Posto de Combustível e Conveniência. União, Belo Horizonte.', 'Posto CM. Av. Cristiano Machado, 3050, Belo Horizonte, Minas Gerais, Brazil. Abrir no Waze. (31) 3486-6879 · www.shell.com.br/motoristas/lojas-shell-select.', 'POSTO CM está na categoria da Postos de Combustíveis e Serviços - Prod e Equip em Belo Horizonte/MG. Avenida Cristiano Machado , 3050. União, Belo Horizonte\xa0...', 'Map · Av. Cristiano Machado 1383. Belo Horizonte - MG 31140-660. Brazil. Directions · (31) 3423-4727. Call Now · More Info. Services for Posto Cn · Known For. No.', 'Posto Cm Belo Horizonte MG Postos de Combustíveis e Serviços | Encontre na Lista Mais o Telefone, WhatsApp, Endereço, Avaliações e Como Chegar em Avenida\xa0...', 'Posto CM Ltda está situada na cidade de Belo Horizonte, MG. Nosso telefone para contato: (31) 3486.... Atuamos no ramo de Postos de Combustíveis e Serviços\xa0...']"
ESTACAO ESTRELA,NAO DISPONIBILIZADO,"['#', 'https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-Estrela_do_Oriente-Belo_Horizonte-site_35557653-843', 'https://horario.linebusapp.com.br/horario-de-onibus-1404b-estrela-do-oriente-jardim-inconfidencia-sentido-estrela-do-oriente-no-sabado', '/search?q=ESTACAO+ESTRELA,+BELO+HORIZONTE+-+MG&tbm=isch&source=univ&fir=PVB0veuF6w9IZM%252CFRHUKRXVCNPdPM%252C_%253BkdIHIPswlmH6oM%252C7S005ABKlZ1NHM%252C_%253BQqvqxQOYN_2dCM%252CATF_GfFbVlTYJM%252C_%253B6OFU7NjoIQBE5M%252Cn3U7Pp8IPUoHCM%252C_%253B3rqYNZPeYj22bM%252CgEFv3yuYG17eWM%252C_%253BdGRIpjdLx8TNTM%252CYgyvoFYWxWVf3M%252C_%253BmBU1IAStQyzrtM%252CJ92GOEot3qA0aM%252C_%253Bv2_Hr_0vissOJM%252CP6MmILYiFfK7UM%252C_%253BvNFhMB2J7pov8M%252CgEFv3yuYG17eWM%252C_%253BAfawsUaXw4k1WM%252CdkZw2s1UL-blLM%252C_&usg=AI4_-kSam0spGrltqJCSbM9vvOgzyQBi6g&sa=X&ved=2ahUKEwj8h5bS76T9AhU3ElkFHZogBRgQjJkEegQIGBAC', 'https://www.waze.com/pt-BR/live-map/directions/arena-estrela-dalva-r.-manila-570-belo-horizonte?to=place.w.207095360.2071150212.20963126', 'https://www.buser.com.br/pontos/rs/estrela/centro/estacao-rodoviaria-estrela', 'https://www.viamichelin.pt/web/Mapas-plantas/Mapa_planta-Estrela_Dalva-_-Minas_Gerais-Brasil', 'https://www.pucminas.br/unidade/barreiro/Paginas/Como-chegar.aspx']","['Palmares 1ª Seção ⇄ B.H., VISUALIZAR. 1231, Palmares 2ª Seção ⇄ Estação Eldorado, VISUALIZAR. 1300, Palmares 2ª Seção ⇄ Bela Vista, VISUALIZAR. 1760\xa0...', 'Consórcio DEZ - Belo Horizonte em Minas Gerais ... Veja quais são os próximos horários de ônibus da linha 1404B estrela do oriente / jardim inconfidencia saindo\xa0...', 'Arena Estrela Dalva. R. Manila, 570, Belo Horizonte, Minas Gerais, Brazil. Abrir no Waze. (031) 3213-2296. Fechado. Domingo07:30 - 12:00.', 'Horários de ônibus para Estação Rodoviária Estrela - Centro, ETR - RS. Reserve agora online, sem filas e sem taxas. Mais barato que a passagem na rodoviária\xa0...', 'Encontre os mapas pormenorizados de Brasil, Minas Gerais, Belo Horizonte, Estrela Dalva em ViaMichelin, com informações sobre o tráfego rodoviário, a\xa0...', 'Avenida Afonso Vaz de Melo, 1.200 - Barreiro, Belo Horizonte - MG 30640-070, Brasil ... 3430, MONSENHOR HORTA VIA PARQUE ESTRELA DO SUL/ESTACAO ELDORADO.']"
REAL EMBALAGENS,+55 31 3384-9843,"['https://realembalagens.negocio.site/', 'https://www.solutudo.com.br/mg/belo-horizonte/papelarias/real-embalagens-17810996', 'https://www.apontador.com.br/local/mg/belo_horizonte/embalagens/C4078134630B1O0B13/real_embalagens.html', 'https://pt.foursquare.com/v/real-embalagens/591f22a8e0755049add8c0bb', 'https://www.listaamarela.com.br/empresa/mg/belo-horizonte/real_embalagens_8522799', 'https://listatudo.com.br/minas-gerais/belo-horizonte-e-regiao/belo-horizonte/alimentos-bebidas-e-fumo/artigos-e-equipamentos/para-a-industria/embalagens/real-embalagens/', 'https://brazilfirmas.com/minas/real-embalagens-337932', 'https://www.universoautomotivo.com/belo-horizonte-mg/guia/real-embalagens-04592826000148/', 'https://www.descubraonline.com/guia/mg/belo-horizonte/real-embalagens-04592826000148/', 'https://www.econodata.com.br/consulta-empresa/26056473000102-REAL-EMBALAGENS-INDUSTRIA-E-COMERCIO-LTDA']","['A empresa Real Embalagens trabalha desde 2001 na categoria Papelarias na cidade de Belo Horizonte, MG na Rua Julio Mesquita, Nº 247 - Itaipu (Barreiro).', 'Embalagens descartáveis, produtos para sorveteria, bebidas quentes, ... Localização. Rua Júlio Mesquita, 247, loja a, Itaipu, 30692-460, Belo Horizonte - MG.', 'Veja fotos, dicas, ofertas especiais de lugares semelhantese muito mais em Real Embalagens.', 'REAL EMBALAGENS. REAL EMBALAGENS está na categoria da Embalagens em Belo Horizonte/MG. Rua Júlio de Mesquita , 252. Itaipu, Belo Horizonte, MG.', 'A Real Embalagens está localizada na Avenida Júlio Mesquita, 252 Marilândia - Belo Horizonte - MG. Somos uma empresa séria e confiável, que oferece produtos\xa0...', 'Comentários sobre Real Embalagens, Minas Gerais, números de telefone, endereços, horas. ... Endereço, R. Júlio Mesquita, 274 - Itaipu, Belo Horizonte - MG.', 'Real Embalagens em Belo Horizonte, Minas Gerais. Acesse agora e confira ✆ telefones, endereço e horários de atendimento dessa empresa | UniversoAutomotivo.', 'Real Embalagens em Belo Horizonte, Minas Gerais. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Consulte o CNPJ da REAL EMBALAGENS de Belo Horizonte, MG, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...']"
