,tel,link,descricao
BAR E MERCEARIA ESTRELA,+55 62 3298-5340,"['https://www.econodata.com.br/consulta-empresa/02647550000122-MAURICIO-VAZ-DO-NASCIMENTO', 'https://www.diariocidade.com/go/santa-barbara-de-goias/guia/bar-e-mercearia-estrela-02647550000122/', 'https://cnpj.biz/02647550000122', 'https://www.solutudo.com.br/empresas/go/sta-barbara-goias/super+minimercados', 'https://www.apontador.com.br/cep/75390000?page=3', 'https://www.informecadastral.com.br/cnpj/mauricio-vaz-do-nascimento-02647550000122', '/search?q=BAR+E+MERCEARIA+ESTRELA,+SANTA+BARBARA+DE+GOIAS+-+GO&tbm=isch&source=univ&fir=fOmh-Ge3Qzr4nM%252CBqocuB-MF_cTaM%252C_%253BO88-REkWo4LuHM%252CE8mWovI-e2QNMM%252C_%253B_9u5AqEAyrssYM%252CE8mWovI-e2QNMM%252C_%253B6j-gS_pEfIrNuM%252C-2zHIwVlCjcyHM%252C_%253BBkGrTuaQDhNEjM%252CwLIiwJ33lvfocM%252C_%253BKGRHm0fBeCJRHM%252CAbPfL9TAt-O8vM%252C_%253BqZgTFLs9i7WLBM%252CE8mWovI-e2QNMM%252C_%253BFb2fqUsXJk7mTM%252CE8mWovI-e2QNMM%252C_%253BeSlV2hLhVlRpRM%252Cxn0ZvEGUXFPDBM%252C_%253BzwdzT5tcjXKrZM%252CE8mWovI-e2QNMM%252C_&usg=AI4_-kQEDCpjzHjXhuqH870TKisGPvmq5w&sa=X&ved=2ahUKEwjxqNCA8Jf9AhWxFFkFHZViDDUQjJkEegQIGBAC', 'https://cidadeurgente.com/go/santa-barbara-de-goias/guia/mercados/', 'https://brasilcnpj.org/go/santa-barbara-de-goias/mauricio-vaz-do-nascimento-02647550000122']","['Consulte o CNPJ da BAR E MERCEARIA ESTRELA de Santa Bárbara de Goiás, GO, seus sócios e contatos como telefones, emails e website, além de faturamento,\xa0...', 'Confira no mapa como chegar em Bar E Mercearia Estrela, no endereço: Rua Pedro Batista Gratao, 11, Centro, Santa Bárbara de Goiás-GO. CEP: 75390-000 .', 'Todos os dados da empresa Bar e Mercearia Estrela Mauricio Vaz do Nascimento com CNPJ 02.647.550/0001-22 - 02647550000122 de Santa Bárbara de Goiás/GO.', 'Procurando por Super - Minimercados em Santa Bárbara de Goiás, GO? ... Supermercado E Hortifruti Da Economia ... Bar E Mercearia Estrela.', 'Rua Alfredo Nasser, 365, Centro, Santa Bárbara de Goiás - GO. 0 aval. ver horario de atendimento. ver telefone +55 62 3941-7090 ... Bar e Mercearia Estrela.', 'O CNPJ da empresa Mauricio Vaz do Nascimento (Bar e Mercearia Estrela) é 02.647.550/0001-22. Com sede em SANTA BARBARA DE GOIAS, GO, possui 42 anos,\xa0...', 'Mercados na cidade de Santa Bárbara de Goiás - GO. ... Polo Industrial de Santa Barbara de Goias - Brazlândia - GO ... Bar E Mercearia Estrela.', 'Atualmente a sede se encontra na cidade de SANTA BARBARA DE GOIAS no estado de GO, tendo como principal atividade ... Nome fantasia: BAR E MERCEARIA ESTRELA.']"
SUPERMERCADO E ACOUGUE BAIANO,+55 27 99773-4357,"['https://www.solutudo.com.br/es/conceicao-barra/super-minimercados/supermercado-e-acougue-baiano-8060457', 'https://guiafacil.com/site/supermercado-e-acougue-baiano/conceicao-da-barra/es/2737624934', 'https://www.listaamarela.com.br/empresa/es/conceicao_da_barra/supermercado_e_acougue_baiano_11153757', 'https://www.descubraonline.com/guia/es/conceicao-da-barra/supermercado-e-acougue-baiano-04599459000104/', 'https://www.diariocidade.com/es/conceicao-da-barra/guia/supermercado-e-acougue-baiano-04599459000104/', 'https://www.guiatelefone.com/conceicao-da-barra-es/mercados-e-supermercados/446186/supermercado-e-acougue-baiano', 'https://paginaamarela.com.br/empresa/supermercado-e-acougue-baiano/conceicao-da-barra/es/11163398', 'https://applocal.com.br/empresa/supermercado-e-acougue-baiano/conceicao-da-barra/es/11165107/telefone', 'https://inteligue.com.br/es/conceicao-da-barra/mercados-e-supermercados']","['No mercado, a empresa está localizada na Avenida Ivone Passos Brito, Nº 49 no bairro Braco Do Rio em Conceição da Barra - ES, CEP 29967-000. A empresa\xa0...', 'SUPERMERCADO E ACOUGUE BAIANO tem como foco o segmento de Supermercados em Conceição da Barra. Você pode localizá-lo em Avenida Ivone Passos de Brito 49...', 'Na Lista Amarela você encontra o telefone, endereço e mais informações sobre Supermercado e Açougue Baiano em Conceição da Barra, ES.', 'Confira abaixo os telefones, endereço e e-mail para contato de Supermercado E Acougue Baiano em Conceição da Barra, Espírito Santo. · 47.22-9-01 Comércio\xa0...', 'Confira no mapa como chegar em Supermercado E Acougue Baiano, no endereço: Avenida Ivone Passos Brito, 49, Braco do Rio, Conceição da Barra-ES. CEP: 29967-000 .', 'Supermercado e Açougue Baiano é uma rede de supermercados onde você pode comprar uma variedade de produtos para você e sua casa: alimentos, bebidas,\xa0...', 'Supermercado e Açougue Baiano está no bairro Braco do Rio na cidade de Conceição da Barra, ES. Veja aqui o telefone ☎ Telefone (27)... e o endereço\xa0...', 'Quer falar com Supermercado e Açougue Baiano de Conceição da Barra, ES? ... Para você que quer se comunicar conosco, aqui você confere: telefones fixos, celulares\xa0...', 'SUPERMERCADO E AÇOUGUE BAIANO · Mercados e Supermercados Av Ivone Passos de Brito, Braco do Rio, Conceição da Barra ES (27) 3762-493... Telefone\xa0...']"
BAR DO CIDAO,+55 37 3431-2743,"['https://www.solutudo.com.br/empresas/mg/bambui/super-minimercados/bar-do-cidao-7963890', 'https://restaurantguru.com.br/Bar-do-Sidao-Bambui', 'http://bambui.empresasbrasil.net/bar/bar-do-sidao-bambui/', '/search?q=BAR+DO+CIDAO,+BAMBUI+-+MG&tbm=isch&source=univ&fir=L3GqbRnvUYzMfM%252CcJl9bYdcYeTqTM%252C_%253BoM_bqPWRYdbuIM%252CcJl9bYdcYeTqTM%252C_%253Bifz-xpsJMIDdsM%252CGdWW9-1CN3lUGM%252C_%253BVGHlQ0TR88UHNM%252CGdWW9-1CN3lUGM%252C_%253B6K7j3dLCslNq4M%252CcJl9bYdcYeTqTM%252C_%253BYOWdCni0GRSdTM%252CcJl9bYdcYeTqTM%252C_%253BNR3kIcuHDj8VhM%252C4tk9LnRs1CN-uM%252C_%253BymchwxSwwew_-M%252CIKI_15oASsbOsM%252C_%253Bu66LN6sE9VNvzM%252CcJl9bYdcYeTqTM%252C_%253Bv0L_R-wNf3XSfM%252C-4PYyfuk19UOOM%252C_&usg=AI4_-kRkVxfTccd39x4rNiSYNZSDaiaFvw&sa=X&ved=2ahUKEwjk3fjZ8Jf9AhV2EVkFHaBNCIYQjJkEegQICBAC', 'https://www.apontador.com.br/guia_de_ruas/mg/bambui/rua_vitalino_chaves.html', 'https://www.facebook.com/bardocidaouberlandia/?locale=pt_BR', 'https://www.sistemampa.com.br/tags/bambui/', 'https://www.tripadvisor.com/Restaurant_Review-g4085688-d5672176-Reviews-Bambui_Bar_e_Restaurante-Divino_State_of_Minas_Gerais.html', 'https://link.gale.com/apps/doc/A192852689/AONE?u=googlescholar&sid=googleScholar&xid=0655747a']","['A empresa Bar Do Cidao trabalha desde 2000 na categoria Super - Minimercados na cidade de Bambuí, MG na Av Armando Franco, Nº 45 - Centro.', 'Jan 14, 2023 — Bar do Sidão, #8 entre Bambuí pubs & bares: 17 avaliações e 2 fotos detalhadas. Encontrar no mapa e ligar para reservar uma mesa.', 'Categoria, Bar ; Região: Minas Gerais ; Localidade, Bambuí ; Endereço, 45 Rua Vitalino Chaves, Bambuí, Minas Gerais, 38900-000 ; Código postal, 38900-000\xa0...', 'Encontre locais em Rua Vitalino Chaves, Bambuí, MG e descubra telefones, como chegar e ... Bar do Cidao. 0 aval. Rua Vitalino Chaves, , Candola, Bambuí - MG.', 'Bar do Cidão · Página · Boteco · Avenida Dr Misael Rodrigues de Castro, 463, Uberlândia, MG, Brazil · +55 34 3219-8762 · Classificação · 4,2 (643 avaliações) · Ver\xa0...', 'Mulher morre após escorregar e ser arrastada pela enxurrada em Bambuí/MG ... Bambuí: Idoso é preso em bar depois de ameaçar cidadão com revólver.', ""There aren't enough food, service, value or atmosphere ratings for Bambui Bar e Restaurante, MG yet. Be one of the first to write a review!"", 'Gerenciamento dos resíduos sólidos em Bambuí -- Minas Gerais ... pois esse gerenciamento é responsabilidade de todos: do cidadão, da empresa,\xa0...']"
COMERCIAL MOREIRA,NAO DISPONIBILIZADO,"['https://www.descubraonline.com/guia/mt/porto-alegre-do-norte/comercial-moreira-06022584000182/', 'https://www.diariocidade.com/mt/porto-alegre-do-norte/guia/comercial-moreira-06022584000182/', 'https://cnpj.biz/06022584000182', '/search?q=COMERCIAL+MOREIRA,+PORTO+ALEGRE+DO+NORTE+-+MT&tbm=isch&source=univ&fir=OQwvs0rG-mCnGM%252CmIBdFeDad1VTGM%252C_%253BHOvenzeVNqTCRM%252CldvNhOaOyP93LM%252C_%253BdrkWuSifKC1hsM%252CxDoSX3ooPLWR-M%252C_%253BeUANu1xP467KGM%252C6j6kJFzOYyZw8M%252C_%253B3CnGhnbG7OWBjM%252Cs_W8EW0r2Um6hM%252C_%253BEQCmDpQpEgcwIM%252C5dUinWWEqfMKPM%252C_%253B-CQRKY3rXh47-M%252CxDoSX3ooPLWR-M%252C_%253BttJq8gX99iQu-M%252CUUbOWvRPuz7RbM%252C_%253BN_M3Fm2QEZJ95M%252CpkjeDtnYiYApHM%252C_%253Bp9lDGO3k-THxFM%252C6bTaYsbXZKGQoM%252C_&usg=AI4_-kR2ohWqKPdVODU9cGlFTcxJx9WTmg&sa=X&ved=2ahUKEwj79aSL8Zf9AhUuElkFHePZACwQjJkEegQICBAC', 'https://cadastroempresa.com.br/cnpj/06.022.584/0001-82-comercial-moreira-vandi-m-m-wanderley', 'https://www.solutudo.com.br/empresas/mt/pto-alegre-norte/super+minimercados', 'https://www.guia.provik.com.br/enderecos/mt/porto-alegre-do-norte/cep_78655000.html', 'https://www.econodata.com.br/consulta-empresa/23684620000192-JULIENE-PEREIRA-DA-SILVA']","['Confira abaixo os telefones, endereço e e-mail para contato de Comercial Moreira em Porto Alegre do Norte, Mato Grosso. VANDI M M WANDERLEY com o CNPJ 06.022.', 'A empresa está localizada na Avenida Sabino Brito, 789, CASA, Centro, em Porto Alegre do Norte-MT, CEP 78655-000. Nome Fantasia: Comercial Moreira\xa0...', 'Localização. Logradouro: Avenida Sabino Brito, 789. Complemento: Casa. Bairro: Centro. CEP: 78655-000. Município: Porto Alegre do Norte. Estado: Mato Grosso.', 'Fundada em 14/10/2003, a empresa Comercial Moreira de CNPJ 06.022.584/0001-82 e razão social Vandi M M Wanderley, está localizada na cidade de Porto Alegre\xa0...', 'Procurando por super - minimercados em Porto Alegre do Norte, MT ? A Solutudo reúne as melhores opções e as melhores ofertas em super - minimercados da cidade.', 'CEP: 78655000 - Porto Alegre Do Norte - MT - Guia Comercial Empresas e Negócios Provik.', 'Consulte o CNPJ da JULIENE SILVA de Porto Alegre do Norte, MT, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...']"
SUPERMERCADO ROCHA,+55 14 3846-1340,"['https://www.facebook.com/Super.M.Rocha/', 'https://www.solutudo.com.br/empresas/sp/areiopolis/super-minimercados/supermercado-rocha-2187789', 'https://www.apontador.com.br/local/sp/areiopolis/supermercados/C403902A1C642C6426/supermercado_rocha.html', 'https://www.econodata.com.br/consulta-empresa/04810530000156-JAIR-VIENA-ROCHA-AREIOPOLIS', 'https://cnpj.biz/04810530000156', 'https://www.descubraonline.com/guia/sp/areiopolis/supermercado-rocha-04810530000156/', 'https://www.diariocidade.com/sp/areiopolis/guia/supermercado-rocha-04810530000156/', 'https://spotway.com.br/sp/areiopolis/emp/13162200-supermercado-rocha']","['Rocha Supermercado · Sayfa · Süpermarket · Rua Pedro Pupo da Silveira, 65, Areiópolis, SP, Brazil · +55 14 3846-1914 · Şu Anda Kapalı · Henüz değerlendirilmedi (2\xa0...', 'Supermercado Rocha ; Endereço. Rua Pedro Pupo Da Silveira, 65, Nosso Teto Areiópolis/SP - CEP 18670-000 ; Telefone. (14) 3846-1284 ; Email. ssccontabil@hotmail.com.', 'Supermercado Rocha. R PEDRO PUPO DA SILVEIRA, 02, CASA, Nosso Teto,AREIOPOLIS - SP, CEP: 18670-000. 0 avaliações. Aberto agora. Dom: 10:00 às 18:00.', 'Consulte o CNPJ da SUPERMERCADO ROCHA de Areiópolis, SP, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', 'Todos os dados da empresa Supermercado Rocha Jair Viena Rocha Areiopolis com CNPJ 04.810.530/0001-56 - 04810530000156 de Areiópolis/SP. Telefone, E-mail...', 'Confira abaixo os telefones, endereço e e-mail para contato de Supermercado Rocha em Areiópolis, São Paulo. JAIR VIENA ROCHA AREIOPOLIS com o CNPJ 04.810.530/\xa0...', 'A empresa Supermercado Rocha, localizada no bairro Nosso Teto, em Areiópolis-SP foi fundada em 2001. A atividade principal da empresa é Comércio Varejista\xa0...', 'A empresa Supermercado Rocha, registrada na Receita Federal sob o CNAE Comércio ... no endereço Rua Pedro Pupo Da Silveira, 65 - Nosso Teto, Areiopolis/SP.']"
SUPERMERCADO GONDOLO,+55 49 3449-0132,"['https://turismo.ipuacu.sc.gov.br/servicos/item/supermercado-gondolo', 'https://www.solutudo.com.br/sc/ipuacu/super-minimercados/supermercado-gondolo-7453055', 'https://www.apontador.com.br/local/sc/ipuacu/supermercados/C40789470C525C5250/supermercado_gondolo.html', 'https://www.diariocidade.com/sc/ipuacu/guia/supermercado-gondolo-00982500000176/', 'https://www.descubraonline.com/guia/sc/ipuacu/supermercado-gondolo-00982500000176/', 'https://applocal.com.br/empresa/supermercado-gondolo/ipuacu/sc/9372286', 'http://listaregionalbrasil.com.br/acadp_listings/supermercado-gondolo/', 'https://cnpj.biz/00982500000176', 'http://cnpj.info/Gondolo-Gondolo-Supermercado-Gondolo']","['Município de Ipuaçu. Prefeitura Municipal de Ipuaçu. Fone: (49) 3449-0045 prefeitura@ipuacu.sc.gov.br. Secretaria Municipal de Cultura e Turismo.', 'A empresa Supermercado Gondolo trabalha há mais de 27 anos na categoria Super - Minimercados na cidade de Ipuaçu, SC na Rua Lorenzoni, Nº 545 - Centro.', 'Supermercado Gondolo. Rua Lorenzoni, 545, Centro,Ipuaçu - SC, CEP: 89832-000 ... Localização. Rua Lorenzoni, 545, Centro, 89832-000, Ipuaçu - SC.', 'Supermercado Gondolo em Ipuaçu - SC, Santa Catarina. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Diário\xa0...', 'Supermercado Gondolo em Ipuaçu, Santa Catarina. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Ligue ☎ (49)... Precisa ir ao supermercado? Venha para Supermercado Gondolo - Supermercados em Ipuaçu, SC. Confira nossas ofertas e realize aqui suas\xa0...', 'Detalhes do contato. RUA LORENZONI, 545 - CENTRO - IPUAÇU/SCSanta Catarina,89832-000 (49) 3449-0132 *****. Pesquisar. Contrato. Pesquisar Limpar. Categorias.', 'Todos os dados da empresa Supermercado Gondolo Gondolo & Gondolo LTDA com CNPJ 00.982.500/0001-76 - 00982500000176 de Ipuaçu/SC. Telefone, Endereço...', 'Consulta CNPJ da empresa Gondolo & Gondolo LTDA | Supermercado Gondolo. ... Fantasia nome, SUPERMERCADO GONDOLO ... IPUACU - SC 89832-000\xa0...']"
MERCANTIL SANTANA,NAO DISPONIBILIZADO,"['https://acharei.com.br/poi/mercantil_santana_rua_coronel_botelho-1499767.html', 'https://nicelocal.br.com/ceara/mall/mercantil_santana/', 'https://pt-br.facebook.com/santanamercantil/photos/', 'https://cnpj.biz/40379834000174', 'https://www.econodata.com.br/consulta-empresa/05941188000196-R-SOARES-DE-SANTANA-MERCANTIL', '/search?q=MERCANTIL+SANTANA,+CARIRIACU+-+CE&tbm=isch&source=univ&fir=n0BtyuJ53ZzMbM%252CjiDzmCkLQj4XjM%252C_%253BAYoeuRqjDm8K_M%252CikClL3kIKGp_DM%252C_%253Bgigfir_GU-1wiM%252CkA5FDM37F4kOcM%252C_%253BxLYOycfkvpCyCM%252C1U6T3KMRkER0xM%252C_%253Bp58dI0MzEBrolM%252CjiDzmCkLQj4XjM%252C_%253BIM0E3rP4CeafDM%252CzEImNsgJMswRsM%252C_%253BSatClBeoMWUs8M%252CWeZqZgxdGCwm8M%252C_%253Bd1IKj8sYex3M2M%252CPpy_lvVwUzgmQM%252C_%253BxVLQVwx41QbNeM%252CnjVlumnndxzkdM%252C_%253BSN_A6D62PteJVM%252CWeZqZgxdGCwm8M%252C_&usg=AI4_-kRjLleLRCcVHDQWsPR2SHXxmD3pig&sa=X&ved=2ahUKEwiA0riU8pf9AhXUVDUKHSQyAFsQjJkEegQIIBAC', 'https://www.empresaqui.com.br/listas-de-empresas/CE/CARIRIACU', 'https://empresasdobrasil.com/empresa/deza-elza-mercantil-05941188000196', 'https://www.solutudo.com.br/empresas/ce/caririacu/super+minimercados?pagina=1']","['Mercantil Santana, Caririaçu - CE. -704, - R. Cel. Botelho, 620 - Centro, Caririaçu - CE, 63220-000, Brasil Caririaçu - CE\xa0...', 'Mercantil Santana. Horário de atendimento. Feira, sab: 06:30—07:00. Endereço. 63220-000, Brasil, Caririaçu - CE, R. Cel. Botelho, 620, -704,.', 'Jun 19, 2019 — Mercantil Santana, Serra Talhada. 2.767 curtidas · 5 falando sobre isso · 11.465 estiveram aqui. Supermercado de varejo, lanchonete,\xa0...', 'Deza Mercantil Raimundo Soares de Santana 40.379.834/0001-74 · Informações de Registro · Contatos · Localização · Atividades - CNAES · Sobre · Compartilhar · Faça sua\xa0...', 'Consulte o CNPJ da DEZA & ELZA MERCANTIL de Caririaçu, CE, seus sócios e contatos ... Comércio Varejista Caririaçu - CE ... R Soares de Santana Mercantil.', 'A cidade de Caririacu - CE faz parte ativa e integrante no quadro de municípios brasileiros, contando hoje com 781 ... MERCANTIL SANTANA, R$ 100.000,00.', 'Dados da empresa DEZA & ELZA MERCANTIL - R SOARES DE SANTANA MERCANTIL - ME - CNPJ 5941188000196.', 'Confira as melhores opções de Super - Minimercados em Caririaçu, CE. Procurando por super - minimercados em ... Ana Paula Fernandes Da Silva Mercantil.']"
BAR & MERCEARIA NOGUEIRA,NAO DISPONIBILIZADO,"['https://mobile.guiamais.com.br/luminarias-mg/bares-e-pubs/bares/2343698620-5038752/bar-mercearia-nogueira?amp', 'https://cnpj.biz/02634021000194', '/search?q=BAR+e+MERCEARIA+NOGUEIRA,+LUMINARIAS+-+MG&tbm=isch&source=univ&fir=brMCovQZ_91m1M%252CvKL2ZtvnyjhaGM%252C_%253Blhva5yKKESl-XM%252C9Q9iTSHuKoSdKM%252C_%253BOTDNuzRXuI15UM%252CMiF7QPMTOjSBRM%252C_%253BIFz3dTpMLTvBXM%252CJot1K85BLYmxaM%252C_%253BYhhn27Zk45NRNM%252CRcDBIa6hcuBZoM%252C_%253BjwJAFuzOiqWofM%252CDUJogyRFpBjknM%252C_%253BdWZmGmhGgtP46M%252C3eAYREuOCfqG0M%252C_%253BJoF9inMQIUYIXM%252CQ8Nmd8mc56QKjM%252C_%253BowFBv8RXxATj7M%252CAO-bGGKSRYW94M%252C_%253BpvazPudfmnhp7M%252CHYCGFSlaGDyr8M%252C_&usg=AI4_-kRGPn-IknpNiKvIj9AXCz76sWGajQ&sa=X&ved=2ahUKEwjjkujE8pf9AhXsD1kFHS8iCzYQjJkEegQICRAC', 'https://www.dnb.com/business-directory/company-information.building-material-dealers.br.minas_gerais.luminarias.html?page=1', 'https://www.apontador.com.br/local/alimentos-e-bebidas?page=17121', 'https://www.econodata.com.br/consulta-empresa/34606712000170-SILVANA-CANDIDA-CORREA', 'https://informacoesdobrasil.com.br/rua/mg/luminarias/rua-oscar-ferreira+4061']","['... e o endereço de BAR & MERCEARIA NOGUEIRA especializado em Bares (Bares e Pubs), localizado no endereço Av Padre Bueno - São Sebastião, Luminárias, MG.', 'CNPJ: 02.634.021/ ; Inscrição Estadual MG: 387782389.00-43 ; Razão Social: Maria Conceicao Moreira Nogueira ; Nome Fantasia: Bar & Mercearia Nogueira ; Data da\xa0...', 'Find info on Retail Trade companies in Luminarias, including financial ... MARIA CONCEICAO MOREIRA NOGUEIRA ... BAR MERCEARIA SAO LUIZ GONZAGA LTDA.', 'Bar & Mercearia Nogueira ... Avenida Padre Bueno, 138, Sao Sebastiao, Luminárias - MG ... Rua Professor Tacinho, 233, Centro, São Domingos do Prata - MG.', 'Consulte o CNPJ da LANCHONETE E MERCEARIA RIBERAOZINHO de Luminárias, MG, seus sócios e contatos como telefones, emails e website, além de faturamento,\xa0...', 'Informações sobre Rua Oscar Ferreira, Luminárias - MG. ... 100 - ANEXO, Luminárias - MG BAR E MERCEARIA ... Rua Joao Batista Nogueira, Luminárias - MG.']"
MERCADO E ACOUGUE PARAISO,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/rj/italva/super-minimercados/mercado-e-acougue-paraiso-7681906', 'https://local.infobel.br.com/BR105663216-2227832210/mercado_e_acougue_paraiso-italva.html', 'https://www.guiatelefone.com/italva-rj/mercados-e-supermercados/1932157/mercado-e-acougue-paraiso', 'https://applocal.com.br/empresa/mercado-e-acougue-paraiso/italva/rj/12049352', 'https://www.descubraonline.com/guia/rj/italva/mercado-e-acougue-paraiso-01154204000140/', 'https://www.tcherg.com.br/cnpj/01154204000140-mercado-e-acougue-paraiso', 'https://www.diariocidade.com/rj/italva/guia/mercado-e-acougue-paraiso-01154204000140/', 'https://cnpj.biz/01154204000140', 'https://paginaamarela.com.br/empresa/mercado-e-acougue-paraiso/italva/rj/12047643']","['A empresa Mercado E Acougue Paraiso trabalha desde 1996 na categoria Super - Minimercados na cidade de Italva, RJ na Rua Benedito Monteiro Dos Reis,\xa0...', 'Mercado e Açougue Paraíso - ALIMENTAÇÃO GERAL (RETALHO), Italva, 28250, Rua Benedito Monteiro dos Reis 26, TEL: 2227832..., Brasil, Nesta página : Mercado e\xa0...', 'Consulte a nossas ofertas. estamos no endereço Rua Benedito Monteiro dos Reis, 26, no bairro de Cimento Paraiso na cidade de Italva, RJ.', 'Mercado e Açougue Paraíso em Italva, RJ ; Logradouro: Rua Benedito Monteiro dos Reis ; Número: 26 ; Bairro: Cimento Paraiso ; Cidade: Italva ; Estado: Rio de Janeiro.', 'Endereço e dados de contato de MERCADO E ACOUGUE PARAISO. Endereço: Rua Benedito Monteiro dos Reis, 26, LOJA Cimento Paraiso - Italva - RJ CEP 28250-000.', 'Mercado E Acougue Paraiso, CNPJ 01.154.204/0001-40, localizada em Italva/RJ - CEP 28250000, Ativa e fundada em 01/04/1996.', 'Mercado E Acougue Paraiso em Italva - RJ, Rio de Janeiro. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas\xa0...', 'Para correspondência: Mercado e Acougue Paraiso Joselio da Silva Gomes Rua Benedito Monteiro dos Reis 26 Loja Cimento Paraiso Italva RJ 28250-000.', 'Mercado e Açougue Paraíso está no bairro Cimento Paraiso na cidade de Italva, RJ. Veja aqui o telefone ☎ Telefone (22)... e o endereço completo para nos\xa0...']"
SUPERMERCADO REGINALDO,+55 88 99723-0110,"['https://www.facebook.com/pages/category/supermarket/Supermercado-Reginaldo-1060359000671353/?locale=pt_BR', 'https://yellow.place/es/supermercado-reginaldo-carnaubal-ce-brazil', 'https://www.solutudo.com.br/empresas/ce/carnaubal/supermercados/supermercado-reginaldo-22930071', 'https://br.top10place.com/supermercado-reginaldo-782980039.html', 'https://cnpj.biz/07342176000170', 'https://transparencia.cc/dados/cnpj/07342176000170-CE-reginaldo-ribeiro-da-silva/', 'https://www.diariocidade.com/ce/carnaubal/guia/supermercado-reginaldo-07342176000170/', 'https://www.empresaqui.com.br/listas-de-empresas/CE/CARNAUBAL']","['Supermercado Reginaldo desde 2005, atendendo com o menor preço e maior variedade, na cidade de... Rua Major Felinto, 512 - Centro, 62375-000 Carnaubal, CE.', 'Supermercado Reginaldo. Rua Major Felinto, 512 - Centro, Carnaubal (CE), 62375-000, Brazil. Como llegar · 8836501390 · Agregar enlace del sitio web\xa0...', 'A empresa Supermercado Reginaldo trabalha na categoria Supermercados na cidade de Carnaubal, CE na R. Maj. Felinto, Nº 512. Entre em contato via telefone.', 'Supermercado Reginaldo - Carnaubal 3.23. 4.6 star(s) from 34 votes. Rua Major Felinto, 512 - Centro Carnaubal, CE 62375-000. Brazil. Download vCard Share.', 'Apr 12, 2005 — Todos os dados da empresa Supermercado Reginaldo Reginaldo Ribeiro da Silva com CNPJ 07.342.176/0001-70 - 07342176000170 de Carnaubal/CE.', 'Resumo da Empresa Supermercado Reginaldo. A empresa Reginaldo Ribeiro Da Silva de CNPJ 07.342.176/0001-70, fundada em 12/04/2005, está com a situação\xa0...', 'Supermercado Reginaldo em Carnaubal - CE, Ceará. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Diário\xa0...', 'A cidade de Carnaubal - CE faz parte ativa e integrante no quadro de municípios brasileiros, contando hoje com 749 ... SUPERMERCADO REGINALDO, R$ 350.000,00.']"
