,tel,link,descricao
MERCADO MARINGA,NAO DISPONIBILIZADO,"['https://www.apontador.com.br/local/mt/rondonopolis/alimentos/C4062197180D6Q0D63/mercado_maringa.html', 'https://www.diariocidade.com/mt/rondonopolis/guia/mercado-maringa-00929340000100/', 'https://www.guiatelefone.com/rondonopolis-mt/mercados-e-supermercados/682609/mercado-maringa', 'https://www.descubraonline.com/guia/mt/rondonopolis/mercado-maringa-00929340000100/amp/', 'https://cnpj.biz/00929340000100', '/search?q=MERCADO+MARINGA,+RONDONOPOLIS+-+MT&tbm=isch&source=univ&fir=Eo9tauTqXynFJM%252CbAHz4OCjyMK2gM%252C_%253BVFlBlDBxxL_gAM%252C4ZLAfq2K-bJ01M%252C_%253BPVvFu0JEtEcP4M%252C9c9nYYBcDlodqM%252C_%253BRMJ-KWo1IgBz3M%252Ck6Cg10piafUR4M%252C_%253BNFAS9vDAV0OAJM%252CbAHz4OCjyMK2gM%252C_%253B6whq4SlIJ_iOWM%252C4ZLAfq2K-bJ01M%252C_%253B0AkiRd9Cu6yXoM%252CYXSU3wqugud84M%252C_%253Bp6qpjOJk00E-AM%252CjEXZxx-RCTFCIM%252C_%253BXQxo-cgE5zAbwM%252C33SC8isX0yqkuM%252C_%253BtaJMNMCOFF4sRM%252Cat1ghs4hfPC5iM%252C_&usg=AI4_-kQ4rHqQ_wV4vKnhP_8OO-G1Ck3XXw&sa=X&ved=2ahUKEwjfvIuv1ZL9AhWWD1kFHceQD4sQjJkEegQIExAC', 'https://www.facebook.com/eletrotecnicamaringa/']","['Encontre qual o telefone, o endereço, as fotos e as avaliações do Mercado ... Avenida Bandeirantes, 1257, Vila Esperança, 78745-030, Rondonópolis - MT.', 'Mercado Maringa em Rondonópolis - MT, Mato Grosso. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Diário\xa0...', 'Avaliações, telefone e endereço de MERCADO MARINGÁ em Vila Operária, Rondonópolis, MT. Ligue (66) 3421-35...', 'Mercado Maringa em Rondonópolis, Mato Grosso. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Localização. Logradouro: Avenida Bandeirantes, 1257. Bairro: Vila Operaria. CEP: 78720-000. Município: Rondonópolis. Estado: Mato Grosso.', 'Eletrotecnica Maringá, Rondonópolis, Brazil. 516 likes · 5 talking about this · 56 were here. Local business.']"
MERCADO GARCIA,+55 66 99968-7553,"['https://www.solutudo.com.br/empresas/mt/rondonopolis/super-minimercados/mercado-garcia-10084103', 'https://www.diariocidade.com/mt/rondonopolis/guia/mercado-garcia-00079081000167/', '/search?q=MERCADO+GARCIA,+RONDONOPOLIS+-+MT&tbm=isch&source=univ&fir=SQDBlaZ_JtUJPM%252CDkT_6JrsFrF88M%252C_%253BiHpq-fMrrlK--M%252CZi6doRiX7ywNNM%252C_%253Bi5EkiIavA20r2M%252Ctrjegxd_YzMddM%252C_%253Bx2h-gIznw-z34M%252CW8adMUuBFQyZeM%252C_%253BI8EmawM7HggZmM%252Ceg05ggGZIrhhrM%252C_%253BZeSCL4f11hi3JM%252CdYBa2QMF_ULQHM%252C_%253BkEZCwGBnTIP_YM%252CJKgUIORy2FMNqM%252C_%253BubK4wPP6OPHLeM%252CBtL9893QgDinyM%252C_%253BVVjghN55eFgS_M%252CFccdmdGKruh2PM%252C_%253BIj6Rh4nFpx-cYM%252CjlxOxcx7GqwXTM%252C_&usg=AI4_-kRuUBmnKQmmN9vhyo6qW2qzs3cD2w&sa=X&ved=2ahUKEwjesKrb1ZL9AhWXEFkFHVNiDWEQjJkEegQIChAC', 'https://www.apontador.com.br/local/mt/rondonopolis/alimentos/C4024197155F2S5F20/mercado_garcia.html', 'https://paginaamarela.com.br/empresa/mercado-garcia/rondonopolis/mt/11153663', 'https://guiatop.com.br/empresas/mt/rondonopolis/mercados-e-supermercados/mercado-garcia', 'https://www.descubraonline.com/guia/mt/rondonopolis/mercado-garcia-00079081000167/', 'https://cnpj.biz/00079081000167', 'https://www.facebook.com/doutorluizgarcia/']","['No mercado, a empresa está localizada na Rua Fernando C Da Costa, Nº 1721 A no bairro Vila Sao Luiz em Rondonópolis - MT, CEP 78705-600. A empresa Mercado\xa0...', 'Mercado Garcia em Rondonópolis - MT, Mato Grosso. ... Rua Fernando Correa da Costa, 1711, Vila Marinopolis, Rondonópolis/MT - CEP 78710-861\xa0...', 'Localização. Avenida Fernando Corrêa da Costa, 1721, a, Vila Birigui, 78705-600, Rondonópolis - MT. rota pronta · Faça login para enviar fotos\xa0...', 'Mercado Garcia está no bairro Jardim Belo Horizonte na cidade de Rondonópolis, MT. Veja aqui o telefone ☎ Telefone (66)... e o endereço completo para nos\xa0...', 'Mercado Garcia trabalha no segmento de Mercados e Supermercados em ... 1721 - A - Jardim Belo Horizonte - Rondonópolis, MT - CEP: 78705-600 Ver no mapa.', 'Confira abaixo os telefones, endereço e e-mail para contato de Mercado Garcia em Rondonópolis, Mato Grosso. MOACIR ELIAS MONTES GARCIA com o CNPJ 00.079.081/\xa0...', 'Todos os dados da empresa Mercado Garcia Moacir Elias Montes Garcia com CNPJ 00.079.081/0001-67 - 00079081000167 de Rondonópolis/MT. Telefone, E-mail...', 'Médico do instituto Dr. Luiz Garcia de medicina integrada,... ... Rondonópolis, MT, Brazil ... aristocracia e apoiar livre mercado ficam muito longe']"
SUPERMERCADO MONTE BELO,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/sp/campinas/super-minimercados/supermercado-monte-belo-637062', 'https://www.apontador.com.br/local/sp/campinas/supermercados/5J2K8Z88/supermercado_monte_belo.html', 'https://www.descubraonline.com/guia/sp/campinas/supermercado-monte-belo-04516155000136/', 'https://www.guiatelefone.com/campinas-sp/mercados-e-supermercados/3876384/supermercado-monte-belo', 'https://www.tripadvisor.com.br/Restaurant_Review-g303605-d4531527-Reviews-Pizzaria_Monte_Belo-Campinas_State_of_Sao_Paulo.html', '/search?q=SUPERMERCADO+MONTE+BELO,+CAMPINAS+-+SP&tbm=isch&source=univ&fir=b2nd4fGcbv8s6M%252CXA0qB17YRL1tbM%252C_%253BNEZIwKXU7Dc0ZM%252CM4HzQiV6hO9gVM%252C_%253BeBb1wHYGABv6yM%252CDxGz3XI8S6WEVM%252C_%253BDr3FvWKQr24H_M%252CbVxh2vbQHzXkYM%252C_%253BNY86y5_T-llrzM%252CM4HzQiV6hO9gVM%252C_%253BR5jbESMby-Z1dM%252CbVxh2vbQHzXkYM%252C_%253BGXWpYZyYBEUpyM%252CDxGz3XI8S6WEVM%252C_%253Bx9Jg8VBYl2dhHM%252CKa2sThuK2LhH0M%252C_%253BC9HMs-NVQ7lmjM%252CfUvMffqIkWvb1M%252C_%253B73Vwz66VdxJHPM%252CfUvMffqIkWvb1M%252C_&usg=AI4_-kQrQATXQ_oh583IU_6DFbkbNeDAUg&sa=X&ved=2ahUKEwjOrtOI1pL9AhXYEVkFHWBVCGUQjJkEegQIEhAC', 'https://www.jusbrasil.com.br/processos/nome/110821458/supermercado-monte-belo-ltda-me', 'https://lista.mercadolivre.com.br/chacaras-jardim-monte-belo-campinas-sp']","['Supermercado Monte Belo ; Endereço. Rua Pedro Pinheiro, 434, Jardim Santa Monica Campinas/SP - CEP 13082-160 ; Telefones. (19) 3246-0727\xa0...', 'Encontre qual o telefone, o endereço, as fotos e as avaliações do Supermercado Monte Belo especializado em null localizado em Rua Pedro Pinheiro, 434,\xa0...', 'Confira abaixo os telefones, endereço e e-mail para contato de Supermercado Monte Belo em Campinas, São Paulo. ... ROSEMARA ARADO com o CNPJ 04.516.155/0001-36,\xa0...', 'Telefone. (19) 98719-5023 · Sugerir alteração. Supermercado Monte Belo é uma rede de supermercados onde você pode comprar uma variedade de produtos para\xa0...', 'Instituto Nacional de Metrologia, Qualidade e Tecnologia - Inmetro x Supermercado Monte Belo LTDA ME. TRF3 · Campinas, SP. EXECUÇÃO FISCAL\xa0...', 'Frete grátis no dia ✓ Compre Chacaras Jardim Monte Belo Campinas Sp parcelado sem juros! Saiba mais sobre nossas incríveis ofertas e promoções em milhões\xa0...']"
CAMBUI FRUIT CENTER,NAO DISPONIBILIZADO,"['https://m.yelp.com/biz/cambu%C3%AD-fruit-center-campinas', 'https://www.solutudo.com.br/empresas/sp/campinas/super-minimercados/cambui-fruit-center-632212', 'https://guiafacil.com/site/cambui-fruit-center/campinas/sp/1932543233/', 'https://www.coligado.com.br/empresa/cambui-fruit-center-sacolao-hortifrutigranjeiros-cambui-campinas-sp-498202', 'https://cnpj.biz/02594023000105', 'https://m.facebook.com/mixfruitcambui/photos/', 'https://www.listamais.com.br/local/cad_idXZ7fQ75/cambui-fruit-center-frutas-verduras-e-legumes-em-campinas-sp', 'https://www.maisdireto.com.br/frutarias/cambui/campinas/sp/cambui-fruit-center-696113']","['R. Coronel Quirino 1685. Campinas - SP 13025-002. Brazil. Directions ; (19) 3253-4850. Call Now ; More Info. Menu for Cambuí Fruit Center.', 'Cambui Fruit Center ; Endereço. Rua Coronel Quirino, 1685, Cambui Campinas/SP - CEP 13025-002 ; Telefones. (19) 3253-4850\xa0...', 'CAMBUI FRUIT CENTER tem como foco o segmento de Sacolão - Hortifrutigranjeiros em Campinas. Você pode localizá-lo em Rua Coronel Quirino, 1685 no bairro...', 'R Coronel Quirino, 1685. Tel: (19)3253-4... Confira as avaliações, fotos e outras informações complementares da empresa CAMBUI FRUIT CENTER especializado em\xa0...', 'Cambui Fruit Center Cambui Center Frutas LTDA 02.594.023/0001-05 ; CNPJ: 02.594.023/ ; Inscrição Estadual SP: 244.623.539.110 ; Razão Social: Cambui Center Frutas\xa0...', 'Mix Fruit Cambuí, Campinas, Sao Paulo. 281 likes. Diner.', 'Cambuí Fruit Center Campinas SP Frutas, Verduras e Legumes | Encontre na Lista Mais o Telefone, WhatsApp, Endereço, Avaliações e Como Chegar em Rua Coronel\xa0...', 'Cambui Fruit Center - Rua Quirino, Cambuí - Campinas SP! Telefone (19) 3253-4850. Frutarias é aqui!']"
MERCADO EXPRESS,NAO DISPONIBILIZADO,"['https://www.diariocidade.com/sp/campinas/guia/mercado-express-05578131000174/amp/', 'https://www.instagram.com/expressminimerc/?hl=en', 'https://www.ifood.com.br/delivery/campinas-sp/ifood-express--sp-cambui-by-oxxo-centro/129cae47-ccb9-4e29-9bf0-5c92e5e2f215', 'https://ssrvgo.com/br/data_company/37515567', 'https://www.rappi.com.br/campinas/lojas/tipo/express-big', 'https://mercado.carrefour.com.br/', 'https://consultas.plus/lista-de-empresas/sao-paulo/campinas/37515567000100-mercado-express-ltda/']","['A empresa Mercado Express, localizada no bairro Centro, em Campinas-SP foi fundada em 2003. A atividade principal da empresa é Comércio Varejista de\xa0...', '| Aqui você encontra de tudo um pouco: suprimentos para o lar, cervejas especiais, tudo para o seu churrasco. | Delivery 3029-0999 / 3029-0990 · 234 posts.', 'Faça seu pedido online na iFood Express | Sp Cambuí by Oxxo e receba em casa agora mesmo! Delivery de Mercados em Campinas é aqui no iFood.', 'O endereço completo da empresa MERCADO EXPRESS LTDA | MERCADO EXPRESS é AVENIDA. WASHINGTON LUIS - VILA MARIETA cidade CAMPINAS Estado SP', 'Faça seus pedidos de Express em Campinas a través de Rappi e receba tudo direto na sua casa. Aproveite 15 dias de entrega grátis para todos os novos\xa0...', 'A fast and performant store framework.', 'A empresa Mercado Express Ltda, aberta em 24/06/2020, é uma MATRIZ do tipo Sociedade Empresária Limitada que está situada em Campinas – SP.']"
FORCA VITAL PRODUTOS NATURAIS,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/sp/campinas/super-minimercados/forca-vital-produtos-naturais-628363', 'https://www.diariocidade.com/sp/campinas/guia/forca-vital-produtos-naturais-01175453000111/', 'https://www.descubraonline.com/guia/sp/campinas/forca-vital-produtos-naturais-01175453000111/', 'http://cnpj.info/Sinzato-Comercial-Forca-Vital-Produtos-Naturais', 'https://cnpj.biz/01175453000111', 'https://transparencia.cc/dados/cnpj/01175453000111-SP-sinzato-comercial-ltda/', 'https://br.linkedin.com/in/h%C3%A9lio-genhei-sinzato-aa7a0341', 'https://cadastroempresa.com.br/cnpj/01.175.453/0001-11-forca-vital-produtos-naturais-sinzato-comercial-ltda', 'http://www.forcavital.com.br/']","['No mercado, a empresa está localizada na Rua Irma Serafina, Nº 995 no bairro Centro em Campinas - SP, CEP 13015-201. A empresa Forca Vital Produtos Naturais\xa0...', 'A empresa Forca Vital Produtos Naturais, localizada no bairro Centro, em Campinas-SP foi fundada em 1996. A atividade principal da empresa é Comércio\xa0...', 'Confira abaixo os telefones, endereço e e-mail para contato de Forca Vital Produtos Naturais em Campinas, São Paulo. SINZATO COMERCIAL LTDA com o CNPJ 01.175.', 'Endereço. Rua Irma Serafina, 995. CENTRO CAMPINAS - SP 13015-201. Contatos. Telefone(s): (19) 3258-4067; Correio eletrônico: hgsinzato@uol.com.br\xa0...', 'CNPJ: 01.175.453/ ; Inscrição Estadual SP: 122.248.479.112 ; Razão Social: Sinzato Comercial LTDA ; Nome Fantasia: Forca Vital Produtos Naturais ; Data da Abertura:\xa0...', 'Essa empresa é uma MATRIZ do tipo Sociedade Empresária Limitada, de porte ""ME"" que está localizada em Campinas - SP. Sua atividade econômica principal é\xa0...', 'Hélio Genhei Sinzato. Profissional independente da área de saúde e qualidade de vida . FORÇA VITALUNICAMP. Campinas, São Paulo,\xa0...', 'Forca Vital Produtos Naturais - Sinzato Comercial LTDA com CNPJ 01.175.453/0001-11 é uma empresa de Campinas/SP. Acesse para mais informações.', 'Em apenas um toque. venha falar conosco. Rua Armando Sales de Oliveira, 148 - São Bernardo do Campo - SP . BRASIL. farmacia@\xa0...']"
MINI-MERCADO E ROTESSERIE SAO JUDAS TADEU,NAO DISPONIBILIZADO,"['https://www.diariocidade.com/sp/sorocaba/guia/mini-mercado-e-rotesserie-sao-judas-tadeu-01634063000162/', 'https://www.facebook.com/minimercadosaojudastadeu/', 'https://cnpj.biz/11992979000148', 'https://www.apontador.com.br/local/sp/itanhaem/supermercados/7YXMDYD2/mini_mercado_sao_judas_tadeu_de_itanhaem.html', '/search?q=MINI-MERCADO+E+ROTISSERIE+SAO+JUDAS+TADEU,+SOROCABA+-+SP&tbm=isch&source=univ&fir=d5W4tXJ5t78L5M%252Chr7_FCVRrv3zBM%252C_%253B4svjp45T_5xxoM%252Cz38EwRZq_HcgoM%252C_%253Bqkne2AxAwIO5UM%252C9NQwL3rMrbwSiM%252C_%253BncbnvzBhO69wtM%252Chr7_FCVRrv3zBM%252C_%253BWxsG-KymlAhkTM%252CHacvr1qL3t23XM%252C_%253BrWXb-6rp4IA99M%252CCJcasV3jSdYHEM%252C_%253BzKzTsqFZ71RQEM%252CyW1VLmezhTB_wM%252C_%253B38QbzfdLnvSstM%252Chr7_FCVRrv3zBM%252C_%253BG_nTd3OMpHoeeM%252CGrow63c0_PagkM%252C_%253BCqjCuHS20wBupM%252CPrblLalQ33mssM%252C_&usg=AI4_-kT6SjagO1DfySu-JEO0kl0qnmHvzg&sa=X&ved=2ahUKEwjWgLC415L9AhWlE1kFHfZiDPUQjJkEegQIFBAC', 'https://www.solutudo.com.br/empresas/busca?q=temperos&cidade=sorocaba&estado=sp']","['Confira no mapa como chegar em Mini-mercado E Rotesserie Sao Judas Tadeu, no endereço: Rua Loide de Lima Benedito, 59, Central Parque, Sorocaba-SP.', 'ASSADOS MINI MERCADO SÃO JUDAS TADEU Ainda não reservou o seu assado para este domingão? Corre que ainda dá tempo... \u200d♂️  \u200d♀️ Tempero no ponto', 'May 19, 2010 — Casarao Comercio de Carnes, Laticinios e Rotisserie Sao Judas Tadeu Comercio de Carnes Laticinios e Rotisserie LTDA 11.992.979/0001-48\xa0...', 'Mini Mercado São Judas Tadeu de Itanhaém. Estrada Gentil Perez, 457, -,Itanhaém - SP,. 0 avaliações. Aberto agora. Dom: 10:00 às 18:00. Seg à Sáb:.', 'Temperos em Sorocaba. Veja informações, telefones, endereços, vagas de emprego, produtos, ofertas, eventos e muito mais. Solutudo | A cidade em detalhes.']"
MERCEARIA BOM PRECO,+55 15 98118-7407,"['https://www.solutudo.com.br/sp/sorocaba/super-minimercados/mercearia-bom-preco-958870', 'https://m.facebook.com/people/SAM-Mercearia-Bom-Pre%C3%A7o/100085962683819/', 'https://www.apontador.com.br/local/sp/sorocaba/mercearias/C405680F483A1T3A1B/mercearia_bom_preco.html', 'https://cnpj.biz/41596293000107', 'http://cnpj.info/Supermercado-Bom-Preco-de-Sorocaba-Eireli', 'https://cadastroempresa.com.br/cnpj/08.945.368/0001-34-mercearia-bom-preco-rosemeire-magnes-bezerra', 'https://www.listamais.com.br/local/cad_idDfDfQ0/supermercado-bom-preco-mercados-em-sorocaba-sp', 'https://www.econodata.com.br/consulta-empresa/61216404000101-T-M-IMOTO-MERCEARIA-LTDA']","['Mercearia Bom Preco ; Endereço. Rua Malaky Murad, 67, Jardim Guadalupe Sorocaba/SP - CEP 18076-370 ; Telefones. (15) 3224-4034 ; Email. nina.sor@terra.com.br.', 'rua Celso Ferraz #21, bairro éden, loteamento Jardim Natália , Sorocaba, SP, Brazil. +55 15 99684-0463. laverychery@gmail.com. Not yet rated (0 Reviews)\ufeff\xa0...', 'Encontre qual o telefone, o endereço, as fotos e as avaliações do Mercearia Bom Preco ... em Rua Malaky Murad, 67, 18076-370, Jardim Guadalupe, Sorocaba, SP.', 'A empresa Mercearia Bom Preco de CNPJ 41.596.293/0001-07, fundada em 15/04/2021 e com razão social Joane Baptiste, está localizada na cidade Sorocaba do estado\xa0...', 'O comércio varejista de carnes e açougues, sem considerar pescados, atende um público bastante abrangente - famílias, grupos de amigos para preparar um\xa0...', 'Mercearia Bom Preco - Rosemeire Magnes Bezerra com CNPJ 08.945.368/0001-34 é uma empresa de Sorocaba/SP aberta em 02/07/2007. Acesse para mais informações.', 'Supermercado Bom Preço Sorocaba SP Mercados | Encontre na Lista Mais o Telefone, WhatsApp, Endereço, Avaliações e Como Chegar em Rua Antônio Vicente Gomes\xa0...', 'G-4721-1/02, Comércio varejista de produtos de padaria, laticínio, doces, balas e semelhantes ; G-4722-9/01, Comércio varejista de carnes e pescados - açougues e\xa0...']"
MERCADO REALEZA,+55 15 3225-2876,[],[]
MERCADO EXPLOSAO,NAO DISPONIBILIZADO,"['https://www.facebook.com/RetameroSM/', 'https://guiafacil.com/site/mercado-explosao/sorocaba/sp/1532283374/', 'https://www.solutudo.com.br/sp/sorocaba/super-minimercados/mercado-explosao-949606', 'https://www.apontador.com.br/local/sp/sorocaba/alimentos_e_bebidas/C407905908271E2719/mercado_explosao.html', 'https://www.diariocidade.com/sp/sorocaba/guia/mercado-explosao-00963312000109/', 'https://www.listaamarela.com.br/empresa/sp/sorocaba/mercado_explosao_8199812', 'https://www.guiatelefone.com/sorocaba-sp/mercados-e-supermercados/3422430/mercado-explosao', 'https://www.descubraonline.com/guia/sp/sorocaba/mercado-explosao-00963312000109/']","['Mercado explosão · Página · Supermercado · Rua Carlos Oliveira Rodrigues, Sorocaba, SP, Brazil · +55 15 3225-3715 · Fechado agora · Sem classificação ainda (4\xa0...', 'MERCADO EXPLOSAO tem como foco o segmento de Supermercados em Sorocaba. Você pode localizá-lo em Rua Carlos Oliveira Rodrigues, 200 no bairro Jardim Jos...', 'A empresa Mercado Explosao trabalha desde 1995 na categoria Super - Minimercados na cidade de Sorocaba, SP na Rua Carlos Oliveira Rodrigues, Nº 101 - Jardim\xa0...', 'Encontre qual o telefone, o endereço, as fotos e as avaliações do Mercado ... em Rua Carlos Oliveira Rodrigues, s/n, 01808-311, Jardim Josane, Sorocaba, SP.', 'Empresas · SP · Sorocaba · Mercados; Mercado Explosao. A empresa Mercado Explosao, localizada no bairro Jardim Josane, em Sorocaba-SP foi fundada em 1995.', 'Na Lista Amarela você encontra o telefone, endereço e mais informações sobre Mercado Explosão em Sorocaba, SP.', 'Avaliações, telefone e endereço de MERCADO EXPLOSÃO em Jardim Josane, Sorocaba, SP. Ligue (15) 3228-33...', 'Mercado Explosao em Sorocaba, São Paulo. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...']"
MINI MERCADO VR,NAO DISPONIBILIZADO,"['https://www.apontador.com.br/local/sp/sorocaba/alimentos_e_bebidas/C408856E5C4F5E4F5E/mini_mercado_vr.html', 'https://cnpj.biz/04148412000124', 'https://www.diariocidade.com/sp/sorocaba/guia/mini-mercado-vr-04148412000124/', 'https://www.descubraonline.com/guia/sp/sorocaba/mini-mercado-vr-04148412000124/', 'https://m.facebook.com/people/Supermercado-Tejup%C3%A1/100076404726650/', 'https://www.vr.com.br/onde-aceita.htm', '/search?q=MINI+MERCADO+VR,+SOROCABA+-+SP&tbm=isch&source=univ&fir=Hu85wJ6ikKAoLM%252C1ZcHqtblIPklIM%252C_%253BbgaiBlon8ZhmvM%252Ck2RDzVnc1-lfnM%252C_%253Bh1rI88bt_VF1FM%252C1ZcHqtblIPklIM%252C_%253BTtFNapsG-GZh2M%252C1ZcHqtblIPklIM%252C_%253BJpbDukgd-GdUVM%252C1ZcHqtblIPklIM%252C_%253BrMPrEa_h9DcdBM%252C1ZcHqtblIPklIM%252C_%253BwKDVkLmxwyhuqM%252CKM_T9OI_wNnY3M%252C_%253ByT-TOA3X2iSM9M%252C6xHgnoSchmsIeM%252C_%253Bi3Q11tYHohvLvM%252C5rdpFImgwkDFQM%252C_%253B8rUtU0vL6Gx9QM%252CpzGw1ozcnS8HFM%252C_&usg=AI4_-kSjFQIjWsXGZp4QnQkOf2ffWJX0JA&sa=X&ved=2ahUKEwjepdjb2JL9AhUcEFkFHT1OAhoQjJkEegQIExAC']","['Encontre qual o telefone, o endereço, as fotos e as avaliações do Mini Mercado Vr ... em Rua Alice Ayres de Moraes, 80, 18087-292, Jardim Josane, Sorocaba, SP.', 'CNPJ: 04.148.412/ ; Inscrição Estadual SP: 669.463.803.114 ; Razão Social: Wanda Jorge ; Nome Fantasia: Mini Mercado Vr ; Data da Abertura: 14/11/2000 22 anos, 1\xa0...', 'Confira no mapa como chegar em Mini Mercado Vr, no endereço: Rua Alice Ayres de Moraes, 80, Jardim Josane, Sorocaba-SP. CEP: 18087-292 .', 'Confira abaixo os telefones, endereço e e-mail para contato de Mini Mercado Vr em Sorocaba, São Paulo. ; Razão Social: WANDA JORGE ; Nome Fantasia: MINI MERCADO\xa0...', 'Supermercado Tejupá, Sorocaba. 423 likes · 3 talking about this · 204 were here. ambiente amigável e um ótimo atendimento !', 'Facilidade com o cartão aceito nas principais maquininhas do mercado. Onde usar meu VR Refeição? Consulta saldo. Extrato do cartão. 2ª via do cartão.']"
BAR & MERCEARIA DO IRMAO,NAO DISPONIBILIZADO,"['https://www.descubraonline.com/guia/mg/uberlandia/bar-mercearia-do-irmao-07060554000204/', 'https://local.infobel.br.com/BR100974231/bar_mercearia_do_irmao-uberlandia.html', 'https://www.diariocidade.com/mg/uberlandia/guia/bar-mercearia-do-irmao-07060554000204/', 'https://cnpj.biz/41805268000188', 'https://cidadeurgente.com/mg/uberlandia/guia/bar-mercearia-do-irmao-07060554000204/', 'https://www.procuroacho.com/empresas/mg/uberlandia/04.857.742/0001-99/bar-e-mercearia-irmaos-lopes', '/search?q=BAR+e+MERCEARIA+DO+IRMAO,+UBERLANDIA+-+MG&tbm=isch&source=univ&fir=3vO3quF56spj6M%252C_lpvYY4YWu5EzM%252C_%253BFRBUmXLj0Iri4M%252C_lpvYY4YWu5EzM%252C_%253BVVyyI3HamowNKM%252CaKBdx6I_qhY8TM%252C_%253Be432KkXwGNLRhM%252CaKBdx6I_qhY8TM%252C_%253BhcURXScyz3191M%252CaKBdx6I_qhY8TM%252C_%253Bf_mrT0kCWAjEvM%252CfAVjMsCc0swMZM%252C_%253B_EOezWLdgq6D_M%252CwZKdPYaLOXbiUM%252C_%253BooPY7K2H4sM0KM%252CsET_YHVlZi1dbM%252C_%253BFw0hZFiBZx4I9M%252CsET_YHVlZi1dbM%252C_%253B4Cdi2Fpj07wKIM%252CsET_YHVlZi1dbM%252C_&usg=AI4_-kTAyFxAkFQ2gKqiK8EupFmPRcZZ6Q&sa=X&ved=2ahUKEwj8s8D82JL9AhVOK1kFHfkMD7AQjJkEegQIFBAC']","['Bar & Mercearia Do Irmao em Uberlândia, Minas Gerais. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Bar & Mercearia do Irmao - ALIMENTAÇÃO GERAL (RETALHO), Uberlândia, 38401, Rua Estrela Dalva 1295, , Brasil, Nesta página : Bar & Mercearia do Irmao,\xa0...', 'Confira no mapa como chegar em Bar & Mercearia Do Irmao, no endereço: Rua Estrela Dalva, 1295, Jardim Brasilia, Uberlândia-MG. CEP: 38401-428 .', 'Todos os dados da empresa Bar e Mercearia do Irmao Vilmar Serafim Rodrigues com CNPJ 41.805.268/0001-88 - 41805268000188 de Uberlândia/MG. Endereço...', 'Confira no mapa como chegar em Bar & Mercearia Do Irmao, no endereço: Rua Estrela Dalva, 1295, Jardim Brasilia, Uberlândia-MG. CEP: 38401-428 .', '... razão social Ana Lucia Lopes Linhares / Cpf: 672.045.706-34 e nome fantasia Bar e Mercearia Irmaos Lopes. Localizada em Uberlandia / MG, a empresa é uma\xa0...']"
SACOLAO PAMPULHA,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/mg/uberlandia/super-minimercados/sacolao-pampulha-3270198', 'https://www.facebook.com/people/Emp%C3%B3rio-Hortifruti-Pampulha/100066755568670/', 'https://www.diariocidade.com/mg/uberlandia/guia/sacolao-pampulha-09176115000106/', 'https://www.locaisdobrasil.com.br/encontre/sacolao/pampulha/uberlandia-mg', 'https://www.telelistas.net/locais/mg/uberlandia/armazens+emporios+e+mercearias/bu-21139122/sacolao+pampulha+em+pampulha', 'https://www.descubraonline.com/guia/mg/uberlandia/sacolao-pampulha-09176115000106/', 'http://cnpj.info/Sacolao-e-Mercearia-Pampulha-Sacolao-Pampulha', 'https://cidadeurgente.com/mg/uberlandia/guia/sacolao-pampulha-09176115000106/']","['No mercado, a empresa está localizada na Rua Leopoldo Bulhoes, Nº 727 no bairro Pampulha em Uberlândia - MG, CEP 38408-648. A empresa Sacolao Pampulha está\xa0...', 'Empório & Hortifruti Pampulha, Uberlândia. 254 likes. ➡️Frutas ➡️Verduras ➡️Legumes sempre fresquinhos!   Empório completo para você FAZEMOS ENTREGAS.', 'Confira no mapa como chegar em Sacolao Pampulha, no endereço: Rua Leopoldo Bulhoes, 727, Pampulha, Uberlândia-MG. CEP: 38408-648 . Compartilhe:\xa0...', 'Sacolão mais próximo de Pampulha em Uberlândia - MG. Divulgar vagas de emprego.', 'Ache endereço e telefone de Sacolao Pampulha em Pampulha atuante em Armazéns, Empórios e Mercearias, perto de Pampulha, Uberlândia - MG.', 'Sacolao Pampulha em Uberlândia, Minas Gerais. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Consulta CNPJ da empresa Sacolao e Mercearia Pampulha LTDA | Sacolao Pampulha. Também ver outro informações: situação ... PAMPULHA UBERLANDIA - MG 38408-648\xa0...', 'Sacolao Pampulha em Uberlândia - MG, Minas Gerais. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Guia da\xa0...']"
