,tel,link,descricao
BAR E MERCEARIA SAO JOAO,+55 31 3773-7565,"['https://www.solutudo.com.br/empresas/mg/sete-lagoas/super-minimercados/bar-e-mercearia-sao-joao-10160175', 'https://cnpj.biz/02179069000150', 'https://www.econodata.com.br/consulta-empresa/06223137000191-BAR-E-MERCEARIA-MATOS-LTDA', 'https://www.descubraonline.com/guia/mg/sete-lagoas/bar-e-mercearia-sao-joao-02179069000150/', 'https://informacoesdobrasil.com.br/local/mg/sete-lagoas/bar-e-mercearia-sao-joao-rua-baependi-472a+3459878/', 'https://www.diariocidade.com/mg/sete-lagoas/guia/bar-e-mercearia-sao-joao-02179069000150/', 'https://ssrvgo.com/br/data_company/20491023', 'https://cadastroempresa.com.br/cnpj/02.179.069/0001-50-bar-e-mercearia-sao-joao-joao-batista-de-andrade']","['No mercado, a empresa está localizada na Rua Alvaro Ferreira Fraga, Nº 511 - B no bairro Sao Joao em Sete Lagoas - MG, CEP 35700-152. A empresa Bar E Mercearia\xa0...', 'CNPJ: 02.179.069/ ; Inscrição Estadual MG: 672719719.00-46 ; Razão Social: Joao Batista de Andrade ; Nome Fantasia: Bar e Mercearia Sao Joao ; Data da Abertura: 14/\xa0...', 'Consulte o CNPJ da BAR E MERCEARIA SAO JOAO de Sete Lagoas, MG, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', 'Confira abaixo os telefones, endereço e e-mail para contato de Bar E Mercearia Sao Joao em Sete Lagoas, Minas Gerais. · Endereço e dados de contato de BAR E\xa0...', 'Informações sobre BAR E MERCEARIA SAO JOAO - Rua Baependi, 472A - FRENTE, Sete Lagoas - MG.', 'Bar E Mercearia Sao Joao em Sete Lagoas - MG, Minas Gerais. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas\xa0...', 'Endereço, Telefone e email J M DO CARMO | BAR E MERCEARIA SAO JOAO - Cnpj 20491023000153 em SETE LAGOAS - MG.', 'Bar e Mercearia Sao Joao - Joao Batista de Andrade com CNPJ 02.179.069/0001-50 é uma empresa de Sete Lagoas/MG. Acesse para mais informações.']"
COMERCIAL UNIAO,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/mg/sete-lagoas/super-minimercados/comercial-uniao-10142399', 'https://www.econodata.com.br/consulta-empresa/02185432000140-COMERCIAL-IRMAOS-PEREIRA-LTDDA', 'https://cnpj.biz/04943521000133', 'https://paginaamarela.com.br/empresa/comercial-uniao/sete-lagoas/mg/9793472', 'https://www.guiatelefone.com/sete-lagoas-mg/mercados-e-supermercados/852077/comercial-uniao', 'https://applocal.com.br/empresa/comercial-uniao/sete-lagoas/mg/9795181', 'https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-Comercial_Uniao-Belo_Horizonte-site_169143258-843', 'https://consultas.plus/lista-de-empresas/minas-gerais/sete-lagoas/02185432000140-comercial-irmaos-pereira-ltdda/']","['No mercado, a empresa está localizada na Rua Escócia, Nº 492 no bairro Jardim Universitário em Sete Lagoas - MG, CEP 35702-144. A empresa Comercial Uniao\xa0...', 'Consulte o CNPJ da COMERCIAL UNIAO de Sete Lagoas, MG, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', 'CNPJ: 04.943.521/ ; Inscrição Estadual MG: 672172698.00-07 ; Razão Social: Geraldo Uilson Mendes Cpf 291.850.256-15 ; Nome Fantasia: Comercial Uniao ; Data da\xa0...', 'Comercial União está no bairro Manoa na cidade de Sete Lagoas, MG. Veja aqui o telefone Telefone (31)... e o endereço completo para nos visitar.', 'Consulte a nossas ofertas. estamos no endereço Rua Jaime Figueiredo, 266 - A, no bairro de Manoa na cidade de Sete Lagoas, MG. Avalie.', 'Ligue ☎ (31)... e fique por dentro das nossas Ofertas. Comercial União em Sete Lagoas, MG atua como Supermercados na região. Aqui tem de tudo,\xa0...', 'Direções para Comercial Uniao, a partir dos locais mais visitados em Sete Lagoas, usando o transporte público. As linhas abaixo têm rotas que passam perto\xa0...', 'A empresa Comercial Irmaos Pereira Ltdda, aberta em 19/09/1997, é uma MATRIZ do tipo Sociedade Empresária Limitada que está situada em Sete Lagoas – MG.']"
VAREJAO UNIVERSITARIO,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/mg/sete-lagoas/super-minimercados/varejao-universitario-10149054', 'https://www.apontador.com.br/local/mg/sete_lagoas/alimentos/C40393051B452U452B/varejao_universitario.html', 'https://inteligue.com.br/varejao_universitario', 'https://applocal.com.br/empresa/varejao-universitario/sete-lagoas/mg/11960500', 'https://www.econodata.com.br/consulta-empresa/05812901000100-VAREJAO-UNIVERSITARIO-LTDA', 'https://cnpj.biz/05812901000100', 'https://www.diariocidade.com/mg/sete-lagoas/guia/varejao-universitario-05812901000100/', 'https://www.descubraonline.com/guia/mg/sete-lagoas/varejao-universitario-05812901000100/']","['A empresa Varejao Universitario trabalha desde 2003 na categoria Super - Minimercados na cidade de Sete Lagoas, MG na Rua Escocia, Nº 260 - Lote: 262;\xa0...', 'Encontre qual o telefone, o endereço, as fotos e as avaliações do Varejao ... Rua Escócia, lote: 262, Jardim Universitário, 35702-144, Sete Lagoas - MG.', 'Veja o telefone e endereço da empresa VAREJÃO UNIVERSITÁRIO Sete Lagoas, Supermercados em Sete Lagoas - MG. R Escócia, Jardim Universitário.', 'Aqui você encontra uma variedade de produtos como: Linha de Higiene Pessoal, Itens para Bebê, Produtos de Limpeza, Frutas, Verduras, Carnes, Laticínios, Padaria\xa0...', 'Consulte o CNPJ da VAREJAO UNIVERSITARIO de Sete Lagoas, MG, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', 'Todos os dados da empresa Varejao Universitario LTDA com CNPJ 05.812.901/0001-00 - 05812901000100 de Sete Lagoas/MG. Telefone, E-mail, Endereço, Sócios...', 'Varejao Universitario em Sete Lagoas - MG, Minas Gerais. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas\xa0...', 'Varejao Universitario em Sete Lagoas, Minas Gerais. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...']"
BAR E MERCEARIA SKINAO,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/mg/sete-lagoas/super-minimercados/bar-e-mercearia-skinao-10194118', 'https://www.apontador.com.br/local/mg/sete_lagoas/alimentos/C405320801585E585C/bar_e_mercearia_skinao.html', 'https://www.descubraonline.com/guia/mg/sete-lagoas/bar-e-mercearia-skinao-08724285000115/', 'https://www.infobel.com/pt/brazil/bar_e_mercearia_skinao/sete_lagoas/BR112918347/businessdetails.aspx', 'https://www.diariocidade.com/mg/sete-lagoas/guia/bar-e-mercearia-skinao-08724285000115/', 'https://restaurantguru.com.br/Bar-Esquinao-Sete-Lagoas', 'https://brazilguide.net/g/mg/sete-lagoas/bairro/santo-antonio/mercearias', 'https://cnpj.biz/08724285000115', 'https://m.facebook.com/Skin%C3%A3o-Burger-Beer-109840657286412/']","['Bar E Mercearia Skinao ; Endereço. Rua Pedra Grande, 1546, Santo Antonio Sete Lagoas/MG - CEP 35701-236 ; Telefone. (31) 9755-1785 ; Email. ccontabruno@yahoo.com.', 'Localização. Rua Pedra Grande, 1546, Santo Antônio, 35701-236, Sete Lagoas - MG. rota pronta · Faça login para enviar fotos. Lugares para comer. Bares &\xa0...', 'Confira abaixo os telefones, endereço e e-mail para contato de Bar E Mercearia Skinao em Sete Lagoas, Minas Gerais. ; Razão Social: SOLANGE MARTINS DE ARAUJO\xa0...', 'Bar e Mercearia Skinao - Sete Lagoas. Bar e Mercearia Skinao. Rua Pedra Grande 1546 35701 Sete Lagoas Minas Gerais - BrazilExibir telefone.', 'A empresa Bar E Mercearia Skinao, localizada no bairro Santo Antonio, em Sete Lagoas-MG foi fundada em 2007. A atividade principal da empresa é Comércio\xa0...', '7 days ago — Bar Esquinao, #419 entre Sete Lagoas pubs & bares. Encontrar no mapa e ligar para reservar uma mesa.', 'Bar e Mercearia Skinao · Castelo Conveniencia · Clube do Suplemento : · Geise de Campos Amorim · Mercearia Avelar · Mercearia Lanchonete Maritales · Panificadora\xa0...', 'CNPJ: 08.724.285/ ; Inscrição Estadual MG: 002268888.00-39 ; Razão Social: Solange Martins de Araujo Leite ; Nome Fantasia: Bar e Mercearia Skinao ; Data da\xa0...', 'Skinão Burger & Beer · Page · Bar · Rua João Mendes, nº 192 - Piedade, Sete Lagoas, MG, Brazil · +55 31 3255-6492 · Open now · Not yet rated (3 Reviews) · See More\xa0...']"
MERCEARIA CENTRAL,NAO DISPONIBILIZADO,"['https://guiacidade.com.br/fazenda-nova-go/empresa/mercearia-central-174137001.html', 'https://guiaog.com.br/fazenda-nova-go/armazens-mercearias-e-emporios/8589/mercearia-central', 'https://consultas.plus/lista-de-empresas/goias/fazenda-nova/02286029000107-nilson-jose-alves/', 'https://cnpj.biz/02286029000107', 'https://www.solutudo.com.br/go/faz-nova/super-minimercados/comercial-fazenda-nova-10199979', 'https://www.apontador.com.br/local/go/fazenda_nova/supermercados/5JGF64A6/supermercado_opcao_setor_central.html', 'https://brazilguide.net/c/divino-antonio-da-silva-87171970159-37266171000177']","['Contato, endereço, telefone e whatsapp de Mercearia Central especialiado em SUPERMERCADOS em Fazenda Nova-GO.', 'MERCEARIA CENTRAL · Av. Goiás, 804 · (62) 3382-1175 · (62) 99112-0711 · Chamar · Compartilhar\xa0...', 'Qual é o endereço da empresa? Estado / UF: Goiás / GO; Município: Fazenda Nova; Bairro: Centro; Logradouro: Avenida Goias; Número: 804\xa0...', 'Contatos. Telefone(s): (62) 3382-1175 (Ligar). Localização. Logradouro: Avenida Goias, 804. Bairro: Centro. CEP: 76220-000. Município: Fazenda Nova.', 'Avenida Goias, 844, Setor Central - Quadra 41 Lote 04 Fazenda Nova/GO ... Com Predominância De Produtos Alimentícios - Minimercados, Mercearias E Armazéns.', '... as avaliações do Supermercado Opcao - Setor Central especializado em null localizado em Avenida Goias, 1231, 76220-000, Setor Central, Fazenda Nova, GO.', 'A empresa Bar e Mercearia do Divino localizada em Avenida Tres Marcos, Sn, Setor Central, Fazenda Nova/GO - possui CNPJ 372.661.710/0017-7.']"
MERCADINHO PAG POUCO,NAO DISPONIBILIZADO,"['https://m.facebook.com/Supermercado-Pague-Pouco-105135817779953/photos/', 'https://pt.foursquare.com/v/supermercado-pague-pouco/4fa85debe4b04883263fcbb1', 'https://www.listaamarela.com.br/empresa/sp/votorantim/supermercado-pague-pouco_10581231', 'https://cidadeurgente.com/sp/votorantim/guia/mercadinho-pag-pouco-01841349000119/', 'https://www.econodata.com.br/consulta-empresa/01841349000119-PIOLI-OLIVEIRA-LTDA', 'https://applocal.com.br/empresa/supermercado-pague-pouco/votorantim/sp/10592581', 'https://www.guiaurbana.com.br/e/supermercado-pague-pouco-votorantim-sp', 'https://www.diariocidade.com/sp/votorantim/guia/mercadinho-pag-pouco-01841349000119/']","['Entregas gratuitas em compras acima de R$ 70,00 no raio de 7 KM do Supermercado Pague Pouco Votorantim. Consulte a taxa de entrega para sua região.', 'Ver 1 dica de 7 clientes para Supermercado Pague Pouco. ""Tudo barato kkkkkkkkk""', 'SUPERMERCADO PAGUE POUCO está na categoria da Supermercados em Votorantim/SP. Rua Olímpia Furtado Bruno , 191. Parque Jataí, Votorantim, SP.', 'Confira no mapa como chegar em Mercadinho Pag Pouco, no endereço: Rua Olimpia Furtado Bruno, 191, Parque Jatai, Votorantim-SP. CEP: 18117-430 .', 'Consulte o CNPJ da MERCADINHO PAG POUCO de Votorantim, SP, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', 'Contato Ligue ☎ (15)... Supermercado Pague Pouco em Votorantim, SP. Você procura por Supermercados na região? Faça a sua lista de compras e venha conferir\xa0...', 'Supermercado Pague Pouco. Supermercados · Rua Olímpia Furtado Bruno, 191 - Parque Jataí - Votorantim, SP - CEP: 18117-430.', 'Mercadinho Pag Pouco em Votorantim - SP, São Paulo. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Diário\xa0...']"
PIOLI SUPERMERCADOS,NAO DISPONIBILIZADO,"['https://m.yelp.com/biz/pioli-supermercado-votorantim', 'https://guiafacil.com/site/pioli-supermercado/votorantim/sp/1532422612/', 'https://www.apontador.com.br/local/sp/votorantim/alimentos_e_bebidas/C40893381D153O153C/supermercado_pioli.html', 'https://inteligue.com.br/pioli-supermercados', 'https://applocal.com.br/empresa/supermercado-pioli/votorantim/sp/12311133', 'https://m.guiaking.com.br/empresa/pioli+supermercado_votorantim_sp_924931.html', 'https://www.listamais.com.br/local/cad_idX50BZXB/pioli-supermercado-mercados-em-votorantim-sp']","['Photos · Map · R. João Vieira Nunes 311. Votorantim - SP 18117-220. Brazil. Directions · (15) 3242-2612. Call Now · More Info. Menu for Pioli Supermercado · Known\xa0...', 'PIOLI SUPERMERCADO tem como foco o segmento de Supermercados em Votorantim. Você pode localizá-lo em Rua João Vieira Nunes, 311 no bairro Parque Jataí e...', 'Encontre qual o telefone, o endereço, as fotos e as avaliações do Supermercado Pioli especializado em null localizado em Rua Vieira Nunes, 311, 18117-220,\xa0...', 'Veja o telefone e endereço da empresa PIOLI SUPERMERCADOS Votorantim, Supermercados em Votorantim - SP. R Anália Pereira, Vila Pedroso. Fone (15) 3242-480.', 'Ligue (15)... e fique por dentro das ofertas da semana. Supermercado Pioli está localizada em Votorantim, SP atuamos como Supermercados na região,\xa0...', 'PIOLI SUPERMERCADO EM Votorantim. Supermercados em Votorantim SP Endereço: R João Vieira Nunes 311 - Bairro: Parque Jataí 18117-220', 'Pioli Supermercado Votorantim SP Mercados | Encontre na Lista Mais o Telefone, WhatsApp, Endereço, Avaliações e Como Chegar em Rua João Vieira Nunes,']"
DISK CEREAIS,NAO DISPONIBILIZADO,"['https://www.apontador.com.br/local/sp/votorantim/enderecos_empresariais/C406893449506O5060/disk_cereais.html', 'https://www.diariocidade.com/sp/votorantim/guia/disk-cereais-05592664000100/', '/search?q=DISK+CEREAIS,+VOTORANTIM+-+SP&tbm=isch&source=univ&fir=ZTo3rPHRf8zdiM%252C_jIORmgwXMjFjM%252C_%253B3hOr1pL2i_9tzM%252C6-APFGnLTsrC9M%252C_%253BVH8ChXjqn12wTM%252CBXS_H5vl1Dn0tM%252C_%253BSDhGJC8xto-WoM%252C5SW8GKiQu_5LUM%252C_%253BRMQm0NMFS3T7ZM%252CO_7IeLUZx5eACM%252C_%253Bj3_1YtNkZBXMbM%252C5SW8GKiQu_5LUM%252C_%253Bzcw0OHBke-jzeM%252C6-APFGnLTsrC9M%252C_%253BRltUDSJ35STUBM%252CECJQr-IP8LBTMM%252C_%253BJuRTYingNBBpdM%252ClkLLc3hWsriW3M%252C_%253BANlo6wYmiIDnlM%252C6-APFGnLTsrC9M%252C_&usg=AI4_-kQiHq_SS2SkPc-beeuEvxD9R_bRHw&sa=X&ved=2ahUKEwj_1tOtq5L9AhVPEmIAHSpJCGwQjJkEegQIExAC', 'https://www.descubraonline.com/guia/sp/votorantim/disk-cereais-05592664000100/', 'https://www.verdesite.com.br/comercio-varejista-de-mercadorias-em-geral-com-predominancia-de-produtos-alimenticios-minimercados-mercearias-e-armazens-votorantim-sp/055926644712100/disk-cereais', 'http://brfirmas.org/Disk+Cereais-2616338', 'https://cnpj.biz/05592664000100']","['... as fotos e as avaliações do Disk Cereais especializado em null localizado em Rua Abel Bueno de Moraes, 111, 18119-153, Jd Tatiana, Votorantim, SP.', 'Disk Cereais em Votorantim - SP, São Paulo. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Diário Cidade.', 'Disk Cereais em Votorantim, São Paulo. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Disk Cereais. Rua Abel Bueno de Moraes, 111 - Jardim Tatiana Votorantim - SP CEP 18119-153. Telefone: (15) 3017-6940 / (15) 8113-1180 / (15) 3017-6940.', 'Informações sobre Disk Cereais em Rua Abel Bueno de Moraes 111, Votorantim, SP 18119-153.', 'Todos os dados da empresa Disk Cereais Edison Jose Toresin Filho com CNPJ 05.592.664/0001-00 - 05592664000100 de Votorantim/SP. Telefone, E-mail, Endereço.']"
COMERCIAL SAO LUIZ,NAO DISPONIBILIZADO,"['https://www.comercialluiz.com/', 'https://www.solutudo.com.br/empresas/ap/macapa/super-minimercados/comercial-sao-luiz-10096931', 'https://www.facebook.com/profile.php?id=100063560444216', 'https://www.descubraonline.com/guia/ap/macapa/comercial-sao-luiz-01658224000239/', 'https://www.diariocidade.com/ap/macapa/guia/comercial-sao-luiz-01658224000239/', 'https://www.apontador.com.br/local/ap/macapa/enderecos_empresariais/C403121739541C5411/comercial_sao_luiz.html', 'http://cnpj.info/J-L-Wanzeler-Carvalho-Comercial-Sao-Luiz-Macapa', 'https://pt.foursquare.com/v/comercial-luiz/4ec42a5877c8d69510a72fa6', 'https://nicelocal.br.com/macapa/mall/comercial_sao_luiz/']","['Mais de 25 anos de experiência em materiais de construção em Macapá. Equipamentos. Tintas. Material hidráulico. Material elétrico. Iluminação. Ferramentas\xa0...', 'No mercado, a empresa está localizada na Avenida Mateus De Azevedo Coutinho, Nº 242 no bairro Laguinho em Macapá - AP, CEP 68908-020. A empresa Comercial Sao\xa0...', 'Comercial Luiz Casa e Construção · Page · Hardware Store · Av. Primeiro de Maio, 1157 Trem, Macapá, AP, Brazil · +55 96 99151-7691 · contato@comercialluiz.com.', 'Confira abaixo os telefones, endereço e e-mail para contato de Comercial Sao Luiz em Macapá, Amapá. ; Razão Social: J. L. WANZELER CARVALHO ; Nome Fantasia:\xa0...', 'A empresa Comercial Sao Luiz, localizada no bairro Marabaixo Iv, em Macapá-AP foi fundada em 2013. A atividade principal da empresa é Comércio Varejista de\xa0...', 'Encontre qual o telefone, o endereço, as fotos e as avaliações do Comercial Sao Luiz especializado em null localizado em Avenida Mateus de Azevedo Coutinho,\xa0...', 'Consulta CNPJ da empresa J. L. Wanzeler Carvalho | Comercial Sao Luiz. Também ver outro informações: situação cadastral, ... MACAPA - AP 68909-319\xa0...', 'Gabriela S. ... Jamile B. ... Jose william B. ... ERLES D. ""... ferragens, materiais de construção, canivete suíço, carrinho de mão, máquina...""\xa0...', 'Comercial são luiz. Endereço. Brasil, 68903-380, Macapá - AP, Av. Mário Fortunato Barriga, 714 - Zerão. Leaflet | © MapTiler © OpenStreetMap contributors.']"
MERCANTIL SAO PAULO,NAO DISPONIBILIZADO,"['https://foursquare.com/v/mercantil-s%C3%A3o-paulo/4ee2d5ecf9abfc72251cc9ef', 'https://www.solutudo.com.br/ap/macapa/super-minimercados/mercantil-sao-paulo-10499472', 'https://guiafacil.com/site/mercantil-sao-paulo/macapa/ap/9632239863/', 'https://www.apontador.com.br/local/ap/macapa/supermercados/M86DP4NX/mercantil_sao_paulo_beirol.html', 'https://www.listaamarela.com.br/empresa/ap/macapa/mercantil-sao-paulo_11132780', 'https://www.descubraonline.com/guia/ap/macapa/mercantil-sao-paulo-23084361000169/', 'https://www.locaisdobrasil.com.br/encontre/mercados/macapa-ap/mercantil-sao-paulo/62ddda15074b222f60e51612', 'https://informacoesdobrasil.com.br/local/ap/macapa/mercantil-sao-paulo-rua-leopoldo-machado-3622b+185424/', 'https://www.planetabrasileiro.com/mercantil-sao-paulo-beirol-macapa-ap-F1106C6031ED946']","['See what your friends are saying about Mercantil São Paulo. By creating an account you are able to follow friends and experts you trust and see the places\xa0...', 'A empresa Mercantil Sao Paulo trabalha desde 1990 na categoria Super - Minimercados na cidade de Macapá, AP na Rua Leopoldo Machado, Nº 3622 - Beirol.', 'MERCANTIL SAO PAULO tem como foco o segmento de Supermercados em Macapá. Você pode localizá-lo em Rua Leopoldo Machado, 4376 no bairro Beirol em Macapá....', 'Encontre qual o telefone, o endereço, as fotos e as avaliações do Mercantil São Paulo - Beirol especializado em null localizado em Rua Leopoldo Machado,\xa0...', 'MERCANTIL SÃO PAULO. MERCANTIL SÃO PAULO está na categoria da Supermercados em Macapá/AP. Rua Leopoldo Machado , 4376. Beirol, Macapá, AP.', 'Mercantil Sao Paulo em Macapá, Amapá. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Mercantil São Paulo em Macapá - AP, melhor Mercados da região. Veja como chegar no endereço, horário de funcionamento, telefone, promoções,\xa0...', '... sobre MERCANTIL SAO PAULO - Rua Leopoldo Machado, 3622B, Macapá - AP. ... Bairro(s): Beirol / Central / Jesus de Nazaré / Laguinho / Pacoval / Trem.', 'Mar 24, 2022 — Alimentos - supermercados, supermercados - endereço: Rua Leopoldo Machado, 3622 B - Beirol - Macapá, Amap - telefone: +55 (96) 324308...']"
ERVANARIA SAO LUCAS,+55 96 99118-1774,"['https://www.facebook.com/ervanariasaolucas/', 'https://www.solutudo.com.br/empresas/ap/macapa/super-minimercados/ervanaria-sao-lucas-10160990', 'https://www.benditoguia.com.br/empresa/ervanaria-sao-lucas-central-macapa-ap', 'https://www.apontador.com.br/local/ap/macapa/alimentos_e_bebidas/C41294213A392O3920/ervanaria_sao_lucas.html', 'https://www.drogarias.net/sobre/ervanaria-sao-lucas-macaparana-pe', 'https://www.descubraonline.com/guia/ap/macapa/ervanaria-sao-lucas-06138395000170/', 'https://farmaciaqui.net/ervanaria-sao-lucas-macapa-ap-9145', 'https://cnpj.biz/06138395000170']","['Ervanaria São Lucas. 110 followers. \U000f178b. 5\xa0...', 'A empresa Ervanaria Sao Lucas trabalha desde 2004 na categoria Super - Minimercados na cidade de Macapá, AP na Avenida Henrique Galucio, Nº 22 - Central.', 'Ervanaria São Lucas Central Macapá AP - Loja de produtos naturais em Macapá localizada no endereço R. São José, 1-2169 - Central, Macapá - AP, 68900-015,\xa0...', '... as fotos e as avaliações do Ervanaria Sao Lucas especializado em null localizado em Avenida Henrique Galucio, 22, 68900-115, Central, Macapá, AP.', 'Nome Oficial: Ervanaria São Lucas. Endereço: Av. Henrique Galucio - Central, Macapá - AP, 68900-091, Brasil. Bairro: Central. Cidade: Macapá. Estado: AP.', 'Ervanaria Sao Lucas em Macapá, Amapá. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Ervanária São Lucas atua no ramo de Farmácias em Macapá. Ficamos localizado em R. Cândido Mendes - Macapá, AP - CEP: 68900-916. Entre em contato conosco\xa0...', 'Todos os dados da empresa Ervanaria Sao Lucas C. A. A. Bentes Junior com CNPJ 06.138.395/0001-70 - 06138395000170 de Macapá/AP. Telefone, Endereço...']"
SUPER BOX PH,NAO DISPONIBILIZADO,"['https://foursquare.com/v/super-box-ph/4edf990629c25233b5eb321b', 'https://www.econodata.com.br/consulta-empresa/07532544000143-P-DO-S-R-FEIO-LTDA', 'https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-Super_Box_PH-Macapa-site_42901808-5380', 'https://www.procuroacho.com/empresas/ap/macapa/07.532.544/0001-43/super-box-ph', 'https://avaliacoesbrasil.com/supermercado/macapa/super-box-ph/', '/search?q=SUPER+BOX+PH,+MACAPA+-+AP&tbm=isch&source=univ&fir=X39lj0dBd0ML8M%252CYDurtfBW_5DFSM%252C_%253BL2vzG5faWZwTNM%252CP4RVoyju5XmmsM%252C_%253BxyjdXianizS25M%252CbME71cUg_29sWM%252C_%253BacwlO9vTe_Dt1M%252CQikROf_mnQAw9M%252C_%253BwpvEoTDPXrhpTM%252CLQvQfKb9hYvfAM%252C_%253BJg5-VQCCF6ROfM%252CEWqa-QktKh6poM%252C_%253BDgoS-p-vifYLqM%252CJ4amOxP7YkHxBM%252C_%253BZBVlVzSsFoUiaM%252CLQvQfKb9hYvfAM%252C_%253BOhmJnTbEshE2UM%252CP4RVoyju5XmmsM%252C_%253BC2WO_au1qxGEPM%252CP1osK8zddkyo4M%252C_&usg=AI4_-kRvb-C5_xMwAxCn5B4ZMUR-qfiKJw&sa=X&ved=2ahUKEwiTnb_hrJL9AhXaF1kFHVtXAWsQjJkEegQILRAC', 'https://www.solutudo.com.br/empresas/ap/macapa/super-minimercados/mini-box-ph-10087447', 'https://www.diariocidade.com/ap/macapa/guia/mini-box-ph-07532544000143/']","['Nearby: Get inspired: Top Picks · Trending · Food · Coffee · Nightlife\xa0...', 'Consulte o CNPJ da SUPER BOX PH de Macapá, AP, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de funcionários,\xa0...', 'Jan 16, 2023 — Direcciones a Super Box PH (Macapá) en transporte público. Las siguientes líneas de transporte tienen rutas que pasan cerca de Super Box PH.', 'Informações da Empresa Super Box Ph - 07.532.544/0001-43. ... razão social P. do S.R. Feio Ltda e nome fantasia Super Box Ph. Localizada em Macapa / AP,\xa0...', 'Avaliações sobre Super Box PH. (Supermercado) em Macapá (Amapá). AV. FRANCISCO MATOS, 1 - UNIVERSIDADE, MACAPÁ - AP, 68903-280, BRASIL.', 'A empresa Mini - Box Ph trabalha há mais de 27 anos na categoria Super - Minimercados na cidade de Macapá, AP na Rua Amadeu Gama, Nº 1593 - Zerao.', 'A empresa Super Box Ph, localizada no bairro Zerao, em Macapá-AP foi fundada em 2005. A atividade principal da empresa é Comércio Varejista de Mercadorias\xa0...']"
COMERCIAL LIMA,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/ap/macapa/super-minimercados/comercial-lima-10172059', 'https://guiafacil.com/site/comercial-lima/macapa/ap/9632235818/', 'https://www.apontador.com.br/local/ap/macapa/alimentos/C4044335472C5Z2C5D/comercial_lima.html', 'https://www.descubraonline.com/guia/ap/macapa/comercial-lima-07318416000100/', 'https://www.locaisdobrasil.com.br/encontre/mercados/macapa-ap/comercial-lima/62ddda00074b222f60e515f6']","['A empresa Comercial Lima trabalha há mais de 17 anos na categoria Super - Minimercados na cidade de Macapá, AP na Rua Sao Paulo, Nº 340 - Pacoval.', 'COMERCIAL LIMA tem como foco o segmento de Supermercados em Macapá. Você pode localizá-lo em Rua São Paulo, 340 no bairro Pacoval em Macapá. Para mais i...', 'Comercial Lima. Rua Sao Paulo, , Pacoval,Macapá - AP, CEP: 68908-340. 0 avaliações.', 'Endereço e dados de contato de COMERCIAL LIMA. Endereço: Rua Sao Paulo, 340. Pacoval - Macapá - AP CEP 68908-370. Dados de contato:', 'Comercial Lima em Macapá - AP, melhor Mercados da região. Veja como chegar no endereço, horário de funcionamento, telefone, promoções, produtos e serviços.']"
