,tel,link,descricao
RESTAURANTE SOL DO ORIENTE,+55 11 2094-4812,"['https://www.tripadvisor.com.br/Restaurant_Review-g303631-d7865624-Reviews-Restaurante_Sol_Do_Oriente-Sao_Paulo_State_of_Sao_Paulo.html', 'https://www.instagram.com/restaurantesoldoriente/?hl=en', 'https://m.facebook.com/people/Restaurante-sol-do-oriente/100065285928602/', 'https://restaurantguru.com.br/Sol-do-Oriente-Sao-Paulo', 'https://cardapio.menu/restaurants/sao-paulo/sol-do-oriente', 'https://www.zomato.com/sao-paulo-sp/sol-do-oriente-tatuap%C3%A9-zona-leste', 'https://foursquare.com/v/sol-do-oriente/4c73e297d944224b726b1029']","['Opcao vegetariana e vegana estamos no Tatuapé próximo ao mercado Hirota Rua Azevedo Soares 679 Temos opções de coma a vontade 25 real ☎️1120918331 · 239 posts.', 'Restaurante sol do oriente · Page · Vegetarian/Vegan Restaurant · São Paulo, SP, Brazil · +55 11 2091-8331 · Closed now · Not yet rated (0 Reviews) · See More About\xa0...', '152 ziyaretçi Sol do Oriente ziyaretçisinden 2 fotoğraf ve 11 tavsiye gör. ""Restaurante vegetariano self service, opções variadas de saladas, legumes,...""']"
CAFE COMUNA,NAO DISPONIBILIZADO,"['https://www.descubraonline.com/guia/sp/sao-paulo/cafe-comuna-01501866002001/', 'https://www.diariocidade.com/sp/sao-paulo/guia/cafe-comuna-01501866002001/', 'https://www.instagram.com/comuna_lapa/?hl=en', 'https://www.tripadvisor.com.br/Restaurants-g303631-c8-Sao_Paulo_State_of_Sao_Paulo.html', 'https://www.tripadvisor.com/Restaurants-g303631-c8-zfn7593169-Sao_Paulo_State_of_Sao_Paulo.html', '/search?q=CAFE+COMUNA,+SAO+PAULO+-+SP&tbm=isch&source=univ&fir=RNXZGfJt-kiU6M%252CYG1qQSyjsBKXnM%252C_%253BIvdxj0RR78j54M%252CSPlXv_FH3KUzpM%252C_%253BK722JIfa7In3yM%252CpFH4axWoV_MfYM%252C_%253BD_Yll-J_xMgN1M%252C9YtDMkRz8fMCOM%252C_%253Bn-2dTqATl0A08M%252COq1Ic0es7wTbdM%252C_%253B2zeFk4pFHdPIMM%252CDICY2nLweNyfdM%252C_%253BzT2fV6S8JtDRBM%252CjF0XM-oqyya7YM%252C_%253Bfv0ImAyBkwvo7M%252C9LqpIZqjWl2cZM%252C_%253BB7ob8JHct7g7LM%252CDICY2nLweNyfdM%252C_%253BHcA5z7f2eAXq_M%252C4blDnR5dA9G-qM%252C_&usg=AI4_-kSUvh-leEUnB7w0LqI2dbzc54SJZQ&sa=X&ved=2ahUKEwix8qe90Zr9AhUUEFkFHV8kC7AQjJkEegQIEhAC', 'http://cnpj.info/comuna', 'https://www.yelp.com/search?cflt=cafes&find_loc=Moema%2C+S%C3%A3o+Paulo+-+SP']","['Confira abaixo os telefones, endereço e e-mail para contato de Cafe Comuna em São Paulo, São Paulo. FUNDACAO COMUNIDADE DA GRACA com o CNPJ 01.501.866\xa0...', 'A empresa Cafe Comuna, localizada no bairro Vila Carrao, em São Paulo-SP foi fundada em 2015. A atividade principal da empresa é Lanchonetes, Casas de Chá,\xa0...', 'Comuna. Convivência, café, almoço e ""janta"". Abrimos todos os dias, sem reservas. Seg-dom: 7h à 23h. #comunalapa @selinabrazil · linktr.ee/comuna_lapa.', 'Cafés: São Paulo · 1. Coffee Lab · 679 avaliaçõesFechado agora · 2. Santo Grão · 929 avaliaçõesFechado agora · 3. Starbucks · 975 avaliações · 4. Urbe Café Bar.', '1. Estrela Do Butanta · 86 reviews. Bakeries, Brazilian$$ - $$$ ; 2. Espresso Arte Cafe · 3 reviews. Cafe ; 3. Cia Do Cafe · 2 reviews · Coffee & Tea, Cafe ; 4.', 'Nome: Cooperativa Organica Agroflorestal Comuna da Terra - Comuna ... Localização: Maria Paula, Sao Goncalo - RJ; CNPJ: 40.749.975/0001-.. | 407499750001.', 'Reviews on Cafes in Moema, São Paulo - SP - Casa da Árvore Café, Café Normandia, Freak Café, Otro Café, Le Pain Quotidien, Pain et Chocolat, Via Café,\xa0...']"
GUARANA ACAI,+55 64 3623-9006,"['https://www.tripadvisor.com.br/Restaurant_Review-g2342883-d3261352-Reviews-Guarana_Acai-Rio_Verde_State_of_Goias.html', 'https://m.facebook.com/profile.php?id=100067801006409', 'https://acherapido.net/7/15368/Rio+Verde/ALIMENTA%C3%87AO/A%C3%A7ai/GUARANA+A%C3%87AI', 'https://restaurantguru.com.br/Guarana-Acai-Rio-Verde', 'https://www.instagram.com/guarana_acai/?hl=af', 'https://www.solutudo.com.br/go/rio-verde/lanches-lanchonetes/guarana-acai-10161935', 'https://deliveryapp.neemo.com.br/delivery/12393']","['Guaraná Açaí, GO ainda não recebeu pontuações suficientes para a comida, serviço, preço e ambiente. Seja uma das primeiras pessoas a deixar feedback! Faça uma\xa0...', 'Guaraná Açaí, Rio Verde, Goias, Brazil. 22 likes · 43 were here. Lanchonete Localizada no Centro da cidade e agora tambem no Parque Buriti, proximo ao...', 'Ache aqui telefone e endereço da GUARANÁ AÇAÍ e demais Açaí. ... Rua Costa Gomes, nº 405, Centro - Rio Verde - CEP 75900000. Categoria:\xa0...', 'Jan 22, 2023 — Guaraná Açaí, #47 entre Rio Verde restaurantes: 462 avaliações e 20 fotos detalhadas. Encontrar no mapa e ligar para reservar uma mesa.', 'Rio Verde/Go Abertos todos os dias. Faça seu pedido pelo link abaixo · ♡ se profielfoto. ♡ · AÇAÍ se profielfoto. AÇAÍ · SALGADOS se profielfoto. SALGADOS.', 'Veja informações, telefones, endereços, vagas de emprego, produtos, ofertas, eventos e muito mais. Solutudo | A cidade em detalhes | Lanches - Lanchonetes\xa0...', 'Guaraná Açaí. R Costa Gomes 405 A, Centro - Rio Verde. Entrar · Cardapio Cardápio. Cardapio. Cardápio. Avaliacao Avaliações. Avaliacao. Avaliações.']"
BEIJO FRIO SORVETERIA,+55 64 3612-6167,"['https://www.tripadvisor.com.br/Restaurant_Review-g2342883-d5689496-Reviews-Beijo_Frio_Sorveteria-Rio_Verde_State_of_Goias.html', 'https://restaurantguru.com.br/Beijo-Frio-Sorveteria-Rio-Verde', 'https://www.solutudo.com.br/empresas/go/rio-verde/lanches-lanchonetes/beijo-frio-sorveteria-10172863', 'https://www.instagram.com/beijofrio_caldas/?hl=en', 'https://www.econodata.com.br/consulta-empresa/07271245000100-RENATA-DOMINGUES-RIBEIRO-DO-PRADO', 'https://www.descubraonline.com/guia/go/rio-verde/beijo-frio-sorveteria-07271245000100/', 'https://m.yelp.com/search?cflt=icecream&find_loc=Alameda+Ricardo+Paranhos+126%2C+Setor+Marista+-+GO+74180-050', '/search?q=BEIJO+FRIO+SORVETERIA,+RIO+VERDE+-+GO&tbm=isch&source=univ&fir=3lDY91BjErhFfM%252CUFBW7is9YUBNwM%252C_%253Bc3FwqoIoUcfRNM%252C5eUYuIE4M1lOPM%252C_%253BzdOZKU7I-yXgFM%252C5eUYuIE4M1lOPM%252C_%253B1MlTfOe6p6TGqM%252C3I1198BAoKzIlM%252C_%253B7_X3VciAsbRglM%252CaAvX6nbEyJUAsM%252C_%253BpA_ZdarygLlWMM%252C6U53GkhYSbGevM%252C_%253Bs_nZh3ECcp9o4M%252CUFBW7is9YUBNwM%252C_%253BmqcGnSvwmvAsOM%252CaHNHiwPDz5TirM%252C_%253BJyBuVfFkHNKlwM%252CSY24mi5IUNeOiM%252C_%253BdAG504l3oz3mmM%252C6U53GkhYSbGevM%252C_&usg=AI4_-kSGMnQ6vYN2U5pNq33oy721tuj1Wg&sa=X&ved=2ahUKEwi_3q2c0pr9AhVXF1kFHSVFCN0QjJkEegQIGBAC']","['Beijo Frio Sorveteria, GO ainda não recebeu pontuações suficientes para a comida, serviço, preço e ambiente. Seja uma das primeiras pessoas a deixar\xa0...', 'Beijo Frio Sorveteria #1097 entre Rio Verde restaurantes: 3 avaliações. Encontrar no mapa e ligar para reservar uma mesa.', 'Beijo Frio Sorveteria. Lanches - Lanchonetes. Avaliações. Conhece essa empresa? Avaliar empresa. Ver endereço. Rua Rafael Nascimento, 268, Centro Rio\xa0...', 'Bubble Waffle. Sorvetes artesanais, light, 0 açúcar e 0 lactose. ⏰ Todos os dias das 12 às 22hrs. Dúvidas?    . wa.me/5564992622787.', 'Consulte o CNPJ da BEIJO FRIO SORVETERIA de Rio Verde, GO, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', 'Confira abaixo os telefones, endereço e e-mail para contato de Beijo Frio Sorveteria em Rio Verde, Goiás. RENATA DOMINGUES RIBEIRO DO PRADO com o CNPJ 07.271.', '... Brasilian Ice, Beijo Frio Sorveteria, Ice Play, Sorveteria Beijo Frio, ... Av. Rio Verde qd 102 qd 104, Aparecida de Goiânia - GO 74915-515 Brazil\xa0...']"
MEGA LANCHES,+55 54 99916-2846,"['https://www.facebook.com/megalanchesparai/?locale=pt_BR', 'https://www.tripadvisor.com/Restaurant_Review-g1023719-d8233513-Reviews-Mega_Lanches-Passo_Fundo_State_of_Rio_Grande_do_Sul.html', 'https://www.tripadvisor.co.uk/Restaurant_Review-g1023719-d8176673-Reviews-Mega_Lanches-Passo_Fundo_State_of_Rio_Grande_do_Sul.html', 'https://www.solutudo.com.br/empresas/rs/passo-fundo/bares-pubs/mega-lanches-10640974', 'https://lacarte.menu/restaurants/passo-fundo/mega-lanches-2', 'https://www.apontador.com.br/local/rs/passo_fundo/lanchonetes/C401019804135Q135D/mega_lanches.html', 'https://www.procuroacho.com/empresas/rs/passo-fundo/29.677.456/0001-72/mega-lanches']","['Mega Lanches, Passo Fundo. 782 gillar · 209 har varit här. Delivery,servimos porções,pratos executivos,torre de batata,xis calota entre outros...', 'Mega Lanches, Passo Fundo: See unbiased reviews of Mega Lanches, one of 282 Passo Fundo restaurants ... There are no reviews for Mega Lanches, RS yet.', 'Mega Lanches, Passo Fundo: See unbiased reviews of Mega Lanches, one of 395 Passo Fundo restaurants ... There are no reviews for Mega Lanches, RS yet.', 'No mercado, a empresa está localizada na Rua Júlio Schiling, Nº 455 no bairro Vera Cruz em Passo Fundo - RS, CEP 99042-030. A empresa Mega Lanches está\xa0...', 'Tu peux voire ou ajouter la carte de Mega Lanches à Passo Fundo, Rua Saldanha Marinho 483 | Centro, Passo Fundo, State of Rio Grande do Sul 99010-150,\xa0...', '... as fotos e as avaliações do Mega Lanches especializado em null localizado em Rua Saldanha Marinho, 483, 99010-150, Vila Armando Annes, Passo Fundo, RS.', '... razão social Valber dos Santos Camargo Piran e nome fantasia Mega Lanches. Localizada em Passo Fundo / RS, a empresa é uma Matriz do tipo Empresário\xa0...']"
PARAISO TROPICAL,NAO DISPONIBILIZADO,"['https://m.facebook.com/100070290422033/', 'https://www.tripadvisor.com.br/Restaurant_Review-g303611-d7876283-Reviews-Paraiso_Tropical-Guarulhos_State_of_Sao_Paulo.html', 'https://restaurantguru.com.br/Paraiso-Tropical-Sao-Paulo', 'https://www.waze.com/live-map/directions/br/sp/paraiso-tropical?to=place.ChIJtcwEM4lfzpQROhOffSdri1o', 'https://www.solutudo.com.br/empresas/sp/guarulhos/lanches-lanchonetes/paraiso-tropical-1370403', 'https://www.apontador.com.br/local/sp/guarulhos/lanchonetes/C402307F040D0S0D0A/paraiso_tropical_sucos_e_lanches.html', '/search?q=PARAISO+TROPICAL,+GUARULHOS+-+SP&tbm=isch&source=univ&fir=wO8qe4G2rRPHMM%252C3xOjAFwiqHKJQM%252C_%253Bs5D9TrwxgK1zQM%252C3xOjAFwiqHKJQM%252C_%253Bm28jShTwWWL0tM%252CuqCP5CRn_AzsLM%252C_%253BsnMkNkndxSIbuM%252C_vubV1rNBN86vM%252C_%253BxyXokDz-zPbevM%252CTnJRFfj_LlzIxM%252C_%253BLjqPd71UczhuIM%252C3xOjAFwiqHKJQM%252C_%253BBeR2aVoOrC6ErM%252C_vubV1rNBN86vM%252C_%253BIj0pU0dHpfDo2M%252C3xOjAFwiqHKJQM%252C_%253BwuK7A0AH_CHExM%252C_vubV1rNBN86vM%252C_%253Bpbtr2L-KB0B3qM%252CTwYvId-UclfM5M%252C_&usg=AI4_-kSMXZxSMenh4wqCdoR1h18ifQb1DQ&sa=X&ved=2ahUKEwjyyo7r0pr9AhWUKlkFHT7ZBhoQjJkEegQIEhAC']","['Dec 31, 2017 — Paraiso Tropical, SP ainda não recebeu pontuações suficientes para a comida, serviço, preço e ambiente. Seja uma das primeiras pessoas a\xa0...', 'Jan 13, 2023 — Paraíso Tropical, #1534 entre Guarulhos restaurantes: 42 avaliações e 12 fotos detalhadas. Encontrar no mapa e ligar para reservar uma mesa.', '1653 Av. Guarulhos, SP, BR. Open in Waze. (11) 94842-8260. Open now: 09:00 - 00:00. Sunday09:00 - 00:00. Monday09:00 - 00:00. Tuesday09:00 - 00:00.', 'A empresa Paraiso Tropical trabalha há mais de 19 anos na categoria Lanches - Lanchonetes na cidade de Guarulhos, SP na Avenida Purus, Nº 72 - Jardim\xa0...', 'Encontre qual o telefone, o endereço, as fotos e as avaliações do Paraiso Tropical Sucos ... em Avenida Guarulhos, 1653, 07025-000, Ponte Grande, Guarulhos, SP.']"
MISTEER CHURROS,NAO DISPONIBILIZADO,"['https://www.tripadvisor.com.br/Restaurant_Review-g303611-d5736984-Reviews-Mister_Churros-Guarulhos_State_of_Sao_Paulo.html', 'https://shoppingbonsucesso.com.br/lojas/60/mister-churros', 'https://restaurantguru.com.br/A-D-Santos-Churros-Itaquaquecetuba', 'https://www.solutudo.com.br/empresas/sp/guarulhos/lanches-lanchonetes/mister-churros-1374619', 'https://www.apontador.com.br/local/sp/guarulhos/enderecos_empresariais/C401264F055E2O5E25/mister_churros.html', 'https://br.todosnegocios.com/pt/mister-churros_5V-11-2484-0032', 'https://www.procuroacho.com/empresas/sp/guarulhos/28.717.214/0001-00/mister-churros']","['No mercado, a empresa está localizada na Rua Ilha Comprida, Nº 303 no bairro Jardim Sao Paulo em Guarulhos - SP, CEP 07131-170. A empresa Mister Churros\xa0...', 'Mister Churros. Rua Marinópolis, 900, LOJA 02, Presidente Dutra,Guarulhos - SP, CEP: 07172-100. 0 avaliações. Aberto agora. Seg à Sex: 09:00 às 18:00.', 'A Mister Churros está localizada em Estr. Juscelino Kubtischek de Oliveira, 5308 - Jardim Albertina, Guarulhos - SP, 07252-000, Brazil, São Paulo.', '... razão social Lucas Augusto da Silva e nome fantasia Mister Churros. Localizada em Guarulhos / SP, a empresa é uma Matriz do tipo Empresário (Individual)\xa0...']"
CESAR PARK,NAO DISPONIBILIZADO,"['http://www.guarulhosaqui.com.br/1/2067/hoteis/caesar-park.html', 'https://www.tripadvisor.com/LocationPhotoDirectLink-g303611-d301716-i74582805-Pullman_Sao_Paulo_Guarulhos_Airport-Guarulhos_State_of_Sao_Paulo.html', 'https://www.letsbookhotel.com/pt/brazil/guarulhos/hotel/caesar-business-sao-paulo-international-airport.aspx', 'https://www.meetingselect.com/en/venue/caesar-park-sao-paulo-international-airport', 'https://br.trip.com/hotels/guarulhos-hotel-detail-47550595/caesar-park-sao-paulo-international-airport/', 'https://www.booking.com/hotel/br/caesar-park-sao-paulo-international-airport.html', 'https://m.facebook.com/profile.php?id=160666823996952']","['Caesar Park. Endereço: Rod. Hélio Smidt, s/n. Cumbica - Guarulhos - SP CEP 07190-100. Contato: Fone: 11 2124-5800. Encontrei um Problema | Sugerir Alteração.', ""Pullman Sao Paulo Guarulhos Airport, Guarulhos Picture: Caesar Park SP - Check out Tripadvisor members' 978 candid photos and videos of Pullman Sao Paulo\xa0..."", 'Procurando por Caesar Park Sao Paulo International Airport, um hotel 5 estrelas em Guarulhos? Selecione os tipos de quarto, leia comentários, compare preços\xa0...', 'WiFi and parking are free of charge. A swimming pool, tennis court and other sport facilities are available as well. The suites are about 217 ft² in size,\xa0...', 'Hotel Cesar Park Guarulhos, Guarulhos, SP, Brazil. 86 likes · 1 talking about this · 663 were here. Hotel.']"
BAR E LANCHES AMARAL JARDIM,NAO DISPONIBILIZADO,"['https://www.descubraonline.com/guia/sp/guarulhos/bar-e-lanches-amaral-jardim-06272893000100/', 'https://www.diariocidade.com/sp/guarulhos/guia/bar-e-lanches-amaral-jardim-06272893000100/', 'https://cidadeurgente.com/sp/guarulhos/guia/bar-e-lanches-amaral-jardim-06272893000100/', 'https://consultas.plus/lista-de-empresas/sao-paulo/guarulhos/06272893000100-josenilda-soares-wanderley/', 'https://www.tripadvisor.com.br/Restaurant_Review-g2349836-d19609824-Reviews-Amaral_Lanches-Laranjal_Paulista_State_of_Sao_Paulo.html', 'https://m.yelp.com/search?find_desc=Nightlife&find_loc=R.+Doutor+Jos%C3%A9+do+Amaral+319+A%2C+Ermelino+Matarazzo%2C+S%C3%A3o+Paulo+-+SP+03675-010%2C+Brazil', '/search?q=BAR+E+LANCHES+AMARAL+JARDIM,+GUARULHOS+-+SP&tbm=isch&source=univ&fir=Oxwit065m-3N_M%252CXijAFxHpByeJ8M%252C_%253BBDAP86NrobQIHM%252CblZ4iawwOVaCuM%252C_%253BvmoWCB5XW7bsgM%252Ccr976sGl54kueM%252C_%253BvD64lKK8lBwzCM%252CVR3y9q_LfI11rM%252C_%253BcUiFR0BTmvovpM%252C5DyV3_I7lMQWHM%252C_%253BoLmMQ8dxX3C1-M%252CVR3y9q_LfI11rM%252C_%253BuMpXzCOmD2vCyM%252CLp_RR9_pYW5AXM%252C_%253B1qXVrwN2oi-jUM%252Ckrpf9koOXOHaoM%252C_%253B9LzF4NZBozZFKM%252CVR3y9q_LfI11rM%252C_%253BJrt1HhSI33yZUM%252CFvbF1NFS1mfVFM%252C_&usg=AI4_-kQURewWb7DV0-wpSUng-ACAOw3BLw&sa=X&ved=2ahUKEwjG0vTo05r9AhWyFVkFHTmFBkUQjJkEegQIHhAC']","['Confira abaixo os telefones, endereço e e-mail para contato de Bar E Lanches Amaral Jardim em Guarulhos, São Paulo. JOSENILDA SOARES WANDERLEY com o CNPJ 06.272\xa0...', 'Confira no mapa como chegar em Bar E Lanches Amaral Jardim, no endereço: Rua Cristovao Colombo, 428, Jardim Vila Galvao, Guarulhos-SP. CEP: 07054-030 .', 'Confira no mapa como chegar em Bar E Lanches Amaral Jardim, no endereço: Rua Cristovao Colombo, 428, Jardim Vila Galvao, Guarulhos-SP. CEP: 07054-030 .', 'Situação: ATIVA · Número do CNPJ: 06.272.893/0001-00 · Razão Social: Josenilda Soares Wanderley · Nome Fantasia: Bar E Lanches Amaral Jardim · Data de Abertura: 02/\xa0...', 'Dec 26, 2019 — Amaral Lanches, SP ainda não recebeu pontuações suficientes para a comida, serviço, preço e ambiente. Seja uma das primeiras pessoas a\xa0...', 'Reviews on Nightlife in R. Dr. José do Amaral 319a, Jardim Lisboa - SP 03675-010, ... Music Disk Bar e Lanches, Neres Cho Dança, Dunas Bar, Bar do Lagoa,\xa0...']"
GUGA'S,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/sp/guarulhos/transportadoras/guga-s-transportes-1382395', 'https://www.facebook.com/bardoguga/?locale=pt_BR', 'https://www.ifood.com.br/delivery/guarulhos-sp/bar-do-guga-vila-rosalia/9567db07-d898-4821-9478-dcede4d9d820', 'https://www.instagram.com/gugamv/?hl=en', 'https://www.tripadvisor.com.br/Restaurant_Review-g303631-d8653958-Reviews-Guga_s_Bar_E_Grill-Sao_Paulo_State_of_Sao_Paulo.html', 'https://restaurantguru.com.br/Bar-do-Guga-Sao-Paulo']","[""No mercado, a empresa está localizada na Rua Soldado João Espinardi, Nº 374 no bairro Vila Silveira em Guarulhos - SP, CEP 07093-010. A empresa Guga's\xa0..."", 'Bar do Guga, Guarulhos. ... Rua Doutor Solon Fernandes, 437, 07072080 Guarulhos, SP. Como chegar ... Bar do Guga está em Bar do Guga.', 'O Bar do Guga veio para inovar, assim não precisa sair de casa para tomar sua cerveja gelada e deliciosas porções de boteco. ... Guarulhos - SP.', '1622 Followers, 7499 Following, 1961 Posts - See Instagram photos and videos from Guga MV (@gugamv) ... Fé (Guarulhos - SP). 1,961 posts. 1,622 followers.', ""Guga's Bar E Grill, São Paulo: Veja 9 dicas e avaliações imparciais de Guga's Bar E Grill, com classificação Nº 3,5 de 5 no Tripadvisor e classificado como\xa0..."", 'Dec 16, 2022 — Bar do Guga, #429 entre Guarulhos pubs & bares: 263 avaliações e 19 fotos detalhadas. ... Guarulhos, São Paulo, Brasil. Gerencie seu negócio.']"
PIZZARIA PEPINELLA,+55 34 3631-1514,"['https://www.facebook.com/pizzariapepinella/', 'https://maps.me/catalog/food/amenity-restaurant/pepinella-pizzaria-4611686023704607687/', 'https://www.instagram.com/pizzariapepinella/', 'https://local.infobel.br.com/BR113012516-3436311514/pizzaria_pepinella-ibia.html', 'https://pizzariaspertodemim.com/e/pizzaria-pepinella-amltzy/', 'https://acharei.com.br/poi/pizzaria_pepinella_avenida_jose_cambraia-1690373.html', 'https://www.top-rated.online/cities/Ibi%C3%A1/place/p/8183004/PIZZARIA+PEPINELLA', 'https://www.diariocidade.com/mg/ibia/guia/pizzaria-pepinella-05088459000102/']","['Pizzaria Pepinella, Ibiá, Minas Gerais, Brazil. 2613 likes · 7 talking about this · 1760 were here. Promoções, Eventos, Datas de Rodízios de Pizzas,...', 'Celia Pepinella. Paranóia Modas Ibia-MG R: 20 N 590 Pizzaria & Restaurante Pepinella Ibiá-MG (AV. Jose cambraia 1149) Abençoada demais pra reclamar!!', 'Pizzaria Pepinella - PIZARIAS, Ibiá, 38950, Avenida José Cambraia 1149, TEL: 3436311..., Brasil, Nesta página : Pizzaria Pepinella, BR113012516.', 'Veja o Endereço, Telefone, Localização e CNPJ da empresa Pizzaria Pepinella, para encontrar Pizzarias em Av Jose Cambraia, Deolinda Mendes, Ibiá - MG\xa0...', 'Como Chegar PIZZARIA PEPINELLA veja seus telefones e endereço em nosso guia de empresas de Ibiá - MG.', 'Address. Av. José Cambraia, 1149 - Ibiá, MG, 38950-000, Brazil. Contact. +55 34 3631-1514. Rating on Google Maps. 4.20 (277 reviews). Working Hours.', 'Pizzaria Pepinella em Ibiá - MG, Minas Gerais. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Diário Cidade.']"
SKULHAMBA'S CAFE,NAO DISPONIBILIZADO,"['https://www.econodata.com.br/consulta-empresa/01261997000104-MARA-RUBIA-MENDES', 'https://cnpj.biz/01261997000104', ""/search?q=SKULHAMBA'S+CAFE,+SANTOS+-+SP&tbm=isch&source=univ&fir=8vptxmi_-nIM8M%252CDN4C-6RpptUNmM%252C_%253BN5qbgdo2EYxmoM%252C5R8n3rd-fnAKzM%252C_%253BHLax62Bzq2tnRM%252C41uVbyy5VcQOSM%252C_%253BhZk7Y-N3CWZV6M%252CeQQATltUiiypMM%252C_%253BleiYPfi9vkVKLM%252C3glk-PzfKstt5M%252C_%253Bcb0LlelCkkoAIM%252C41uVbyy5VcQOSM%252C_%253BNUj94HqOHQGuJM%252CBFneK_FMSutg1M%252C_%253BhhLUXvezolQGqM%252C3glk-PzfKstt5M%252C_%253BwXgvMyV2lBFeLM%252C41uVbyy5VcQOSM%252C_%253B_u8IvHzxiscBZM%252C3glk-PzfKstt5M%252C_&usg=AI4_-kRfUE3hcLV4r08CFoFV8wgOmZJB5w&sa=X&ved=2ahUKEwjFrsqf1Zr9AhXYEFkFHUbkC2wQjJkEegQICBAC"", 'https://www.descubraonline.com/guia/sp/santos/skulhambas-cafe-01261997000104/', 'https://www.tripadvisor.com/Restaurant_Review-g303625-d10446023-Reviews-Manuia_Cafe-Santos_State_of_Sao_Paulo.html', 'https://www.facebook.com/people/Mini-Coffee-Company/100076065663893/', 'https://www.wolthers.com/']","[""Consulte o CNPJ da SKULHAMBA'S CAFE de Santos, SP, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de funcionários,\xa0..."", ""Skulhamba's Cafe Mara Rubia Mendes 01.261.997/0001-04 ; CNPJ: 01.261.997/ ; Inscrição Estadual SP: 633.721.662.110 ; Razão Social: Mara Rubia Mendes ; Nome Fantasia\xa0..."", ""Skulhamba'S Cafe em Santos, São Paulo. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura..."", 'Nice environment and lovely staff, but the food was quite disappointing. We had a variety of items on the menu, and each was at best average tasting.', 'Mini Coffee Company, Santos, Sao Paulo, Brazil. 51 likes · 137 were here. Coffee shop.', 'Wolthers & Associates - Green Coffee Trading and Quality Control for over 30 years.']"
QUIOSQUE DE CAFE,NAO DISPONIBILIZADO,"['/search?q=QUIOSQUE+DE+CAFE,+SANTOS+-+SP&tbm=isch&source=univ&fir=8vptxmi_-nIM8M%252CDN4C-6RpptUNmM%252C_%253BHLax62Bzq2tnRM%252C41uVbyy5VcQOSM%252C_%253BNUj94HqOHQGuJM%252CBFneK_FMSutg1M%252C_%253B_u8IvHzxiscBZM%252C3glk-PzfKstt5M%252C_%253BvJxLWnipxkRIKM%252C41uVbyy5VcQOSM%252C_%253BwXgvMyV2lBFeLM%252C41uVbyy5VcQOSM%252C_%253B9TXXhGezWzEfMM%252CPneScG_Gkb5TfM%252C_%253Bcb0LlelCkkoAIM%252C41uVbyy5VcQOSM%252C_%253BLCOO7kEpU2GxhM%252C9z1dsg06hw0huM%252C_%253BTWFo6U8LuLLTMM%252C41uVbyy5VcQOSM%252C_&usg=AI4_-kQqs_lb6xmV_5CRnJ8G37PqFynDxw&sa=X&ved=2ahUKEwje9MvL1Zr9AhXjEVkFHZBeBHwQjJkEegQIEhAC', 'https://www.solutudo.com.br/empresas/sp/santos/lanches-lanchonetes/quiosque-de-cafe-1921410', 'https://www.tripadvisor.com/Restaurant_Review-g303625-d11766597-Reviews-Quiosque_Burgman_Canal_4-Santos_State_of_Sao_Paulo.html', 'https://www.facebook.com/santosbestcoffee/', 'https://www.museudocafe.org.br/en/', 'https://www.instagram.com/santosbestcoffee/?hl=en', 'https://www.reidocafe.com.br/', 'https://revistanove.com.br/onde-comer-santos/cafeterias-em-santos-e-regiao/']","['Quiosque De Cafe ; Endereço. Rua Alexandre Martins, 80, Aparecida - Auc N. 3 Piso Terreo Santos/SP - CEP 11025-200 ; Telefone. (13) 3251-6001 • (13) 3251-7123\xa0...', 'Good quality beer. Everything feels clean. Good WiFi. I never wait long for a new beer. They want everyone to enjoy their time at the beach.', 'Santos Best Coffee is in Santos, SP, Brazil. ... Novo quiosque do @dboaacai na Ponta da Praia servindo Santos Best Coffee com a melhor vista do Pôr', 'Elected as best coffee shop in Sao Paulo South Coastline by seven sequential ... Rua XV de Novembro, 95 – Centro Histórico [Historical Center] – Santos – SP\xa0...', 'Novo quiosque do @dboaacai na Ponta da Praia servindo Santos Best Coffee com a melhor. A equipe: esse é o Daniel, o Viking do café que alem de invadir.', 'A mais tradicional casa de torrefação e moagem de café de Santos, O Rei do Café, fundada em 1912 por imigrantes, #madein013. levando nossos cafés\xa0...', 'Revo Coffee Co. O Edifício Revo, um prédio de três andares, tem um belíssimo restaurante, além de padaria, empório e cafeteria. A Revo é uma manufatura\xa0...']"
