,tel,link,descricao
RESTAURANTE TEMPERO E ARTE,+55 16 3372-2288,"['https://www.tripadvisor.com.br/Restaurant_Review-g303627-d5395814-Reviews-Restaurante_Tempero_Arte-Sao_Carlos_State_of_Sao_Paulo.html', 'https://www.facebook.com/temperoarte/?locale=pt_BR', 'https://restaurantguru.com.br/Tempero-and-Arte-Sao-Carlos', 'https://pt.foursquare.com/v/tempero--arte/4f4907afe4b0db1b35a7975e', 'https://www.instagram.com/temperoearte/?hl=en', 'https://www.guiadoturismobrasil.com/gastronomia/3/restaurante/8/SP/sao-carlos/184/restaurante-tempero-arte/35747', 'https://sg.trip.com/travel-guide/sao-carlos-14060-restaurant/tempero-e-arte-20150356/', 'https://www.saocarlosoficial.com.br/empresaseservicos/?e=Restaurante+Tempero+e+Arte_VN82NJ0UKJ']","['O menu real dos Restaurante Tempero & Arte. Preços e opiniões dos visitantes sobre os pratos.', '""Um dos melhores restaurantes de São Carlos: os pratos são muito criativos e bem elaborados. Além disso, o atendimento melhorou muito nos últimos tempos e hoje\xa0...', '\u200d  Buffet por Quilo   ⬇️Faça seu Pedido⬇️ (16)99329-4209 Delivery ➡️ Ifood ⏰ Segunda à Sábado, das 11 às 15h Avenida São Carlos, 2986.', 'São Carlos/SP - Restaurante Tempero & Arte. (16) 3372-2288. Avenida São Carlos, 2986 - Centro - CEP: 13570-660. São Carlos / SP.', 'On Trip.com, you can find out the best food and drinks of Tempero e Arte in Sao PauloSao Carlos. Avenida S Carlos, 2986 | Agua Da Forquilha, Sao Carlos,\xa0...', 'Sistema self-service São Carlos / SP.']"
SANTUA BOTECO,NAO DISPONIBILIZADO,"['/search?q=SANTUA+BOTECO,+XANGRI-LA+-+RS&tbm=isch&source=univ&fir=ibvMNLizGBvkJM%252CgK0MYmydbMqNmM%252C_%253BZVeVr2ZXVc7CYM%252CoT7Jaz8fClVcHM%252C_%253ByxmRt46PMG3lTM%252CsxiFs8mdT-6x2M%252C_%253Be0INTZqp2gA3pM%252CoT7Jaz8fClVcHM%252C_%253Bne_t_w8-8o-MoM%252CoT7Jaz8fClVcHM%252C_%253BReJPHrKvrTUUZM%252CgK0MYmydbMqNmM%252C_%253BYUa5jr5Bndj6UM%252CTSiacOXfYdRSUM%252C_%253B-AYIY9fX1yDxkM%252CoT7Jaz8fClVcHM%252C_%253BeFbKBfzGyLuHLM%252CsxiFs8mdT-6x2M%252C_%253Bs474wjfKVCgprM%252CEa3RUCgAYOmJFM%252C_&usg=AI4_-kTY3MbUcbgheyzxZfeiAOcJM-SoVQ&sa=X&ved=2ahUKEwjnqcLskpD9AhXKFFkFHZyBCzAQjJkEegQIExAC', 'https://ar-ar.facebook.com/santuaboteco/?post_id=795201417224047&referrer=page_recommendations_home_card', 'https://www.tripadvisor.com/Restaurant_Review-g2577924-d12986663-Reviews-Xangrila_Boteco-Xangri_La_State_of_Rio_Grande_do_Sul.html', 'https://www.diariocidade.com/rs/xangri-la/guia/santua-boteco-07150178000249/', 'https://www.descubraonline.com/guia/rs/xangri-la/santua-boteco-07150178000249/', 'https://www.booking.com/apartments/city/br/xangri-la.html', 'https://www.vrbo.com/vacation-rentals/brazil/xangri-la-rs']","['Santuá\u200e\u200f, \u200f\u200eXangri-La\u200e\u200f. \u200f\u200f٧٬٧٢٠\u200f تسجيل إعجاب · كان \u200f١٠٬٢١١\u200f هنا\u200f. \u200f\u200eO Santuá Boteco está de férias! Quer fazer um evento? #jorgeaitagastronomia...', 'Xangrila Boteco, Xangri-La: See 15 unbiased reviews of Xangrila Boteco, rated 4.5 of 5 on Tripadvisor and ranked #12 of 64 restaurants in Xangri-La.', 'Santua Boteco em Xangri-lá - RS, Rio Grande do Sul. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Diário\xa0...', 'Confira abaixo os telefones, endereço e e-mail para contato de Santua Boteco em Xangri-lá, Rio Grande do Sul. AITA & AITA EVENTOS LTDA com o\xa0...', 'Offering mountain views, Dunas da Imara ecologic conteiner house is an accommodation set in Xangri-lá, 1.1 km from Praia Santa Teresinha and 1.7 km from\xa0...', 'Explore an array of Xangri-La, BR vacation rentals, including houses, ... use the search bar at the top of the page to find the perfect Xangri-La vacation\xa0...']"
PANIFICADORA BIG PAO,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/sp/braganca-paulista/restaurantes/panificadora-big-pao-10093560', 'https://restaurantguru.com.br/Panificadora-Big-Pao-Braganca-Paulista', 'https://restaurantguru.com/Panificadora-Big-Pao-Braganca-Paulista/menu', 'https://www.apontador.com.br/local/sp/braganca_paulista/padarias/C403627961355T3557/panificadora_big_pao.html', 'http://brfirmas.org/Panificadora+Big+Pao-6680392', 'https://www.empresafone.com.br/empresa/panificadora-big-pao-braganca-paulista-sp-matadouro-2874073', 'https://www.sluurpy.com.br/bragan%C3%A7a-paulista/restaurante/1474129/panificadora-big-pao', 'https://www.descubraonline.com/guia/sp/braganca-paulista/panificadora-big-pao-00809943000160/']","['Panificadora Big Pao ; Endereço. Rua Colombia, 56, Santa Libania Bragança Paulista/SP - CEP 12904-040 ; Telefone. (11) 4034-3913.', 'Nov 1, 2022 — Panificadora Big Pao, #220 entre Bragança Paulista cafeterias. Encontrar no mapa e ligar para reservar uma mesa.', ""The actual menu of the Panificadora Big Pao cafeteria. Prices and visitors' opinions on dishes."", '... avaliações do Panificadora Big Pao especializado em null localizado em R ADV. VICENTE GUILHERME, 423, 12900-005, Vila Municipal, BRAGANCA PAULISTA, SP.', 'As informações acima sobre a Panificadora Big Pao, localizada no endereço Rua Colombia 56, Bragança Paulista, SP 12904-040, são precisas e foram encontradas\xa0...', 'Confira o telefone, fotos, formas de pagamento e outras informações complementares da empresa Panificadora Big Pão especializada em Lanchonetes,\xa0...', 'Panificadora Big Pao, Bragança Paulista: navegue nos menu, leia acima de revisões dos usuários de Sluurpy com uma classificação de 70/100 e verifique os\xa0...', 'Panificadora Big Pao em Bragança Paulista, São Paulo. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...']"
PIZZARIA JARDINS,+55 11 4032-5929,"['https://www.pizzariajardins.com.br/', 'https://www.facebook.com/PizzariaJardins/?locale=pt_BR', 'https://www.tripadvisor.com.br/Restaurant_Review-g675019-d5354799-Reviews-Pizzaria_Jardins-Braganca_Paulista_State_of_Sao_Paulo.html', 'https://www.ifood.com.br/delivery/braganca-paulista-sp/pizzaria-jardins-centro/deaf6558-8cd7-45d0-8769-4c9a6aba6210', 'https://cardapio.menu/restaurants/braganca-paulista/pizzaria-jardins-1', 'https://restaurantguru.com.br/Pizzaria-Jardins-Braganca-Paulista', 'https://www.instagram.com/pizzaria_jardins/?hl=en', 'https://pt.foursquare.com/v/pizzaria-jardins/4d5721d9a747b60cb0af312b']","['Se preferir, levamos nossas saborosas pizzas até sua residência. ... R. José Domingues, 624 - Taboão, Bragança Paulista - SP, 12900-260.', 'CNPJ 14.380.200/0001-21 / Avenida dos Autonomistas, nº 1496, Vila Yara, Osasco/SP - CEP 06.020-902. Termos e condições de uso · Código de conduta\xa0...', 'O cardápio de Pizzaria Jardins em Bragança Paulista tem 3 pratos. ... Rua Jose Domingues 624 | Centro, Braganca Paulista, State of Sao Paulo 12900-260,\xa0...', 'Pizzaria Jardins, #11 entre Bragança Paulista pizzarias: 811 avaliações e 70 fotos detalhadas. Encontrar no mapa e ligar para reservar uma mesa.', '✨A Arte em fazer pizzas há mais de 30 anos. A melhor Pizza da Região Bragantina!! 🖥️www.pizzariajardins.com.br DELIVERY: (11) 4032-5929/4034-5005.', 'Um dos melhores 5 Pizzarias em Bragança Paulista. Dicas. Fernando R. ""... poucas mesas, Pizza massa tradicional com excelente atendimento!...""(2 dicas).']"
MARMIX REFEICOES,+55 11 99562-7685,[],[]
SABOR CASEIRO,NAO DISPONIBILIZADO,"['https://www.facebook.com/restaurantesaborcaseiropassofundo/', 'https://www.tripadvisor.com/Restaurant_Review-g1023719-d8185134-Reviews-Sabor_Caseiro-Passo_Fundo_State_of_Rio_Grande_do_Sul.html', 'https://www.solutudo.com.br/empresas/rs/passo-fundo/restaurantes/restaurante-sabor-caseiro-10677386', 'https://restaurantguru.com.br/Restaurante-Sabor-Caseiro-Passo-Fundo', 'https://www.instagram.com/esquina_do_sabor_restaurante/?hl=en', 'https://cnpj.biz/36712861000140', 'https://www.procuroacho.com/empresas/rs/passo-fundo/34.682.043/0001-16/sabor-caseiro', 'https://www.econodata.com.br/consulta-empresa/06257253000121-LEONIDAS-DA-SILVA-VIEIRA']","['Sabor Caseiro, Passo Fundo: See unbiased reviews of Sabor Caseiro, one of 395 Passo Fundo restaurants ... There are no reviews for Sabor Caseiro, RS yet.', 'Restaurante Sabor Caseiro ; Endereço. Rua Doutor Gelson Ribeiro, 679, Vera Cruz Passo Fundo/RS - CEP 99040-580 ; Telefone. (54) 9108-6474.', 'Jan 10, 2023 — Restaurante Sabor Caseiro, #437 entre Passo Fundo restaurantes: 89 avaliações e 6 fotos detalhadas. Encontrar no mapa e ligar para reservar\xa0...', 'Rua Passo Fundo, 551 - Centro, Erechim Fone/ Whats (54) 99925-2026 Almoço: Segunda a sábado Petiscaria: Quinta a Sábado · 93 posts · 799 followers.', 'Todos os dados da empresa Sabor Caseiro Sidnei Gozdziuk com CNPJ 36.712.861/0001-40 - 36712861000140 de Passo Fundo/RS. Telefone, E-mail, Endereço...', '... razão social Rosane Maria Lima e nome fantasia Sabor Caseiro. Localizada em Passo Fundo / RS, a empresa é uma Matriz do tipo Empresário (Individual),\xa0...', 'Consulte o CNPJ da SABOR CASEIRO de Passo Fundo, RS, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...']"
RESTAURANTE N S DE FATIMA,NAO DISPONIBILIZADO,"['https://restaurantguru.com.br/Restaurante-Nossa-Senhora-de-Fatima-Juazeiro-do-Norte', 'https://pt.foursquare.com/v/lachonete-e-restaurante-nossa-senhora-de-fatima/517bc4a2e4b05493ce35e2de', 'https://www.solutudo.com.br/empresas/ce/juazeiro-norte/categoria-padrao-atualizar/restaurante-e-lanchonete-nossa-senhora-de-fatima-500843', 'https://guiafacil.com/site/restaurante-n-s-de-fatima/juazeiro-do-norte/ce/8835711766/', 'https://www.diariocidade.com/ce/juazeiro-do-norte/guia/restaurante-n-s-de-fatima-01280126000120/', 'https://www.apontador.com.br/local/ce/juazeiro_do_norte/restaurantes/C40151573A552D552E/restaurante_n_s_de_fatima.html', 'https://www.juazeirodonorte.net.br/sobre/restaurante-nossa-senhora-de-fatima']","['Lachonete e Restaurante Nossa Senhora de Fatima, #1107 entre Juazeiro do Norte restaurantes. Encontrar no mapa e ligar para reservar uma mesa.', '11 visitantes fizeram check-in em Lachonete e Restaurante Nossa Senhora de Fatima. ... lachonete e restaurante nossa senhora de fatima juazeiro do norte\xa0...', 'Endereço. Rua Geraldo Lacerda Botelho, 65, Lagoa Seca Juazeiro do Norte/CE - CEP 63040-022 ; Telefone. (88) 9904-6602.', 'RESTAURANTE N S DE FATIMA tem como foco o segmento de Restaurantes em Juazeiro do Norte. Você pode localizá-lo em Rua Geralda Feitosa, 1 no bairro Triân...', 'Restaurante N S De Fatima em Juazeiro do Norte - CE, Ceará. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas\xa0...', '... e as avaliações do Restaurante N S de Fatima especializado em null localizado em Rua Geralda Feitosa, 1, 63030-500, Triângulo, Juazeiro Do Norte, CE.', 'Nome Oficial: Restaurante Nossa Senhora de Fátima ; Endereço: Rua Geralda Feitosa, 80 - Triângulo, Juazeiro do Norte - CE ; Bairro: Triângulo ; Cidade: Juazeiro do\xa0...']"
REI DO CALDO,NAO DISPONIBILIZADO,"['https://www.instagram.com/amreidocaldo/?hl=en', 'https://www.tripadvisor.com.br/Restaurant_Review-g303235-d8163674-Reviews-Rei_Do_Caldo-Manaus_Amazon_River_State_of_Amazonas.html', 'https://www.ifood.com.br/delivery/manaus-am/rei-do-caldo-de-cana-petropolis/c4fb0651-aa98-402b-97e8-081371d52672?UTM_Medium=share', 'https://restaurantguru.com.br/Rei-Do-Caldo-Manaus-2', 'https://pt.foursquare.com/v/rei-da-sopa/4e6022c3aeb7360313ea2d3b', 'https://www.solutudo.com.br/empresas/am/manaus/restaurantes/rei-do-caldo-3152145', 'https://hi-in.facebook.com/dicasemmanauss-104126968031400/videos/comi-um-dos-melhores-past%C3%A9is-de-manaus-amreidocaldo-fica-localizado-no-barat%C3%A3o-d/428444122043150/']","['CALDO DE CANA E PASTÉIS JAPIIM BARATÃO DA CARNE SEGUNDA A DOMINGO 9:00H ÀS 22:00H. www.ifood.com.br/delivery/manaus\xa0...', 'Rei Do Caldo, Manaus: Veja 4 dicas e avaliações imparciais de Rei Do Caldo, ... Avenida Cosme Ferreira 7875 Sao Jose Operario, Manaus, Amazonas (Estado)\xa0...', 'O Rei do Caldo de Cana chegou para oferecer o melhor caldo de cana da cidade. Somos produtores rurais e toda a nossa cana é de produção própria,\xa0...', 'Sep 7, 2021 — Rei do Caldo de Cana, #4796 entre Manaus restaurantes: 2 avaliações e 2 fotos detalhadas. Encontrar no mapa e ligar para reservar uma mesa.', 'A empresa Rei Do Caldo trabalha há mais de 24 anos na categoria Restaurantes na cidade de Manaus, AM na Avenida Cosme Ferreira, Nº 7875 - Sao Jose Operario.']"
PAPRICA RESTAURANTE E BUFFET,NAO DISPONIBILIZADO,"['https://www.tripadvisor.co.uk/Restaurant_Review-g303235-d8256420-Reviews-Paprica_Restaurante_E_Buffet-Manaus_Amazon_River_State_of_Amazonas.html', 'https://restaurantguru.com/Paprica-Restaurante-E-Buffet-Manaus', 'https://cnpj.biz/04443931000115', 'https://restaurantespertodemim.com/e/paprica-restaurante-e-buffet-bwpzac/', '/search?q=PAPRICA+RESTAURANTE+E+BUFFET,+MANAUS+-+AM&tbm=isch&source=univ&fir=_eEcJVkXhss_GM%252CNzYmpDHkjQmsfM%252C_%253Br0d66TmUeoiXsM%252CG_dczSdSj6DuyM%252C_%253Bhslrcihx3-UbLM%252CNzYmpDHkjQmsfM%252C_%253BfTlD4pZXL5GGHM%252CG_dczSdSj6DuyM%252C_%253BTVmXwROqo05rfM%252CG_dczSdSj6DuyM%252C_%253BUM0AwTIS01mwRM%252C7_BN0zLSLQq8-M%252C_%253Bl3Vvk1a3MBqfSM%252Cv65SYttK0g_liM%252C_%253B5py-E5z_Hp3b7M%252CG_dczSdSj6DuyM%252C_%253BSLVG-qmNJ8CBAM%252CNzYmpDHkjQmsfM%252C_%253BHHxKzglnbDAy5M%252CG_dczSdSj6DuyM%252C_&usg=AI4_-kT55o_mkfiaPBtA2_szzkQHjRvHoA&sa=X&ved=2ahUKEwj178SXk5D9AhUMFlkFHWgACY0QjJkEegQIHBAC', 'https://transparencia.cc/dados/cnpj/04443931000115-AM-d-s-w-r-gonzalez/', 'https://www.tripadvisor.co/RestaurantsNear-g303235-d11894283-oa180-Tio_Armenio-Manaus_Amazon_River_State_of_Amazonas.html', 'https://www.instagram.com/papricarestaurante_/?hl=en', 'https://www.eater.com/maps/best-sao-paulo-restaurants']","['Paprica Restaurante E Buffet, Manaus: See unbiased reviews of Paprica Restaurante E Buffet, one of 3075 Manaus restaurants listed on Tripadvisor.', 'P B Dantas Bar E Restaurante, #3910 among Manaus pubs & bars. Find on the map and call to book a table.', 'Contatos. Telefone(s): (92) 6566-611 (Ligar) (Whatsapp). Localização. Logradouro: Rua Franco de SA, 310. Complemento: Loja 07 e 08. Bairro: Sao Francisco.', 'Paprica Restaurante e Buffet em Manaus desde 2001. Acesse agora e confira Telefones, whatsapp, Endereço e Localização da empresa, para encontrar\xa0...', 'Nov 9, 2022 — Essa empresa é uma MATRIZ do tipo Empresário (Individual), de porte ""ME"" que está localizada em Manaus - AM. Sua atividade econômica principal é\xa0...', 'Restaurantes cerca de Tio Armênio en Tripadvisor: Consulta 22.420 opiniones y ... de sitios donde comer cerca de Tio Armênio en Manaus, Estado de Amazonas.', '2695 Followers, 2571 Following, 96 Posts - See Instagram photos and videos from Páprica Restaurante & Buffet (@papricarestaurante_)', ""Nov 8, 2019 — From empanadas to Japanese pastéis, sustainable chocolate to Amazonian ants, here's what to eat in Brazil's largest city.""]"
DELICIAS DO NORTE,NAO DISPONIBILIZADO,"['https://www.facebook.com/FabricaDeliciasDoNorte/', 'https://pt-br.facebook.com/deliciasdonor/', 'https://www.ifood.com.br/delivery/manaus-am/delicias-do-norte-nossa-senhora-das-gracas/6051bb09-1f8c-48e0-bcd8-26635242b3fa', 'https://restaurantguru.com.br/Delicias-do-Norte-Manaus-4', 'https://m.yelp.com/biz/del%C3%ADcias-do-norte-manaus', 'https://www.solutudo.com.br/empresas/am/manaus/restaurantes/delicias-do-norte-3153999', 'https://cnpj.biz/38181578000164', 'https://www.diariocidade.com/am/manaus/guia/delicias-do-norte-03619760000170/']","['Faça seu pedido online na Delicias do Norte e receba em casa agora mesmo! Delivery de Restaurantes em Manaus é aqui no iFood.', 'Jan 31, 2023 — Delícias do Norte, #125 entre Manaus restaurantes de frutos do mar: 90 avaliações e 14 fotos detalhadas. ... Manaus, Amazonas, Brasil.', 'Photos · Map · R. Senador Fábio Lucena 14. Manaus - AM 69000-001. Brazil. Directions · (92) 3238-7688. Call Now · More Info. Menu for Delícias do Norte · Known For.', 'A empresa Delicias Do Norte trabalha há mais de 22 anos na categoria Restaurantes na cidade de Manaus, AM na Avenida Professor Nilton Lins, Nº 20 - Qd-2 Pq\xa0...', 'Todos os dados da empresa Delicias do Norte LTDA com CNPJ 38.181.578/0001-64 - 38181578000164 de Manaus/AM. Telefone, E-mail, Endereço, Sócios, CNAE(s)...', 'Delicias Do Norte em Manaus - AM, Amazonas. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Diário Cidade.']"
CHURRASCARIA TOCA DA COSTELA III,+55 92 99134-1222,"['https://www.tripadvisor.com.br/Restaurant_Review-g303235-d4535546-Reviews-Churrascaria_Toca_Da_Costela_Iii-Manaus_Amazon_River_State_of_Amazonas.html', 'https://www.solutudo.com.br/am/manaus/restaurantes/churrascaria-toca-da-costela-iii-3158697', 'https://restaurantguru.com.br/Restaurante-Toca-Da-Custela-Manaus-3', 'https://www.apontador.com.br/local/am/manaus/churrascarias/V7L8V78Z/churrascaria_toca_da_costela_iii.html', 'https://www.telelistas.net/locais/am/manaus/churrascarias/bu-486654/churrascaria+toca+da+costela+iii+em+centro', 'https://appointmenttrader.com/churrascaria-toca-da-costela-centro', 'https://pt.foursquare.com/v/churrascaria-toca-da-costela/519515b6498e91fb423f1563', 'https://m.yelp.com/biz/churrascaria-toca-da-costela-manaus', 'https://listatudo.com.br/amazonas/regiao-de-manaus/manaus/festas-e-eventos/locais/restaurantes/churrascaria-toca-da-costela-iii/']","['Churrascaria Toca Da Costela Iii, Manaus: Veja 5 dicas e avaliações imparciais de ... Rua Br De São Domingos, 10 Centro, Manaus, Amazonas (Estado) Brasil +\xa0...', 'A empresa Churrascaria Toca Da Costela Iii trabalha há mais de 21 anos na categoria Restaurantes na cidade de Manaus, AM na Rua Barao De Sao Domingos,\xa0...', 'Jan 26, 2023 — Churrascaria Toca da Costela, #2719 entre Manaus restaurantes: 22 avaliações e 1 foto detalhada. Encontrar no mapa e ligar para reservar uma\xa0...', 'Churrascaria Toca da Costela Iii. Rua Br. de São Domingos, 10, Centro,Manaus - AM, CEP: 69005-010. 0 avaliações. Aberto agora. Dom à Sáb: 11:30 às 14:30.', 'Ache endereço e telefone de Churrascaria Toca da Costela III em Centro atuante em Churrascarias, perto de Centro, Manaus - AM.', 'Churrascaria Toca da Costela Centro - Buy Reservations. Location Address Icon Feira da Manaus Moderna - R. Pedro Botelho, 05 - Centro, Manaus - AM,\xa0...', 'Pesquisas relacionadas. churrascaria toca da costela manaus •; churrascaria toca da costela manaus photos •; churrascaria toca da costela manaus location\xa0...', ""Churrascaria Toca da Costela in Manaus, reviews by real people. Yelp is a fun and easy way to find, recommend and talk about what's great and not so great\xa0..."", 'Churrascaria Toca da Costela III está localizada no bairro Centro em Manaus. Temos catering para eventos, buffet para eventos, salão de festas e o que mais\xa0...']"
RESTAURANTE Q-SABOR,+55 92 99320-8014,"['https://m.facebook.com/pages/category/Restaurant/Restaurante-Q-Sabor-507279226149300/', 'https://restaurantguru.com/Restaurante-Q-Sabor-Manaus', 'https://www.solutudo.com.br/empresas/am/manaus/restaurantes/restaurante-q-sabor-3157824', 'https://www.instagram.com/saboramirest/?hl=en', 'https://nicelocal.br.com/manaus/restaurants/restaurante_q-sabor/', '/search?q=RESTAURANTE+Q-SABOR,+MANAUS+-+AM&tbm=isch&source=univ&fir=vFcuVCRvjI074M%252CQRnmc8yirpLEWM%252C_%253BifAZinXV1Egw5M%252CMteOdtZq1ay-ZM%252C_%253Bm-GK2ZXqW4PeUM%252CSUGgZncG8mdtRM%252C_%253BFSgAdFA-azkvWM%252CA3Tk2846A8orXM%252C_%253BE-RXRpO5K-z99M%252CMteOdtZq1ay-ZM%252C_%253B2Gkihx7PT2yqTM%252Cjri_TIjpvF0EQM%252C_%253B03l4PvVKH0ZASM%252CgoUTuwdJ98NgtM%252C_%253BMMtpRs4T4OF2fM%252CytnLElEpzr-fXM%252C_%253B-LJCcbWI8Mr-gM%252CIRUn83s-NmZKvM%252C_%253B041bPNvu1JWGyM%252CZBhgsulGUwu_5M%252C_&usg=AI4_-kTAC65hcPXZxL3jzef7y8xsa1zvOQ&sa=X&ved=2ahUKEwiz2v2pk5D9AhWCLFkFHVQZBQUQjJkEegQIOxAC']","['Restaurante Q Sabor, Manaus, Brazil. 5 likes · 33 were here. Restaurant.', 'Churrascaria do Luiz, #94 among Manaus BBQs: 259 reviews by visitors and 19 detailed ... Google users like Restaurante Q-Sabor: it was granted 4.4 stars.', 'A empresa Restaurante Q.Sabor trabalha desde 2001 na categoria Restaurantes na cidade de Manaus, AM na Rua Professora Raymunda Magalhaes,\xa0...', '9770 Followers, 4742 Following, 2262 Posts - See Instagram photos and videos from Restaurante Sabor a Mi (@saboramirest)']"
CIDADEOKE,NAO DISPONIBILIZADO,"['https://www.tripadvisor.com/Restaurant_Review-g303235-d8186040-Reviews-Cidadeoke-Manaus_Amazon_River_State_of_Amazonas.html', 'https://www.facebook.com/cidadeoke/', 'https://www.yelp.com/biz/cidadeoke-manaus', 'https://restaurantguru.com.br/Cidadeoke-Manaus-2', 'https://guiafacil.com/site/cidadeoke/manaus/am/9233211116/', 'https://www.econodata.com.br/consulta-empresa/05193141000191-CIDADEOKE-COMERCIO-DE-ALIMENTOS-EIRELI', 'https://www.planetabrasileiro.com/cidadeoke-manaus-am-F1706C10F1D', '/search?q=CIDADEOKE,+MANAUS+-+AM&tbm=isch&source=univ&fir=zi94oO5SITp45M%252CBgGiu52TSzNzGM%252C_%253BC6wO3s-rHOfXPM%252CCSWA0yWhP0eSEM%252C_%253BV6NkYqZdvwArnM%252CBgGiu52TSzNzGM%252C_%253BxUlXAhYkvb040M%252Cf34O0Hbhbpho1M%252C_%253BZEvhKMsJO6p0wM%252CBgGiu52TSzNzGM%252C_%253BIt45NgRevi2gmM%252Cf34O0Hbhbpho1M%252C_%253BFxd82jI2IXF5iM%252CBgGiu52TSzNzGM%252C_%253BYsH3roaCBr8UUM%252CBgGiu52TSzNzGM%252C_%253BCyLxY5OJ_TGV-M%252CpV9JUQmx9H4QwM%252C_%253Blf5miiuSjWlUjM%252CBgGiu52TSzNzGM%252C_&usg=AI4_-kTu_WseaEoQ9PHCD2hjSxp7Zlzg1A&sa=X&ved=2ahUKEwj_z4qwk5D9AhULEVkFHeYuBpQQjJkEegQIIxAC']","[""3.5 6 reviews. #1,035 of 1,109 Restaurants in Manaus. There aren't enough food, service, value or atmosphere ratings for Cidadeoke, AM yet."", 'Cidadeoke Videoke, Manaus, Brazil. 666 likes · 4 talking about ... AV TORQUATO TAPAJOS 5579, Manaus, AM, Brazil ... Só videoke mais tradicional de Manaus.', 'Av. Torquato Tapajós 5575. Manaus - AM 69041-025. Brazil. Directions. (92) 3321-1116. Call Now. More Info. Offerings for Cidadeoke. Known For.', 'Jan 30, 2023 — Cidadeokê, #1027 entre Manaus pubs & bares: 320 avaliações e 34 fotos detalhadas. ... Cidadeokê no mapa ... Manaus, Amazonas, Brasil.', 'CIDADEOKE tem como foco o segmento de Locação e Vendas de Karaokê em Manaus. Você pode localizá-lo em Avenida Torquato Tapajós, 5575 no bairro Tarumã em...', 'Consulte o CNPJ da CIDADEOKE de Manaus, AM, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de funcionários,\xa0...', 'Cidadeoke - Manaus Am. QUALIFICAR. Publicado: Março 23. restaurantes - endereço: Av Torquato Tapajos, 5579 - Manaus, Amazonas. ESCREVER COMENTÁRIO.']"
RESTAURANTE MESTRE PEREIRA,NAO DISPONIBILIZADO,"['https://www.tripadvisor.com/Restaurant_Review-g303235-d8158416-Reviews-Restaurante_Mestre_Pereira-Manaus_Amazon_River_State_of_Amazonas.html', 'https://m.yelp.com/biz/restaurante-mestre-pereira-manaus', 'https://restaurantguru.com.br/Restaurante-Mestre-Pereira-Manaus', 'https://guiafacil.com/site/restaurante-mestre-pereira/manaus/am/9232329065/', 'https://www.facebook.com/BuffetMestrePereira/', 'https://inteligue.com.br/restaurante-mestre-pereira', 'https://restaurantespertodemim.com/e/restaurante-mestre-pereira-brfula/', 'https://unilocal.com.br/brasil/manaus/restaurante-mestre-pereira']","['Restaurante Mestre Pereira, Manaus: See unbiased reviews of Restaurante ... Avenida Alvaro Maia 307 Sao Geraldo, Manaus, State of Amazonas Brazil + Add\xa0...', 'Photos · Map · Av. Álvaro Maia 307. Manaus - AM 69025-070. Brazil. Directions · (92) 3232-9065. Call Now · More Info. Menu for Restaurante Mestre Pereira · Known For.', 'Nov 1, 2022 — Buffet Mestre Pereira: 2 avaliações e 19 fotos detalhadas. Encontrar no mapa e ligar ... Menu do restaurante ... Manaus, Amazonas, Brasil.', 'RESTAURANTE MESTRE PEREIRA tem como foco o segmento de Buffet em Manaus. Você pode localizá-lo em Avenida Álvaro Maia, 307 no bairro Centro em Manaus. P...', 'Page · Caterer · Av. Senador Alvaro Maia 307, Manaus, AM, Brazil · +55 92 3232-9065 · buffet.mestre.pereira@live.com · mestrepereira.com · Not yet rated (2 Reviews).', 'Veja o telefone e endereço da empresa RESTAURANTE MESTRE PEREIRA Manaus, Buffet e Salões para Eventos e Festas em Manaus - AM. Av Álvaro Maia, Centro.', 'Veja o Endereço, Telefone, Localização e CNPJ da empresa Restaurante Mestre Pereira, para encontrar Restaurantes em Av Alvaro Maia, São Geraldo, Manaus - AM\xa0...', 'Avaliações, detalhes de contato e horário de funcionamento para Restaurante Mestre Pereira em Av. Álvaro Maia 307, Manaus, AM. Confira locais próximos em um\xa0...']"
